timestep Temp E_pair E_mol TotEng
10000 142.20152 -179.13868 207.29396 452.031
15000 312.16279 -221.75948 434.24111 1142.9796
20000 299.14358 -290.96424 422.7014 1023.4273
25000 297.07525 -309.9576 424.08158 999.64888
30000 287.36976 -359.33994 454.65772 951.91245
35000 304.13696 -414.49045 417.89916 909.98323
40000 305.07255 -441.83112 428.65177 896.18399
45000 297.40827 -485.40454 439.55529 840.6683
50000 292.05624 -512.32461 426.56703 784.80659
55000 296.6787 -532.04937 429.73132 782.02479
60000 299.72485 -557.38567 414.74754 750.78471
65000 293.68173 -588.81674 433.9851 720.5778
70000 317.78545 -622.90296 426.37249 750.72758
75000 296.61471 -655.30457 413.67428 642.52182
80000 313.85339 -667.47227 433.69333 701.7584
85000 303.41882 -683.70523 401.24028 621.96893
90000 296.44315 -699.08134 418.41879 602.97818
95000 297.29038 -763.53361 423.23672 545.86926
100000 296.19516 -781.81862 413.94875 515.03162
105000 304.99955 -792.87107 420.70862 536.98327
110000 309.93105 -806.80488 386.65844 503.69916
115000 297.34119 -826.47016 427.73926 487.58672
120000 303.56465 -824.0466 444.17209 524.99404
125000 299.21925 -855.17705 420.29789 457.0366
130000 302.28023 -866.81476 413.23086 447.45605
135000 292.13284 -909.94123 437.56484 398.41611
140000 293.5018 -902.9457 414.92753 386.85495
145000 311.81506 -969.24626 430.35641 390.5716
150000 297.05887 -978.45013 413.07493 320.10086
155000 305.74495 -1026.3467 419.19157 304.2125
160000 303.38284 -1044.0667 397.65615 257.91607
165000 294.83107 -1077.0274 425.94701 227.75499
170000 289.76711 -1103.009 411.09738 171.8291
175000 299.17647 -1116.1133 437.00776 212.68265
180000 294.99129 -1125.2487 437.2675 191.33186
185000 305.621 -1127.3758 417.47795 201.10031
190000 309.29136 -1135.467 420.26449 206.73623
195000 300.7795 -1155.3781 423.48522 164.67369
200000 303.94121 -1177.2605 412.4223 141.15286
205000 297.62062 -1186.1027 392.46997 93.517807
210000 292.98378 -1194.7651 412.72068 91.284531
215000 299.03589 -1197.7367 388.44946 82.081892
220000 299.72558 -1201.5904 423.51282 115.34741
225000 295.33806 -1198.1458 384.58231 66.783177
230000 281.56179 -1206.8165 427.9348 60.400559
235000 295.61387 -1206.6692 412.68882 87.188373
240000 296.80755 -1225.6079 395.20404 54.323074
245000 306.51571 -1232.9958 413.45938 94.128713
250000 296.55823 -1241.3617 404.65828 47.280374
255000 295.8024 -1224.0565 419.15572 76.829965
260000 295.06868 -1240.2572 420.96687 60.253399
265000 299.66148 -1239.1665 397.38344 51.45087
270000 292.17544 -1227.2311 416.75338 60.441795
275000 303.3832 -1242.0629 390.33562 52.600397
280000 302.39202 -1262.8165 417.11504 55.671741
285000 290.75038 -1259.8661 406.58914 13.394666
290000 304.25894 -1271.4132 427.37438 62.89927
295000 287.07403 -1296.074 406.85375 -33.507099
300000 307.4373 -1282.0012 428.27465 62.685691
305000 297.83262 -1330.742 435.18512 -7.7744522
310000 295.81935 -1360.8959 406.54134 -72.573317
315000 294.75849 -1334.1894 429.08232 -26.488028
320000 295.16466 -1336.9799 400.23686 -56.913287
325000 292.39103 -1334.5217 442.97433 -19.985259
330000 294.17304 -1342.3935 416.13851 -49.38107
335000 305.9693 -1360.4259 417.5934 -30.796127
340000 302.77763 -1345.8911 393.87891 -49.489605
345000 305.09065 -1362.7569 424.70983 -28.629746
350000 300.21132 -1365.7442 387.79779 -83.073453
355000 297.02462 -1399.1088 402.0781 -111.65667
360000 302.87909 -1400.1713 436.63119 -60.715081
365000 298.76657 -1395.6784 416.87759 -88.234433
370000 302.51903 -1376.4922 420.73042 -54.01006
375000 290.16033 -1394.2804 426.68473 -102.68287
380000 296.72067 -1410.1692 414.347 -111.35426
385000 301.41266 -1400.609 393.66254 -108.49254
390000 303.0239 -1423.505 410.26208 -109.98619
395000 290.92574 -1448.9523 412.77515 -168.98279
400000 304.87338 -1421.424 436.02 -76.634407
405000 304.92326 -1410.7837 423.79213 -78.073256
410000 300.5569 -1412.7465 412.5271 -104.3164
415000 289.61484 -1437.8233 404.96168 -169.57477
420000 292.69988 -1433.2945 431.27787 -129.53392
425000 301.45534 -1437.7389 403.94316 -135.21467
430000 299.30845 -1456.455 400.0838 -164.18953
435000 300.32577 -1457.0838 409.07678 -152.79293
440000 294.96365 -1437.3685 402.75023 -155.3877
445000 307.37245 -1453.6712 422.82879 -114.62356
450000 295.18057 -1475.5902 416.97332 -178.73962
455000 300.704 -1464.2106 412.03192 -155.83717
460000 296.86055 -1473.4637 418.52979 -170.04905
465000 303.3801 -1478.0654 400.92905 -172.81795
470000 285.18423 -1498.1085 411.94849 -236.07996
475000 294.33805 -1477.5115 421.81752 -178.32816
480000 292.37459 -1501.2104 408.52498 -221.17235
485000 301.70355 -1513.3531 407.82492 -206.2072
490000 292.49945 -1511.7253 427.95258 -211.88741
495000 295.59562 -1499.2799 425.67463 -192.49087
500000 306.06644 -1503.1879 437.45859 -153.40342
505000 301.2255 -1511.1973 414.96355 -198.33778
510000 301.00002 -1500.3238 405.31044 -197.78945
515000 289.36658 -1531.2099 434.74359 -233.91952
520000 290.32824 -1498.9398 420.71048 -212.81601
525000 297.66084 -1516.1262 411.67621 -217.17957
530000 293.9398 -1524.5979 418.1065 -230.3127
535000 300.83163 -1534.9757 412.62695 -225.6268
540000 299.38712 -1535.0223 410.69305 -231.91312
545000 307.37034 -1546.2281 437.36637 -192.64911
550000 292.93781 -1531.2124 406.43598 -251.58444
555000 301.85747 -1539.2745 420.57853 -218.91619
560000 304.52023 -1512.8022 408.19455 -196.89071
565000 301.60487 -1519.6519 417.17277 -203.45232
570000 292.73749 -1544.4922 388.55576 -283.34159
575000 296.39845 -1559.8828 380.87509 -295.50018
580000 301.41963 -1543.3354 429.81836 -215.0424
585000 294.19968 -1561.5688 416.36397 -268.25145
590000 282.9803 -1556.612 423.09037 -290.0111
595000 302.71862 -1537.6082 404.61772 -230.64374
600000 301.19229 -1561.3134 417.46858 -246.04786
605000 298.8245 -1571.3681 427.40271 -253.22631
610000 297.70123 -1563.2741 422.08368 -253.79964
615000 305.1857 -1547.9133 398.09243 -240.1203
620000 294.01294 -1577.8615 398.25477 -303.21
625000 296.79899 -1570.2465 391.29518 -294.24986
630000 293.49994 -1577.8828 416.06727 -286.94795
635000 295.71824 -1584.4783 425.02761 -277.97078
640000 303.37219 -1574.3481 409.81864 -260.2346
645000 311.98373 -1578.8176 415.74267 -233.11068
650000 298.69647 -1575.1708 388.20849 -296.6049
655000 299.35015 -1587.0113 411.50948 -283.19589
660000 280.63548 -1608.1011 389.69442 -381.88561
665000 289.555 -1599.3922 403.5814 -332.70234
670000 294.00441 -1591.2289 406.67675 -308.18083
675000 300.74815 -1575.7022 386.68875 -292.54032
680000 297.74198 -1568.5734 410.625 -270.43606
685000 308.67233 -1588.7423 437.2172 -231.43153
690000 292.25258 -1578.094 422.94374 -284.00078
695000 298.53298 -1581.5054 432.51235 -259.12295
700000 302.11627 -1592.4357 405.41048 -286.47402
705000 296.25585 -1601.9659 399.35853 -319.52494
710000 305.44057 -1583.1825 437.24037 -235.48186
715000 288.12749 -1611.3669 420.09075 -332.42278
720000 299.29575 -1588.5182 418.34239 -278.03205
725000 306.56414 -1595.8251 388.26247 -293.75316
730000 299.15585 -1601.4914 407.947 -301.81763
735000 301.27041 -1595.3069 399.64189 -297.63518
740000 298.42216 -1578.2025 422.09962 -266.56307
745000 285.42427 -1594.321 396.38891 -347.13657
750000 292.14929 -1596.0564 423.59232 -301.62256
755000 301.72502 -1590.9145 415.04219 -276.48731
760000 294.50527 -1585.7034 406.55804 -301.28105
765000 286.18831 -1601.0344 412.91314 -335.04824
770000 306.99165 -1613.0591 418.56772 -279.40756
775000 305.10889 -1609.7411 402.52339 -297.74604
780000 299.75124 -1594.92 395.66901 -305.74947
785000 302.82584 -1610.8084 394.52201 -313.62012
790000 308.47751 -1605.9941 412.92545 -273.55585
795000 306.14843 -1611.9594 387.30327 -312.08585
800000 295.57814 -1648.3038 393.80914 -373.43232
805000 310.3704 -1633.7838 422.07488 -286.55372
810000 306.37378 -1657.2823 404.69825 -339.34202
815000 301.73962 -1637.8139 440.18081 -298.20465
820000 295.19669 -1654.8779 423.35039 -351.60223
825000 301.39664 -1659.4283 405.76393 -355.25818
830000 298.20054 -1634.778 407.72597 -338.17285
835000 307.79139 -1647.3252 422.41838 -307.4392
840000 310.96271 -1655.4691 399.06789 -329.48039
845000 291.23919 -1637.9462 403.43315 -366.38439
850000 291.98921 -1646.094 407.72168 -368.00795
855000 293.54996 -1642.9727 364.31399 -403.64206
860000 299.5767 -1630.4258 421.0697 -316.37483
865000 304.79317 -1627.1903 404.22734 -314.4324
870000 305.57793 -1612.9967 385.47139 -316.65559
875000 292.53633 -1600.2561 398.03221 -330.22863
880000 296.50876 -1623.0413 431.63338 -307.57167
885000 313.7086 -1619.7385 426.54046 -258.09229
890000 298.7564 -1618.1601 405.42074 -322.20329
895000 293.24936 -1603.4167 439.83256 -289.46352
900000 295.18905 -1598.8266 410.98373 -307.94038
905000 295.69461 -1611.0669 424.3925 -305.26494
910000 292.82725 -1593.4987 418.2718 -302.36447
915000 295.16405 -1608.3367 413.89696 -314.61182
920000 290.78372 -1602.2224 411.13138 -324.32001
925000 300.78718 -1598.3425 408.03862 -293.71447
930000 296.44531 -1584.3722 388.36438 -312.36065
935000 307.115 -1598.2523 423.44208 -259.35873
940000 297.46728 -1608.8697 404.52488 -317.65141
945000 300.18538 -1590.665 408.14083 -287.72862
950000 304.58929 -1599.5152 393.25135 -298.34101
955000 286.1676 -1616.8862 429.5462 -334.32873
960000 296.49926 -1611.0655 422.86755 -304.38996
965000 303.61742 -1610.5969 408.81781 -296.75324
970000 292.52092 -1610.3501 412.58592 -325.81489
975000 299.33151 -1614.0891 418.66644 -303.17232
980000 306.26278 -1606.0203 414.17587 -278.9332
985000 302.91809 -1619.4854 402.26978 -314.27438
990000 295.62742 -1614.4334 396.45241 -336.77182
995000 307.75181 -1585.703 412.3806 -255.97277
1000000 293.07403 -1610.4661 425.41428 -311.45383
1005000 301.59131 -1622.786 424.76804 -299.0315
1010000 303.72481 -1580.3891 408.68573 -266.35746
1015000 283.94092 -1603.8208 401.57514 -355.8717
1020000 297.02348 -1595.5955 403.60425 -306.62066
1025000 284.47251 -1622.0141 424.46451 -349.59108
1030000 298.87767 -1625.4574 398.48002 -336.07984
1035000 302.55734 -1622.0067 387.8449 -332.29589
1040000 305.85228 -1582.62 381.01318 -289.91925
1045000 298.9099 -1624.125 407.5179 -325.6135
1050000 281.29938 -1609.4165 411.09382 -359.82272
1055000 293.54577 -1629.5723 382.34219 -372.22593
1060000 299.81847 -1617.5751 431.04261 -292.83059
1065000 299.42256 -1640.4993 394.70036 -353.27715
1070000 297.86593 -1627.0137 397.28192 -341.85003
