timestep Temp E_pair E_mol TotEng
200000 302.14182 -2909.0908 2326.8549 4371.2147
205000 301.08379 -2933.1065 2309.5709 4312.5692
210000 296.78042 -2957.3573 2387.5428 4295.7388
215000 305.10568 -2965.6965 2404.3191 4440.664
220000 301.406 -2978.4443 2322.3702 4285.3132
225000 302.73199 -2954.7241 2327.3775 4335.7795
230000 302.78449 -3020.8916 2289.7221 4232.8174
235000 304.03108 -3048.0981 2404.102 4340.4279
240000 298.5372 -3065.7685 2331.9504 4160.5367
245000 304.2273 -3036.9477 2357.8445 4308.5377
250000 298.24782 -3067.4685 2372.2857 4194.4277
255000 297.52728 -3051.7831 2305.3024 4131.3169
260000 302.14393 -3069.759 2268.9608 4152.687
265000 299.6009 -3046.0961 2308.7542 4174.4517
270000 292.74962 -3032.7739 2372.0099 4138.7065
275000 297.90888 -2976.3618 2343.1351 4250.8271
280000 298.58766 -2995.2942 2305.0759 4204.9637
285000 296.46619 -3008.45 2327.1435 4179.0953
290000 297.26475 -3023.9516 2318.5494 4168.0916
295000 299.79778 -2996.5926 2339.2965 4257.7252
300000 296.28251 -2943.7391 2345.1412 4258.7924
305000 304.61928 -3036.3694 2348.8329 4306.5307
310000 306.42279 -3000.8669 2354.1766 4376.9444
315000 294.74825 -2965.7128 2276.7516 4143.2758
320000 297.51621 -2996.4122 2330.8652 4212.0692
325000 294.69725 -3004.796 2272.1835 4098.7884
330000 300.97391 -2974.7087 2366.9809 4326.5755
335000 296.77369 -2945.9392 2324.2553 4243.7591
340000 299.92897 -2992.7085 2238.1406 4162.6042
345000 298.52728 -2931.5311 2324.4247 4287.0857
350000 298.13403 -2972.4716 2354.7729 4270.0464
355000 302.53869 -2994.1522 2284.6348 4250.4398
360000 305.49489 -2975.8169 2405.941 4438.5464
365000 302.28189 -2982.5916 2296.6401 4269.7953
370000 299.19741 -3000.5661 2274.7796 4179.392
375000 306.04746 -2995.4176 2345.7382 4367.802
380000 296.92339 -2962.96 2314.9013 4219.8386
385000 296.58647 -3008.8432 2328.2217 4181.7522
390000 296.7816 -2972.7369 2357.2231 4250.0588
395000 301.85225 -2968.0345 2326.5006 4307.1693
400000 299.05701 -3012.4705 2298.8197 4189.226
405000 298.8556 -2989.9094 2353.9159 4263.5812
410000 294.16683 -2986.4632 2373.8602 4210.1018
415000 294.95335 -2988.1293 2339.3819 4186.8521
420000 301.58627 -2987.3513 2285.6263 4242.6176
425000 299.34982 -2952.337 2373.7096 4329.0497
430000 299.23962 -2975.504 2339.7075 4270.074
435000 296.60242 -2980.8188 2355.7377 4237.5541
440000 298.70534 -2946.8366 2312.0639 4262.3386
445000 302.05811 -2966.4284 2284.1218 4269.7716
450000 296.08329 -2932.3522 2332.2704 4254.0424
455000 303.10267 -2963.877 2343.8787 4349.2049
460000 301.42913 -2978.503 2396.3436 4359.607
465000 296.72294 -2998.6303 2331.3294 4197.3101
470000 298.66186 -3005.0904 2335.1257 4226.4338
475000 298.30704 -2994.9399 2356.146 4251.7875
480000 304.86883 -2985.8639 2301.6509 4313.9454
485000 295.85536 -3063.2195 2298.5266 4085.6946
490000 299.4851 -3051.3034 2365.2071 4223.7987
495000 300.4232 -3040.1402 2378.1982 4263.3328
500000 296.68482 -3037.9765 2300.8821 4126.8917
505000 297.55266 -3008.5268 2342.4221 4212.1091
510000 303.57203 -3018.5897 2356.5082 4314.8166
515000 302.22682 -2988.3903 2316.6983 4283.1521
520000 298.27154 -3000.355 2320.2729 4209.9174
525000 297.80563 -2997.2122 2302.4763 4187.6252
530000 299.0032 -3016.3558 2370.3855 4256.0243
535000 300.53306 -2985.6497 2363.8595 4305.2855
540000 304.16254 -2994.7277 2340.2169 4332.0683
545000 301.20657 -3061.5306 2324.6145 4201.2016
550000 295.05984 -3025.9885 2350.119 4161.4758
555000 300.91712 -3079.0675 2355.5853 4209.89
560000 305.92546 -3046.4853 2323.8403 4292.8363
565000 299.92466 -3076.7676 2339.8165 4180.1504
570000 299.93474 -3068.8666 2298.4029 4146.803
575000 299.34297 -3075.864 2323.4985 4155.1995
580000 298.63592 -3109.3204 2282.1546 4068.8075
585000 304.27838 -3068.5161 2327.0842 4247.0463
590000 301.56353 -3092.1389 2259.2919 4111.1229
595000 300.85583 -3091.8037 2268.4014 4108.9651
600000 300.48392 -3102.1832 2283.0105 4107.0975
605000 301.87503 -3071.8423 2290.4955 4167.7299
610000 301.8587 -3086.0071 2317.0081 4179.8101
615000 298.08889 -3079.5295 2337.7422 4145.2177
620000 298.73343 -3059.7141 2336.3401 4174.1978
625000 298.47525 -3057.1692 2311.9446 4148.1146
630000 303.59954 -3093.1723 2354.0138 4238.1905
635000 302.15894 -3083.076 2411.0816 4281.7367
640000 304.21497 -3085.4077 2305.3923 4207.4233
645000 294.47194 -3026.6318 2347.0584 4148.1338
650000 304.41681 -3028.6983 2277.7335 4239.783
655000 301.05524 -3078.4497 2287.764 4144.951
660000 303.28163 -3065.3762 2393.3386 4300.0996
665000 301.76526 -3065.7068 2279.2009 4160.7711
670000 297.58569 -3087.3165 2353.3051 4144.744
675000 300.08857 -3053.2733 2306.2194 4172.7348
680000 299.00922 -3070.0467 2345.2484 4177.295
685000 303.37811 -3049.0661 2335.4922 4260.1449
690000 300.67522 -3038.4548 2364.7851 4255.7367
695000 302.11439 -3065.0847 2334.8789 4222.7951
700000 295.22662 -3054.9621 2333.2921 4118.4096
705000 302.40091 -3084.0993 2355.7242 4229.3232
710000 301.8637 -3047.2931 2391.986 4293.5838
715000 295.38705 -3103.8174 2366.1051 4104.9976
720000 298.84616 -3114.5948 2300.4195 4085.2447
725000 302.79102 -3127.7422 2402.1808 4238.5325
730000 301.97326 -3119.6416 2273.9109 4104.9563
735000 299.5552 -3145.2411 2314.1909 4079.9941
740000 298.71143 -3180.9184 2257.5223 3973.815
745000 295.32118 -3155.8377 2360.1385 4045.9306
750000 298.10306 -3120.5011 2406.9778 4173.714
755000 295.63429 -3082.8132 2327.0549 4091.0049
760000 303.97928 -3086.0258 2301.5631 4199.1121
765000 300.09891 -3081.7251 2335.2938 4173.5268
770000 303.12396 -3086.2393 2323.2867 4206.5996
775000 299.60632 -3095.7838 2289.8073 4105.906
780000 303.13576 -3077.662 2254.8669 4146.9505
785000 300.81316 -3046.233 2304.6077 4190.0426
790000 307.67991 -3076.1656 2372.8239 4340.9028
795000 298.86658 -3095.7643 2286.505 4090.4954
800000 299.19762 -3106.1324 2331.9566 4131.0063
805000 303.86516 -3103.9753 2256.1173 4133.8457
810000 298.50471 -3074.1089 2346.6211 4166.3343
815000 304.51949 -3091.8451 2324.5573 4225.1434
820000 301.38607 -3097.5295 2280.3807 4123.9115
825000 303.6252 -3096.475 2297.6945 4178.9892
830000 300.51625 -3072.3353 2289.7737 4144.2387
835000 305.10971 -3052.1834 2332.9256 4282.8496
840000 304.24571 -3063.9083 2322.1497 4246.1841
845000 299.79399 -3046.1475 2291.0262 4159.8378
850000 297.62037 -3023.0881 2348.9065 4205.1423
855000 296.61609 -3056.7873 2287.6411 4093.7129
860000 297.66949 -3046.6141 2238.964 4072.479
865000 296.33712 -3040.1136 2365.2233 4183.3954
870000 300.4657 -3026.1879 2355.4132 4255.1968
875000 297.29307 -3058.9326 2297.0996 4112.125
880000 304.89893 -3044.6852 2437.0681 4391.0347
885000 299.56826 -3036.906 2258.7381 4133.0906
890000 302.31785 -3066.2299 2358.1266 4248.2333
895000 296.04059 -3042.3283 2390.4682 4201.564
900000 299.15361 -3062.3462 2288.2923 4130.4066
905000 300.51914 -3066.2148 2321.4936 4182.1264
910000 294.11551 -3059.355 2300.5579 4063.0665
915000 296.65142 -3018.0843 2351.8847 4197.2387
920000 300.04822 -3042.8293 2343.1253 4219.4232
925000 297.52848 -3034.1312 2357.4481 4201.1342
930000 302.17238 -3040.7109 2338.6352 4251.8759
935000 290.92479 -2992.4759 2258.9454 4036.023
940000 296.88556 -3041.2142 2365.6858 4191.7486
945000 303.17111 -3027.3156 2326.6695 4269.679
950000 306.12621 -3055.8521 2285.6238 4248.5441
955000 305.03921 -3040.9446 2297.2842 4257.2913
960000 291.99034 -3086.1885 2282.8615 3983.6956
965000 301.74119 -3082.4337 2289.9808 4154.4296
970000 303.0235 -3047.232 2286.6737 4207.3468
975000 304.80881 -3049.6703 2335.2235 4282.7276
980000 300.30509 -3036.264 2277.9793 4165.0537
985000 297.38516 -3078.0505 2299.141 4096.5582
990000 300.61018 -3040.1953 2311.7924 4199.9373
995000 300.14456 -3036.0985 2351.2072 4235.8153
1000000 297.01124 -3017.4023 2321.4327 4173.3678
1005000 296.61794 -3002.1716 2342.561 4203.279
1010000 300.39587 -3003.3696 2384.5418 4305.9989
1015000 293.46643 -3050.7207 2305.7163 4066.2178
1020000 299.55002 -3080.9892 2331.9449 4161.9151
1025000 300.44262 -3073.6865 2327.1502 4179.0568
1030000 302.99332 -3109.0712 2352.2205 4210.5596
1035000 302.66828 -3057.6849 2324.8913 4229.288
1040000 297.47907 -3068.5769 2264.2093 4072.6396
1045000 302.91149 -3095.0924 2294.4831 4165.4597
1050000 302.60465 -3053.5116 2315.2108 4222.7375
1055000 302.788 -3091.4615 2237.7264 4110.3092
1060000 297.09632 -3087.2061 2312.7138 4096.2401
1065000 297.21026 -3087.3383 2363.2532 4148.5152
1070000 301.09522 -3110.6072 2313.5122 4139.197
1075000 302.02936 -3128.2045 2291.9746 4115.3769
1080000 294.12609 -3130.3858 2351.6387 4043.2899
1085000 299.02363 -3095.4501 2382.2538 4189.1332
1090000 303.27655 -3085.7158 2308.5733 4194.9114
1095000 301.86643 -3089.4565 2299.1661 4158.6453
1100000 296.75356 -3106.2826 2318.1159 4076.9463
1105000 303.43747 -3088.5095 2313.1146 4199.2972
1110000 296.9842 -3091.7753 2267.0463 4044.1652
1115000 302.40294 -3106.605 2352.9554 4204.0819
1120000 308.55687 -3106.6105 2320.9854 4272.9968
1125000 299.65702 -3097.2092 2334.1482 4149.6526
1130000 304.25945 -3057.9185 2277.018 4207.2674
1135000 302.25351 -3090.0332 2360.5904 4225.8388
1140000 299.73471 -3077.2818 2294.261 4130.9665
1145000 297.20652 -3074.8677 2302.008 4099.6793
1150000 306.5703 -3140.3286 2392.0931 4277.8175
1155000 299.20933 -3126.2556 2239.795 4018.9134
1160000 304.79079 -3157.5051 2278.5755 4117.9493
1165000 301.43102 -3136.0273 2376.7278 4182.4979
1170000 299.00687 -3161.9772 2300.1755 4040.2531
1175000 299.53298 -3177.7746 2280.121 4013.0264
1180000 297.23181 -3158.232 2360.1626 4074.8841
1185000 300.60302 -3175.724 2338.6823 4091.181
1190000 298.79142 -3179.4293 2372.0385 4091.1318
1195000 304.87321 -3157.3351 2311.355 4152.2501
1200000 298.83956 -3173.1289 2265.1066 3991.2894
1205000 301.45163 -3177.6412 2338.2432 4102.7372
1210000 303.89943 -3183.9562 2313.2499 4111.5593
1215000 303.90049 -3161.2533 2254.8047 4075.8343
1220000 296.99225 -3181.5037 2346.7343 4034.2568
1225000 298.97758 -3196.9742 2298.3791 4002.9795
1230000 296.21608 -3167.4175 2294.437 3983.3207
1235000 303.20647 -3145.0186 2235.9966 4061.8829
1240000 304.53307 -3175.3105 2382.3939 4199.7371
1245000 302.9349 -3130.9103 2278.9184 4114.4607
1250000 299.27782 -3101.0704 2281.0776 4086.504
1255000 296.53595 -3126.4179 2323.9093 4059.0367
1260000 297.63632 -3161.1363 2286.9821 4005.4311
1265000 304.05378 -3121.5166 2333.8495 4197.1289
1270000 299.35667 -3114.074 2381.5181 4175.2338
1275000 301.59344 -3094.3465 2327.0582 4177.1718
1280000 302.23028 -3065.6606 2359.4106 4248.6508
1285000 299.28617 -3103.9491 2320.6391 4123.3238
1290000 300.90687 -3085.0631 2284.8612 4133.0024
1295000 302.32523 -3110.1518 2335.8037 4182.1094
1300000 302.7075 -3110.4665 2293.8476 4146.1058
1305000 297.67212 -3118.9191 2286.1249 4047.3781
1310000 299.9242 -3123.2769 2391.471 4185.2881
1315000 301.6238 -3086.4865 2338.1046 4196.576
1320000 299.14237 -3102.2742 2328.433 4130.4351
1325000 307.76372 -3108.1419 2342.7038 4280.1804
1330000 298.19867 -3099.965 2303.2363 4092.076
1335000 297.95544 -3096.4808 2357.9314 4146.2679
1340000 298.94128 -3099.3049 2388.9915 4190.6661
1345000 298.56974 -3066.1797 2344.2779 4172.9864
1350000 306.94067 -3133.7651 2422.2497 4320.6096
1355000 299.09801 -3045.5051 2339.7134 4197.7574
1360000 302.54485 -3054.8485 2357.4736 4262.6832
1365000 297.35998 -3015.152 2279.0884 4138.9913
1370000 297.65309 -3065.9525 2289.1549 4103.0626
1375000 296.64399 -3044.9739 2327.8631 4146.2059
1380000 299.78335 -3051.4851 2326.6463 4189.9458
1385000 299.17121 -3087.8845 2333.9666 4150.8311
1390000 303.39868 -3058.1543 2365.9146 4281.8164
1395000 295.80955 -3154.5111 2319.0022 4014.1274
1400000 301.88988 -3073.9877 2337.7836 4213.1161
1405000 300.92992 -3085.3627 2295.4576 4143.677
1410000 295.32555 -3093.9333 2365.5807 4113.3489
1415000 293.39401 -3049.1211 2338.8132 4099.7271
1420000 300.17956 -3096.4988 2340.2925 4165.0741
1425000 300.95239 -3095.7365 2338.821 4177.0349
1430000 299.39594 -3017.1446 2343.949 4235.2378
1435000 295.81413 -3050.9414 2312.9019 4111.672
1440000 300.44496 -3033.1225 2274.7524 4167.2614
1445000 298.85131 -2990.6193 2259.3861 4168.2713
1450000 302.40508 -3026.5896 2305.1826 4236.3595
1455000 298.88035 -3031.2879 2296.3896 4165.0823
1460000 304.96803 -2998.1749 2353.5946 4355.2044
1465000 303.75753 -3038.0984 2416.8332 4358.6741
1470000 297.85467 -3018.904 2332.9474 4197.2085
1475000 302.50669 -2961.3582 2354.9951 4353.0693
1480000 302.9756 -2992.528 2339.5411 4314.133
1485000 296.55872 -2993.873 2314.0871 4182.1327
1490000 297.60036 -3023.4331 2344.3411 4199.9037
1495000 298.32588 -3031.759 2314.5824 4173.7137
1500000 300.48589 -3046.4447 2288.0046 4167.8622
1505000 301.41901 -3032.0933 2362.7439 4272.2511
1510000 303.09713 -3018.7729 2278.9495 4229.2889
1515000 296.32419 -3067.9955 2373.1573 4163.2354
1520000 303.85999 -3039.9045 2355.2919 4297.0064
1525000 299.86675 -3111.529 2321.8563 4126.4793
1530000 302.11028 -3066.4639 2342.2746 4228.7442
1535000 297.71757 -3047.7554 2329.3637 4162.5257
1540000 301.4588 -3067.2616 2279.2331 4154.2244
1545000 298.89202 -3015.9947 2361.1232 4245.3003
1550000 289.97585 -3050.088 2319.0761 4022.9843
1555000 299.08043 -3052.6552 2263.812 4114.4175
1560000 300.23827 -3037.4827 2403.2281 4287.9884
1565000 296.55344 -3059.7004 2356.2833 4158.415
1570000 301.26453 -3005.8776 2289.1293 4222.3195
1575000 289.54358 -3024.5504 2386.4549 4108.8138
1580000 296.21717 -3052.6274 2380.3063 4183.9979
1585000 300.38452 -3025.4768 2403.354 4302.5178
1590000 299.94805 -3062.3579 2259.3434 4114.4705
1595000 296.17487 -3062.9416 2332.15 4124.8341
1600000 297.23514 -3064.6987 2355.0484 4163.3579
1605000 307.39204 -3064.8692 2310.4308 4285.0867
1610000 301.16963 -3044.5373 2317.0896 4210.0643
1615000 303.39967 -3044.4272 2347.0301 4276.6752
1620000 302.54849 -3043.6388 2329.3621 4245.841
1625000 293.58665 -3060.0221 2306.6012 4059.7723
1630000 299.84097 -3056.243 2301.1257 4160.6121
1635000 298.36457 -3043.9369 2325.2255 4172.8133
1640000 296.15139 -3041.2232 2370.9148 4184.9323
1645000 303.235 -3056.4988 2376.8556 4291.7295
1650000 300.51001 -3012.7987 2304.1812 4218.0804
1655000 296.0067 -3012.3345 2379.8604 4220.3944
1660000 306.53417 -3054.322 2342.9262 4314.065
1665000 302.92866 -3065.5678 2370.4617 4271.2444
1670000 305.20317 -3059.3873 2323.0005 4267.2528
1675000 299.6233 -3028.7519 2352.5291 4235.938
1680000 299.03479 -3023.0726 2342.5639 4222.0037
1685000 301.69838 -3063.9216 2257.1686 4139.4276
1690000 300.61136 -3073.1117 2365.7164 4220.9643
1695000 302.30675 -3075.3231 2281.4482 4162.2796
1700000 296.16272 -3046.271 2306.8803 4116.0359
1705000 302.14537 -3029.7106 2320.3541 4244.1522
1710000 304.53534 -3059.7508 2363.2383 4296.1785
1715000 304.79643 -3080.1711 2289.9512 4206.7515
1720000 297.10081 -3076.685 2265.5171 4059.638
1725000 300.34661 -3125.4347 2308.9342 4107.5185
1730000 299.48636 -3083.086 2299.7188 4126.5485
1735000 298.08002 -3088.4022 2355.0887 4153.546
1740000 302.66348 -3083.2606 2342.5881 4221.3305
1745000 297.4938 -3036.7415 2397.4888 4237.996
1750000 296.94095 -3069.92 2355.7082 4153.9733
1755000 298.45114 -3067.0955 2311.0417 4136.8901
1760000 298.62844 -3055.7352 2323.902 4164.0174
1765000 298.71868 -3084.8571 2309.1877 4121.6606
1770000 299.83426 -3060.0898 2333.6881 4189.2176
1775000 302.04252 -3106.5057 2380.3226 4225.6394
1780000 304.02451 -3052.4872 2307.1286 4238.9576
1785000 303.11296 -3083.1366 2386.7975 4273.0327
1790000 299.80315 -3041.1884 2299.0853 4173.0063
1795000 301.96316 -3052.9531 2319.6 4217.1684
1800000 294.77995 -3088.1178 2238.5872 3983.226
1805000 297.36006 -3061.5577 2332.8398 4146.3382
1810000 301.46945 -3057.6067 2326.3924 4211.213
1815000 297.92099 -3102.4868 2306.5171 4088.2828
1820000 302.85547 -3096.1145 2324.3163 4193.3524
1825000 298.68049 -3071.2948 2332.067 4157.4762
1830000 301.84016 -3081.0545 2329.8942 4197.3447
1835000 299.59246 -3101.1176 2284.9621 4095.4996
1840000 295.8242 -3089.0811 2338.2071 4099.0026
1845000 300.93037 -3095.7728 2314.6058 4152.4226
1850000 301.61292 -3088.8587 2338.6513 4194.5722
1855000 299.3342 -3054.1711 2287.0241 4140.2741
1860000 300.15253 -3097.3572 2281.9005 4105.3806
1865000 300.01981 -3138.0836 2333.9459 4114.5238
1870000 299.69341 -3104.3882 2288.2475 4097.1693
1875000 299.02209 -3082.423 2306.5284 4126.4096
1880000 300.22994 -3097.514 2352.7446 4177.337
1885000 305.03138 -3072.7291 2285.2669 4213.3611
1890000 302.52362 -3085.0731 2287.2263 4161.8632
1895000 303.13304 -3098.6321 2362.6628 4233.7318
1900000 301.97113 -3059.4426 2374.6607 4265.8702
1905000 297.98284 -3065.3804 2290.9041 4110.79
1910000 297.1235 -3057.4899 2364.3016 4177.9897
1915000 301.98003 -3064.4473 2361.9019 4248.2526
1920000 302.05589 -3097.1447 2258.8012 4113.6982
1925000 298.10211 -3104.4991 2375.8487 4158.5714
1930000 299.53355 -3086.8339 2323.8454 4147.7009
1935000 302.22345 -3051.3173 2351.5728 4255.0444
1940000 297.49171 -3032.5443 2301.3332 4146.0034
1945000 295.49216 -3069.0998 2340.2116 4115.5448
1950000 297.95297 -3045.6565 2370.6004 4209.7205
1955000 299.04086 -3037.8065 2367.2739 4232.0794
1960000 301.78395 -3064.3299 2338.3837 4221.6372
1965000 296.58536 -3076.4184 2315.0141 4100.9512
1970000 301.14765 -3058.5339 2332.0724 4210.6902
1975000 299.85628 -3048.5367 2291.7946 4159.2382
1980000 300.03828 -3070.5379 2301.8208 4150.247
1985000 295.12426 -3070.3924 2340.635 4108.644
1990000 297.28108 -3059.1393 2242.4202 4057.0423
1995000 297.31832 -3020.2461 2384.6695 4238.7953
2000000 299.73633 -2981.8957 2274.1467 4206.2649
2005000 300.01321 -2982.0876 2355.4754 4291.9409
2010000 296.66986 -2985.7372 2340.8029 4218.8064
2015000 299.85814 -3002.3114 2306.51 4220.2094
2020000 295.0869 -3031.8836 2386.5651 4192.4704
2025000 298.85424 -2989.1445 2317.7722 4228.1802
2030000 299.63241 -3008.194 2372.876 4276.9922
2035000 298.97177 -2994.1685 2310.4025 4217.7134
2040000 295.1222 -3050.2655 2349.9004 4138.0026
2045000 299.54986 -3037.4855 2319.0825 4192.5537
2050000 302.591 -3050.5862 2274.7225 4184.951
2055000 300.96932 -3097.5848 2305.611 4142.2543
2060000 305.88322 -3054.4712 2307.437 4267.7545
2065000 303.14512 -3082.9053 2332.9354 4219.9291
2070000 298.29074 -3062.1956 2350.9647 4179.0833
2075000 306.66137 -3035.746 2250.5686 4242.3688
2080000 301.48084 -3001.9681 2457.521 4398.1671
2085000 301.23001 -3032.4277 2294.9254 4200.9997
2090000 304.74965 -2987.0284 2302.0049 4311.1811
2095000 291.85681 -2980.7298 2344.0762 4148.1799
2100000 303.29077 -3007.0939 2300.1494 4265.3425
2105000 301.55824 -3031.0888 2265.6792 4178.4735
2110000 300.98749 -3036.7938 2353.2977 4251.0299
2115000 296.07518 -3022.327 2321.6822 4153.3466
2120000 302.42585 -3055.5817 2304.0606 4206.5859
2125000 302.85518 -3069.8955 2314.7723 4210.0225
2130000 301.89444 -3032.6218 2301.0785 4217.8515
2135000 303.87721 -3015.1959 2335.7287 4302.4341
2140000 299.07251 -3032.0344 2352.1433 4223.2398
2145000 304.08038 -3059.1784 2282.6712 4208.7249
2150000 301.29483 -3030.6206 2350.5616 4259.5057
2155000 302.41154 -3007.8255 2284.7643 4234.8111
2160000 296.6206 -3033.0197 2330.1343 4160.0479
2165000 297.33368 -3002.8604 2361.0679 4232.8313
2170000 301.66222 -3041.2873 2290.0966 4194.3971
2175000 298.22035 -3023.551 2356.0699 4221.6791
2180000 302.96418 -3051.5701 2351.4131 4266.7757
2185000 303.54719 -3031.6156 2364.1744 4309.0497
2190000 299.97723 -3027.4912 2292.1368 4182.6088
2195000 298.51338 -3000.4172 2393.7196 4287.2666
2200000 300.35168 -3072.9131 2289.6312 4140.8202
2205000 304.53111 -3029.2377 2329.7205 4293.1045
2210000 296.18157 -3052.3829 2268.9913 4072.3438
2215000 295.71251 -3048.8308 2302.2549 4101.4695
2220000 300.73632 -3006.6672 2318.8265 4242.5675
2225000 299.012 -3012.4451 2301.3248 4191.0187
2230000 300.95804 -2979.2333 2307.9947 4262.8044
2235000 301.06818 -2954.4698 2232.5947 4213.9737
2240000 306.11754 -3009.7924 2336.6749 4345.5129
2245000 307.64359 -2997.204 2274.3451 4320.7902
2250000 295.32737 -2984.1988 2316.2983 4173.8309
2255000 299.67498 -3017.5008 2335.4812 4230.9885
2260000 299.13899 -3037.2768 2271.1622 4138.1061
2265000 304.93964 -3002.3499 2401.5802 4398.5496
2270000 301.82251 -3013.2179 2312.5832 4247.5809
2275000 298.9373 -2972.1438 2314.1516 4242.9219
2280000 293.00668 -2978.4801 2307.1812 4132.386
2285000 299.62996 -3018.5656 2370.1525 4263.8569
2290000 293.7062 -2983.601 2322.2768 4153.829
2295000 303.39663 -3023.1567 2331.4797 4282.3455
2300000 298.15188 -2990.0693 2313.3145 4211.2829
2305000 297.82031 -3000.449 2318.1242 4200.2768
2310000 293.97917 -3018.8889 2340.8612 4141.6007
2315000 300.2199 -2986.0899 2307.0829 4242.9347
2320000 296.52102 -3024.2347 2321.8028 4158.8687
2325000 301.21661 -3022.0259 2335.1376 4251.3939
2330000 300.11092 -2988.4515 2340.4761 4272.1796
2335000 303.20607 -3019.5394 2273.4795 4224.8384
2340000 292.35262 -3018.4587 2298.4477 4072.9509
2345000 295.22398 -3026.3961 2358.4374 4172.0776
2350000 298.94836 -3017.097 2346.1285 4230.127
2355000 302.57003 -3008.1066 2315.4735 4267.8376
2360000 304.01421 -2968.3552 2342.1705 4357.9627
2365000 299.8166 -2979.7949 2287.5636 4223.0985
2370000 304.12364 -2983.2599 2314.3482 4317.0297
2375000 298.20126 -3002.057 2341.4894 4228.2797
2380000 299.81995 -2997.3512 2319.5347 4237.5684
2385000 303.72222 -2978.3898 2351.9314 4352.9019
2390000 297.83889 -2985.0624 2329.97 4227.814
2395000 304.87539 -3002.0753 2334.9176 4331.1083
2400000 296.99935 -3000.0406 2286.6611 4155.763
2405000 301.11208 -3060.2907 2305.4995 4181.7774
2410000 303.67669 -3040.9909 2366.1943 4303.8174
2415000 298.89708 -3018.2034 2309.0577 4191.1091
2420000 297.33681 -3027.2867 2332.459 4179.8473
2425000 298.68477 -3022.1675 2310.4903 4185.0968
2430000 301.80559 -2995.5574 2309.5961 4261.977
2435000 295.91814 -2976.1886 2300.6179 4175.846
2440000 295.93002 -2999.4915 2356.4096 4208.5296
2445000 301.73952 -2951.7161 2287.0248 4282.1638
2450000 297.57297 -2975.0644 2392.6238 4296.1061
2455000 304.2376 -2968.4462 2356.6499 4376.0133
2460000 295.58444 -3012.6864 2328.7426 4162.0021
2465000 295.27076 -2996.4033 2301.3873 4145.7873
2470000 296.58416 -3026.4018 2315.155 4151.0889
2475000 299.12071 -3060.1947 2365.4743 4209.2007
2480000 297.17988 -3023.5282 2302.6563 4151.2303
2485000 296.32196 -3044.7923 2381.5226 4194.7674
2490000 296.85317 -3077.6539 2321.5544 4110.6465
2495000 311.62359 -3070.2312 2281.6882 4320.3559
2500000 299.12873 -3069.0665 2330.9258 4165.9119
2505000 296.06061 -3057.8208 2313.35 4109.2817
2510000 301.97728 -3053.4313 2351.1951 4248.5168
2515000 301.58441 -3088.8967 2271.7182 4127.1337
2520000 296.09862 -3069.1371 2363.2371 4148.4756
2525000 296.47959 -3054.3998 2356.1318 4162.3535
2530000 303.29817 -3032.5588 2343.25 4283.0996
2535000 303.82631 -3035.9976 2314.848 4259.9172
2540000 298.1241 -3103.8866 2252.1921 4035.8877
2545000 301.00366 -3125.0629 2244.9837 4054.7118
2550000 300.96897 -3083.9193 2319.6856 4169.9886
2555000 303.56415 -3108.2159 2335.8636 4204.4167
2560000 298.75032 -3040.3797 2310.8344 4168.3035
