timestep c_coords2
2905000 413
2910000 416
2915000 411
2920000 405
2925000 410
2930000 406
2935000 407
2940000 406
2945000 408
2950000 406
2955000 407
2960000 408
2965000 403
2970000 407
2975000 410
2980000 412
2985000 413
2990000 406
2995000 406
3000000 405
3005000 407
3010000 409
3015000 406
3020000 408
3025000 404
3030000 406
3035000 407
3040000 407
3045000 410
3050000 411
3055000 412
3060000 409
3065000 414
3070000 416
3075000 419
3080000 414
3085000 419
3090000 418
3095000 417
3100000 418
3105000 422
3110000 424
3115000 424
3120000 420
3125000 414
3130000 415
3135000 418
3140000 418
3145000 415
3150000 416
3155000 411
3160000 414
3165000 415
3170000 412
3175000 417
3180000 417
3185000 421
3190000 416
3195000 412
3200000 412
3205000 410
3210000 411
3215000 414
3220000 414
3225000 412
3230000 403
3235000 406
3240000 408
3245000 402
3250000 404
3255000 409
3260000 412
3265000 408
3270000 412
3275000 415
3280000 418
3285000 413
3290000 403
3295000 405
3300000 409
3305000 409
3310000 406
3315000 407
3320000 412
3325000 410
3330000 414
3335000 404
3340000 405
3345000 408
3350000 404
3355000 404
3360000 406
3365000 407
3370000 406
3375000 405
3380000 410
3385000 408
3390000 407
3395000 406
3400000 407
3405000 409
3410000 410
3415000 407
3420000 408
3425000 404
3430000 409
3435000 409
3440000 409
3445000 415
3450000 415
3455000 417
3460000 419
3465000 419
3470000 414
3475000 411
3480000 415
3485000 411
3490000 408
3495000 413
3500000 416
3505000 413
3510000 408
3515000 406
3520000 409
3525000 400
3530000 399
3535000 402
3540000 405
3545000 405
3550000 404
3555000 404
3560000 415
3565000 411
3570000 413
3575000 408
3580000 411
3585000 408
3590000 410
3595000 413
3600000 409
3605000 408
3610000 405
3615000 414
3620000 408
3625000 411
3630000 405
3635000 407
3640000 406
3645000 404
3650000 403
3655000 406
3660000 409
3665000 406
3670000 406
3675000 409
3680000 406
3685000 402
3690000 407
3695000 407
3700000 409
3705000 410
3710000 415
3715000 408
3720000 411
3725000 409
3730000 407
3735000 404
3740000 403
3745000 406
3750000 403
3755000 407
3760000 408
3765000 407
3770000 401
3775000 403
3780000 406
3785000 407
3790000 407
3795000 405
3800000 404
3805000 401
3810000 410
3815000 412
3820000 408
3825000 410
3830000 412
3835000 415
3840000 407
3845000 410
3850000 412
3855000 412
3860000 410
3865000 408
3870000 406
3875000 404
3880000 406
3885000 410
3890000 405
3895000 405
3900000 408
3905000 406
3910000 403
3915000 403
3920000 401
3925000 405
3930000 403
3935000 401
3940000 400
3945000 398
3950000 404
3955000 404
3960000 402
3965000 402
3970000 406
3975000 406
3980000 406
3985000 404
3990000 402
3995000 397
4000000 397
4005000 404
4010000 404
4015000 401
4020000 397
4025000 403
4030000 406
4035000 404
4040000 408
4045000 411
4050000 406
4055000 406
4060000 406
4065000 408
4070000 408
4075000 408
4080000 409
4085000 410
4090000 412
4095000 409
4100000 407
4105000 410
4110000 409
4115000 413
4120000 413
4125000 412
4130000 413
4135000 417
4140000 417
4145000 417
4150000 418
4155000 410
4160000 410
4165000 410
4170000 412
4175000 410
4180000 411
4185000 410
4190000 412
4195000 406
4200000 410
4205000 405
4210000 402
4215000 406
4220000 410
4225000 407
4230000 404
4235000 409
4240000 408
4245000 406
4250000 406
4255000 411
4260000 410
4265000 407
4270000 411
4275000 411
4280000 409
4285000 410
4290000 417
4295000 409
4300000 407
4305000 409
4310000 415
4315000 411
4320000 411
4325000 412
4330000 410
4335000 405
4340000 404
4345000 406
4350000 405
4355000 404
4360000 402
4365000 403
4370000 400
4375000 404
4380000 406
4385000 403
4390000 401
4395000 402
4400000 404
4405000 405
4410000 403
4415000 404
4420000 407
4425000 409
4430000 406
4435000 404
4440000 406
4445000 408
4450000 404
4455000 408
4460000 410
4465000 412
4470000 412
4475000 410
4480000 411
4485000 407
4490000 407
4495000 410
4500000 409
4505000 408
4510000 411
4515000 407
4520000 404
4525000 409
4530000 406
4535000 410
4540000 407
4545000 409
4550000 410
4555000 410
4560000 409
4565000 408
4570000 410
4575000 405
4580000 406
4585000 407
4590000 404
4595000 403
4600000 403
4605000 402
4610000 402
4615000 406
4620000 411
4625000 410
4630000 413
4635000 404
4640000 406
4645000 410
4650000 403
4655000 406
4660000 409
4665000 411
4670000 410
4675000 406
4680000 405
4685000 408
4690000 408
4695000 413
4700000 416
4705000 407
4710000 407
4715000 413
4720000 411
4725000 410
4730000 413
4735000 412
4740000 410
4745000 409
4750000 410
4755000 407
4760000 408
4765000 406
4770000 406
4775000 410
4780000 409
4785000 410
4790000 409
4795000 410
4800000 409
4805000 413
4810000 405
4815000 405
4820000 409
4825000 407
4830000 405
4835000 407
4840000 406
4845000 406
4850000 404
4855000 404
4860000 403
4865000 401
4870000 404
4875000 407
4880000 408
4885000 408
4890000 409
4895000 412
4900000 414
4905000 418
4910000 415
4915000 412
4920000 410
4925000 410
4930000 412
4935000 414
4940000 408
4945000 405
4950000 410
4955000 410
4960000 406
4965000 406
4970000 412
4975000 415
4980000 418
4985000 415
4990000 409
4995000 412
5000000 410
5005000 412
5010000 413
