timestep Temp E_pair E_mol TotEng Press
2070000 294.83723 -16943.242 2324.3587 -9785.1874 -3.5403934
2075000 297.3713 -16905.71 2262.5846 -9767.8851 -4.5450179
2080000 299.35131 -16806.031 2277.1453 -9621.1836 -1.7260149
2085000 298.79486 -16873.239 2256.5577 -9718.1027 -2.4097526
2090000 303.83497 -16892.823 2264.9174 -9646.6964 -1.3790191
2095000 298.57954 -16986.652 2193.342 -9898.2609 3.4778007
2100000 297.51578 -16849.991 2234.0877 -9738.2946 1.4296272
2105000 301.13148 -16985.721 2247.2304 -9801.604 -2.085703
2110000 302.78779 -16899.55 2257.802 -9677.7069 -2.3334191
2115000 297.56907 -16953.858 2301.734 -9773.6411 2.1586948
2120000 294.84436 -16877.205 2273.2455 -9770.1464 2.173846
2125000 301.88032 -16973.347 2208.6721 -9815.511 -0.99731106
2130000 298.91935 -16935.881 2197.7289 -9837.5323 -6.428846
2135000 290.73835 -16983.147 2281.5717 -9935.0785 -2.6356165
2140000 301.53198 -16836.162 2226.9389 -9665.7709 -2.9185437
2145000 304.65561 -16872.746 2288.8988 -9589.1844 -0.83155041
2150000 300.36938 -16940.242 2251.3414 -9764.5088 -4.2808227
2155000 295.43632 -16876.905 2270.8421 -9762.5452 0.95074643
2160000 296.96902 -16998.918 2257.5452 -9872.7279 3.6295298
2165000 305.08969 -16976.339 2247.0703 -9727.4894 -1.7377366
2170000 299.82487 -16933.213 2246.7766 -9770.9715 4.3859221
2175000 295.38007 -16964.845 2260.7689 -9861.4805 3.8157811
2180000 304.24378 -16784.065 2280.8194 -9515.334 -1.3650571
2185000 300.92678 -16834.858 2357.0891 -9544.2381 2.6137112
2190000 296.19581 -16841.48 2242.2088 -9743.3021 3.6067241
2195000 301.06288 -16965.627 2264.2175 -9765.648 1.828964
2200000 295.24508 -16891.575 2242.0954 -9809.0977 3.8417757
2205000 303.21175 -16911.275 2226.6904 -9713.5927 -3.0938151
2210000 298.20217 -16957.831 2323.4544 -9745.5145 0.67888592
2215000 300.12979 -16977.604 2310.6015 -9746.5379 -1.0602675
2220000 294.29601 -17001.684 2269.4921 -9907.3693 0.11139576
2225000 294.63974 -17031.287 2255.0252 -9945.804 -2.3675368
2230000 296.83058 -16903.936 2288.0376 -9749.5226 0.096128975
2235000 301.90926 -16896.564 2173.8018 -9773.1244 -1.122711
2240000 300.33061 -16862.994 2303.9993 -9635.2381 -5.328462
2245000 295.74399 -16911.155 2269.8871 -9792.7067 -4.0175177
2250000 303.56438 -16989.883 2248.2183 -9764.8923 -1.9895625
2255000 303.05483 -16929.284 2182.4298 -9778.4354 3.7739642
2260000 298.39845 -17002.28 2209.3914 -9900.8085 -2.6467783
2265000 299.38938 -16908.9 2227.8446 -9772.7292 1.2078748
2270000 299.95272 -16975.976 2308.0918 -9750.3225 0.56544278
2275000 301.0618 -17096.382 2281.5061 -9879.1317 2.4334075
2280000 301.36637 -16925.456 2236.295 -9748.4233 -4.3729347
2285000 301.34908 -16886.959 2323.6797 -9622.8257 -2.1169749
2290000 303.60655 -16928.691 2254.3658 -9696.8614 0.306561
2295000 293.73525 -17022.747 2246.5493 -9960.5681 0.20377506
2300000 298.7767 -16987.142 2272.6687 -9816.1921 5.803593
2305000 293.75039 -16993.623 2244.3181 -9933.4273 2.3348218
2310000 298.80451 -17006.25 2228.5704 -9878.942 -3.7490658
2315000 300.35625 -16904.405 2257.8105 -9722.4178 0.66759273
2320000 291.76979 -16944.48 2242.1495 -9918.9234 1.9331048
2325000 300.94194 -16886.046 2207.2485 -9745.0183 -1.5643416
2330000 296.77531 -16885.608 2271.2363 -9748.9016 -1.724303
2335000 298.89015 -16888.308 2287.3113 -9700.8559 -0.84653921
2340000 303.96921 -16883.629 2194.4085 -9705.8109 -0.51667717
2345000 303.40109 -16900.034 2264.7666 -9661.1719 -2.4423257
2350000 303.4162 -16913.834 2244.8497 -9694.6409 2.4747767
2355000 303.679 -16965.23 2284.9497 -9701.6291 5.0565585
2360000 297.23407 -16766.401 2213.3363 -9680.0746 -1.5071879
2365000 299.4285 -16959.543 2236.7881 -9813.7882 -0.36102267
2370000 298.61858 -16965.001 2279.2127 -9790.0991 1.7283067
2375000 300.84011 -16892.222 2209.0643 -9751.0482 3.737433
2380000 297.10564 -16988.283 2274.1829 -9843.215 -3.232601
2385000 298.27866 -16895.128 2298.1505 -9706.8613 2.3995046
2390000 303.48536 -16956.706 2261.304 -9719.9247 -0.63290629
2395000 299.35438 -16884.61 2229.0658 -9747.7921 -5.4373444
2400000 298.02095 -16940.404 2198.5522 -9855.9604 -2.8053977
2405000 307.32101 -16834.515 2307.8642 -9488.2906 -0.89360012
2410000 300.55051 -16940.012 2231.1281 -9781.5217 -2.5638117
2415000 302.40483 -16849.462 2249.5652 -9642.1344 -0.23984707
2420000 291.20006 -16861.684 2220.6535 -9866.9636 -2.8085106
2425000 304.00943 -16988.196 2272.9652 -9731.162 -4.3925238
2430000 303.2495 -16954.617 2235.8403 -9747.1664 -2.7709071
2435000 292.30827 -16991.537 2334.3641 -9864.9383 4.5591569
2440000 299.21388 -16866.107 2216.5105 -9744.1483 -1.9521702
2445000 306.21154 -16810.334 2300.8752 -9489.2878 2.1415223
2450000 295.85983 -16814.288 2246.9272 -9716.9004 -4.9548029
2455000 302.62086 -16910.271 2231.1345 -9717.832 2.6651334
2460000 296.01495 -16906.772 2252.7738 -9800.994 0.09356115
2465000 297.83176 -16903.534 2257.0057 -9763.7387 -1.9691317
2470000 303.17556 -16812.482 2279.8834 -9562.2003 2.9581966
2475000 299.65568 -16989.018 2267.9602 -9808.3666 -2.1358323
2480000 300.34783 -16863.272 2236.5255 -9702.7073 -0.034544435
2485000 299.87185 -16944.283 2230.597 -9797.4507 -2.2787439
2490000 298.78981 -17003.498 2276.5457 -9828.4562 0.38807178
2495000 299.74323 -16828.333 2244.6994 -9669.5061 3.9494112
2500000 303.56089 -16961.794 2254.497 -9730.581 0.35001699
2505000 296.61416 -17017.507 2325.4047 -9829.2744 -2.4387901
2510000 300.86353 -17067.508 2264.328 -9870.6861 -0.26285372
2515000 300.1619 -16992.874 2279.3301 -9792.5533 -1.8547081
2520000 298.47876 -16988.305 2265.1646 -9829.7441 3.489193
2525000 301.4219 -17030.011 2244.5188 -9843.8442 3.491126
2530000 306.56845 -17000.703 2279.3711 -9695.3089 -7.588089
2535000 301.76438 -16949.665 2271.2959 -9731.1063 -1.373549
2540000 302.8272 -17118.984 2233.4438 -9920.8535 -1.0870412
2545000 300.15739 -16947.361 2215.854 -9810.59 -0.10177297
2550000 302.66936 -16971.772 2223.0193 -9786.6531 0.38283769
2555000 303.38515 -17039.309 2248.2855 -9817.1897 2.4146446
2560000 296.31229 -17011.553 2243.4147 -9910.2598 -1.9761698
2565000 298.37648 -16968.92 2252.1789 -9825.0212 -0.12155316
2570000 296.94906 -16981.166 2269.1013 -9843.747 -5.4523201
2575000 303.6096 -16973.972 2289.0868 -9707.3712 1.0223526
2580000 294.50206 -16915.704 2258.1967 -9829.3065 0.77521164
2585000 298.73794 -17031.971 2185.2031 -9949.1219 3.82137
2590000 303.78609 -16999.249 2212.1869 -9806.6543 2.1273366
2595000 293.76246 -17011.612 2270.7244 -9924.8125 -2.1378393
2600000 303.672 -16924.349 2242.1824 -9703.6297 2.0108585
2605000 293.59876 -17007.952 2236.3883 -9958.1721 0.19986906
2610000 297.80772 -17002.544 2219.6963 -9900.4527 -2.2457439
2615000 297.27802 -16978.062 2324.3107 -9780.0402 -2.4275814
2620000 296.65627 -17033.078 2300.7102 -9868.8495 4.8339695
2625000 302.31934 -17009.126 2284.8402 -9767.9246 4.4354361
2630000 303.71422 -17003.459 2237.8531 -9786.3771 -2.2438363
2635000 300.07155 -17003.388 2303.8305 -9780.0481 -3.5467569
2640000 295.61857 -16952.226 2253.8713 -9851.8496 1.6395658
2645000 303.9426 -17077.068 2136.9539 -9957.141 0.27428537
2650000 302.45771 -16867.715 2238.7767 -9670.3089 -0.98226032
2655000 298.58359 -17043.548 2193.5685 -9954.8637 -7.5483938
2660000 300.4459 -17123.25 2299.1457 -9898.4573 -1.2496858
2665000 297.35572 -16990.096 2235.963 -9879.1476 -1.2398069
2670000 297.24435 -17002.476 2285.8115 -9843.5055 -2.7794284
2675000 306.21381 -16961.217 2206.0822 -9734.9258 -1.7010048
2680000 297.01407 -16961.907 2217.5945 -9874.9283 0.89046088
2685000 299.44646 -16936.108 2210.973 -9815.8732 1.6561776
2690000 293.7629 -16979.816 2194.6964 -9969.0364 1.3694844
2695000 298.05288 -16937.595 2287.9465 -9763.2343 3.9893398
2700000 305.09566 -16970.047 2202.9173 -9765.2527 1.4954912
2705000 296.22065 -16930.574 2177.5851 -9896.6122 3.7978491
2710000 297.9443 -16901.906 2272.154 -9745.1179 -2.2753993
2715000 300.43246 -16874.053 2260.7258 -9687.9003 0.69881
2720000 306.40151 -16878.545 2262.3352 -9592.9244 -1.7269108
2725000 296.99321 -16971.768 2299.4565 -9803.2698 0.10070005
2730000 299.07847 -16991.099 2239.8678 -9848.0023 4.2785353
2735000 297.95085 -16849.33 2263.8334 -9700.7543 -3.2170251
2740000 303.54273 -17076.044 2267.8535 -9831.773 3.2821358
2745000 296.29481 -16896.856 2232.4499 -9806.8137 -2.6668758
2750000 301.54454 -17083.299 2315.666 -9823.9747 2.1523832
2755000 300.69553 -17106.925 2285.6463 -9891.539 2.714417
2760000 302.71773 -17180.244 2210.2045 -10007.147 4.9613551
2765000 298.98819 -16947.492 2184.4865 -9861.2572 -2.7089197
2770000 303.77784 -16896.589 2257.7525 -9658.5642 -2.375742
2775000 302.1226 -17068.701 2329.1206 -9786.4445 3.7252892
2780000 297.24756 -16952.954 2252.9482 -9826.7945 -0.92056678
2785000 295.97349 -17066.941 2281.0763 -9933.5405 2.7979606
2790000 300.04241 -16968.762 2318.8702 -9730.8595 -0.5421316
2795000 303.80939 -16965.145 2218.4391 -9765.9166 -3.3501651
2800000 296.90875 -17004.488 2280.1522 -9856.6782 1.3385012
2805000 305.02117 -16959.115 2208.987 -9749.4717 5.4519841
2810000 309.59641 -17027.929 2199.6634 -9752.6009 -2.9549151
2815000 295.89447 -17143.555 2278.0187 -10014.507 -0.16795579
2820000 297.04247 -17005.779 2173.4702 -9962.4594 2.9276312
2825000 297.96029 -16979.426 2277.0349 -9817.4942 -1.2128322
2830000 299.74696 -16977.537 2269.4094 -9793.9393 2.4165022
2835000 298.44721 -17177.427 2269.8442 -10014.704 -2.2040612
2840000 294.80517 -16961.282 2308.8893 -9819.2221 -2.2204407
2845000 302.45015 -17042.044 2286.2119 -9797.3263 1.030458
2850000 302.26941 -16990.225 2263.3785 -9771.3042 0.89272945
2855000 299.37326 -16963.345 2253.2277 -9802.0553 1.2403456
2860000 300.56217 -16941.88 2250.8661 -9763.461 3.4959926
2865000 303.70905 -17189.578 2265.9512 -9944.4826 1.2365606
2870000 304.69841 -16986.148 2286.5186 -9704.2648 0.48367902
2875000 302.12138 -17033.705 2306.8374 -9773.7524 -2.3652531
2880000 293.05893 -16991.312 2265.8805 -9920.8895 -0.92318419
2885000 300.94765 -16969.981 2221.2097 -9814.8985 1.2472205
2890000 307.12072 -17046.325 2289.8182 -9721.4301 4.1951526
2895000 303.00764 -17031.055 2284.6832 -9778.7266 2.9084176
2900000 302.6416 -17003.732 2231.8969 -9810.1907 5.3751091
2905000 301.07758 -16961.758 2254.8492 -9770.9054 -2.5210943
2910000 301.65742 -16887.307 2235.4212 -9706.3765 -2.3408694
2915000 303.64376 -16953.108 2267.9907 -9707.0434 4.4834371
2920000 299.72356 -16923.106 2289.2576 -9720.0439 0.24423822
2925000 295.36283 -16898.873 2324.1014 -9732.4591 0.87746506
2930000 305.79125 -16913.539 2218.0285 -9682.2292 -4.2493935
2935000 304.06971 -17011.314 2276.9428 -9749.3138 0.95232402
2940000 298.42657 -17110.111 2293.3791 -9924.1907 4.0902989
2945000 300.47064 -16952.188 2300.4552 -9725.6807 -3.8306625
2950000 299.44614 -16826.779 2234.0312 -9683.4915 -6.6964821
2955000 301.44584 -16992.973 2280.9416 -9769.9912 1.6454245
2960000 296.7313 -16927.625 2223.9603 -9838.9171 -0.82719432
2965000 297.69597 -16900.796 2241.4992 -9778.7337 5.8458733
2970000 294.66219 -16991.024 2349.1986 -9810.9996 2.1241351
2975000 300.56777 -16837.882 2309.2425 -9600.9949 1.1824255
2980000 297.41523 -17129.986 2304.8713 -9949.1542 0.006780502
2985000 296.13245 -17032.792 2282.3683 -9895.4937 -0.3071106
2990000 303.07899 -16996.238 2266.7169 -9760.7063 -5.0845991
2995000 298.46885 -16963.892 2294.1774 -9776.4799 1.4609581
3000000 302.05014 -16960.2 2274.577 -9733.6754 0.64870883
3005000 303.66015 -16992.552 2250.0974 -9764.1114 5.9715098
3010000 298.84458 -17004.97 2272.5006 -9833.0752 3.5983011
3015000 301.3355 -16945.914 2268.4268 -9737.2563 -3.3447168
3020000 300.2473 -17038.846 2221.8095 -9894.6453 2.8677348
3025000 301.51961 -16851.143 2171.6808 -9736.2127 3.9441668
3030000 298.00219 -16974.581 2219.2185 -9869.7793 0.18408626
3035000 298.83353 -17044.369 2278.1949 -9866.9611 -1.6913793
3040000 299.49515 -17127.008 2322.0153 -9894.933 -1.1902588
3045000 305.46797 -17076.073 2310.1512 -9757.9413 0.97524153
3050000 293.66904 -17034.954 2288.2483 -9932.1619 2.0429262
3055000 300.08514 -17051.269 2260.0525 -9871.4836 0.084467989
3060000 299.77171 -16964.2 2229.2636 -9820.3422 1.6646292
3065000 296.43197 -17058.951 2301.1531 -9897.957 6.6929515
3070000 302.83915 -16997.277 2341.0535 -9691.3402 -0.47449155
3075000 300.62257 -16934.036 2213.9371 -9791.5555 -1.6011679
3080000 295.68545 -17043.166 2269.209 -9926.3552 -3.0504303
3085000 305.45613 -16995.426 2292.1506 -9695.4882 -4.6570738
3090000 291.85074 -16845.52 2237.1094 -9823.6763 2.4734554
3095000 303.1455 -16998.234 2214.7073 -9813.6211 -9.0474439
3100000 301.03913 -17024.7 2244.6316 -9844.6954 -1.3482187
3105000 297.94367 -17086.84 2294.1071 -9908.1086 -1.8065205
3110000 302.58186 -16893.824 2277.4222 -9655.7374 1.4766458
3115000 295.55611 -17069.725 2204.3099 -10019.934 -3.2400724
3120000 299.60858 -16918.873 2302.6445 -9704.3087 0.19350735
3125000 297.78262 -16960.728 2342.1251 -9736.6193 2.0903656
3130000 293.79016 -16923.929 2237.0741 -9870.3253 -1.0954399
3135000 305.13413 -16911.206 2234.4089 -9674.2894 1.6307228
3140000 305.68226 -17034.817 2273.8675 -9749.4554 -1.5459523
3145000 302.51493 -16826.287 2199.4396 -9667.2794 -0.048636868
3150000 297.74275 -17024.094 2246.3784 -9896.3857 -1.2701042
3155000 293.20834 -17087.818 2261.5566 -10019.27 -2.925817
3160000 300.05533 -16931.057 2220.7381 -9791.0748 -1.470894
3165000 306.34864 -17045.45 2140.266 -9882.7646 6.4500966
3170000 295.23912 -16909.222 2238.7102 -9830.2277 2.2824467
3175000 301.33469 -16944.941 2220.2112 -9784.5118 -0.2528438
3180000 304.92845 -16929.155 2276.8105 -9653.2089 -1.1022949
3185000 300.21682 -16987.0 2241.7081 -9823.4002 4.5380836
3190000 298.66593 -16940.444 2269.5111 -9774.4682 4.5398718
3195000 299.04738 -17049.238 2287.8325 -9858.6865 0.19631475
3200000 296.81751 -16998.097 2287.2209 -9844.7151 -1.6593572
3205000 298.34612 -17013.215 2205.6411 -9916.3514 -3.2050578
3210000 297.94768 -17012.67 2239.2892 -9888.6912 0.89677209
3215000 300.26975 -17067.098 2232.1545 -9912.1841 3.0819356
3220000 298.34239 -17092.011 2284.0359 -9916.8143 -2.7068892
3225000 300.74843 -16883.863 2275.8036 -9677.4527 -1.339517
3230000 301.87221 -16956.587 2188.0211 -9819.5356 0.57288686
3235000 305.25684 -17032.532 2214.6425 -9813.3697 3.3172468
3240000 302.94641 -17040.716 2225.0375 -9849.0372 0.56910469
3245000 302.69131 -17078.573 2305.543 -9810.5706 3.3292099
3250000 302.61715 -16934.645 2304.0132 -9669.3889 -1.1596976
3255000 300.07764 -16966.474 2217.6424 -9829.2223 1.1302858
3260000 296.89672 -17009.288 2245.5696 -9896.2587 -0.19513924
3265000 297.91256 -16865.934 2240.5844 -9741.2358 0.80128771
3270000 298.44216 -17039.24 2253.0205 -9893.4232 -3.5991907
3275000 303.99921 -16938.851 2258.1127 -9696.8365 0.44659124
3280000 301.70138 -17009.057 2323.2732 -9739.5534 0.29333696
3285000 300.50948 -17057.797 2238.1085 -9892.9989 -0.50238964
3290000 300.58851 -16861.905 2275.308 -9658.6124 -2.9400746
3295000 301.8914 -17038.398 2257.1761 -9831.8763 3.0074369
3300000 299.53098 -16939.079 2277.6822 -9750.7499 -1.6463017
3305000 300.88691 -17018.324 2218.4694 -9866.9779 3.5606166
3310000 299.32312 -17021.062 2255.8054 -9858.0166 1.8076
3315000 303.23868 -16893.457 2200.5133 -9721.5112 -4.2459883
3320000 297.67572 -17007.369 2235.2822 -9891.856 2.1828071
3325000 300.36653 -16966.528 2298.3752 -9743.8069 1.7228307
3330000 305.32243 -16982.043 2320.1012 -9656.3466 1.8449602
3335000 294.93631 -17052.179 2270.9881 -9945.8707 0.30868344
3340000 311.91302 -16925.872 2227.4253 -9584.803 1.1525961
3345000 299.7859 -16866.257 2258.7728 -9692.6582 1.7211005
3350000 296.60784 -16872.15 2248.5689 -9760.8568 2.9390512
3355000 294.74842 -16887.314 2232.9899 -9822.0841 -0.70302981
3360000 298.77159 -16912.98 2335.5611 -9679.2212 -0.4919306
3365000 301.39816 -16880.718 2324.7445 -9614.7148 -1.2300437
3370000 302.97611 -17030.58 2195.3558 -9868.096 -0.28449643
3375000 300.70257 -16930.065 2232.9617 -9767.2489 -1.2235712
3380000 300.56642 -16851.034 2176.6029 -9746.8089 -0.7852554
3385000 301.57655 -17048.608 2294.536 -9809.8891 0.22544017
3390000 296.74273 -17007.193 2256.9122 -9885.3458 -3.7690613
3395000 308.46625 -16904.607 2187.8357 -9659.6354 -1.0940655
3400000 302.04258 -16967.096 2245.7131 -9769.5591 1.0765139
3405000 290.91195 -17035.374 2261.6067 -10004.425 -2.3072725
3410000 302.50364 -16976.758 2261.3279 -9756.0471 0.58588229
3415000 301.67175 -16872.121 2305.2662 -9621.1112 -2.5943286
3420000 303.62313 -17006.727 2194.1478 -9834.8435 -2.7833937
3425000 305.71311 -16924.389 2278.3845 -9634.0046 -1.6081078
3430000 298.37506 -16892.351 2273.5323 -9727.1222 -1.0706468
3435000 303.9171 -17002.032 2216.871 -9802.606 -2.9485689
3440000 305.5207 -17033.232 2236.3697 -9788.0172 1.9422329
3445000 297.20662 -16963.266 2314.1499 -9776.5759 0.30999145
3450000 300.97944 -17060.857 2267.7462 -9858.717 -1.2716948
3455000 298.58262 -16948.618 2313.9 -9739.6189 -0.052265762
3460000 305.80816 -17115.734 2204.4064 -9897.7692 2.9100847
3465000 301.715 -16965.12 2329.0058 -9689.661 3.1236435
3470000 306.17514 -16962.737 2275.9287 -9667.234 1.3791456
3475000 293.5243 -16920.153 2258.6544 -9849.3271 -3.3594664
3480000 300.3545 -17049.041 2254.8342 -9870.0584 -1.8209738
3485000 303.32468 -17031.364 2219.9083 -9838.613 -1.3995167
3490000 304.44002 -16958.772 2214.4566 -9753.187 -1.2837912
3495000 301.52244 -16970.176 2301.8417 -9725.0384 1.4510277
3500000 299.3824 -17262.321 2238.0179 -10116.092 2.6437285
3505000 302.19225 -17042.792 2230.6855 -9857.8288 1.438813
3510000 297.83168 -17031.378 2250.5118 -9898.0776 5.3851747
3515000 299.6974 -17012.61 2315.327 -9783.9075 5.3563643
3520000 298.30873 -17002.985 2309.1205 -9803.2552 2.359362
3525000 295.1197 -17037.954 2239.7338 -9959.8936 -5.1340213
3530000 300.81353 -17047.998 2298.4045 -9817.9195 -3.8512735
3535000 307.27238 -17044.293 2263.4163 -9743.3135 -1.3116793
3540000 300.18696 -16976.098 2269.9572 -9784.7396 -1.8639598
3545000 300.71709 -17116.348 2248.9188 -9937.3368 1.1920668
3550000 302.02517 -17001.254 2255.9581 -9793.7582 -4.9044186
3555000 297.87152 -17004.641 2215.7847 -9905.4153 1.9725967
3560000 296.16373 -16981.978 2301.188 -9825.3468 -1.3171232
3565000 303.18858 -17012.534 2244.8964 -9797.026 1.6266519
3570000 302.24589 -17019.002 2195.3976 -9868.4478 0.77950865
3575000 295.56323 -16951.733 2263.5035 -9842.6316 1.967222
3580000 295.85406 -16979.173 2254.3855 -9874.4218 1.2092562
3585000 301.15021 -16988.916 2190.9276 -9860.7945 -5.3785405
3590000 300.97813 -16892.726 2206.8981 -9751.4553 0.73819809
3595000 296.33635 -16925.775 2241.5005 -9826.0011 1.2522862
3600000 296.59194 -16900.622 2251.8539 -9786.3047 0.91665027
3605000 301.00863 -17015.468 2223.5227 -9857.0731 0.84569606
3610000 299.00119 -16923.353 2261.1469 -9760.2447 5.2095123
3615000 294.1049 -17005.534 2274.0358 -9909.8089 -2.1169391
3620000 301.97065 -16949.724 2182.9991 -9816.0801 -3.2037877
3625000 305.95082 -17044.214 2266.1642 -9762.1524 1.9446385
3630000 293.46996 -16991.306 2308.1886 -9871.8373 -2.8875153
3635000 295.00343 -17055.223 2289.1702 -9929.6327 1.5748553
3640000 300.44697 -16963.065 2251.3438 -9786.0568 -0.63192614
3645000 297.84961 -17043.346 2219.2748 -9940.989 0.28155516
3650000 302.98193 -16889.313 2224.9457 -9697.1441 0.56429958
3655000 299.52198 -16905.971 2190.5312 -9804.9403 0.71631458
3660000 298.45164 -16890.046 2220.8693 -9776.2251 0.68025806
3665000 296.13589 -17047.381 2200.3088 -9992.0853 3.5613956
3670000 296.70812 -17057.972 2203.0223 -9990.5814 -0.54353139
3675000 296.19312 -16922.743 2201.056 -9865.7625 1.8309931
3680000 299.29101 -16903.897 2238.1185 -9759.065 -5.112424
3685000 302.6006 -16920.988 2212.9147 -9747.1015 -5.7069433
3690000 305.16357 -16956.247 2272.8155 -9680.4413 -2.0475858
3695000 297.58778 -17039.92 2310.8459 -9850.2841 2.7578272
3700000 299.38213 -16992.223 2235.2004 -9848.8154 2.2408407
3705000 301.98544 -16945.778 2282.3189 -9712.5721 -4.2246426
3710000 301.26176 -16987.294 2295.4178 -9752.8534 -2.4935281
3715000 296.34761 -17022.843 2288.4815 -9875.9036 -0.15534927
3720000 300.42475 -17219.553 2259.7015 -10034.552 1.9442027
3725000 302.61321 -17015.938 2187.6693 -9867.0895 -1.7174841
3730000 297.32788 -17043.866 2271.3429 -9897.9943 -3.6358542
3735000 300.92943 -17006.28 2307.4839 -9765.222 -1.3256462
3740000 296.10604 -17021.123 2230.7575 -9935.8684 -1.9378484
3745000 301.05704 -16951.743 2246.1791 -9769.898 0.23772117
3750000 301.85863 -17040.302 2257.0489 -9834.4453 -5.3586177
3755000 298.33483 -16873.548 2244.5405 -9737.9709 0.61744435
3760000 304.41291 -16985.376 2275.5586 -9719.1339 1.0303191
3765000 297.68502 -17114.565 2257.59 -9976.5916 1.2152189
3770000 299.38606 -16949.916 2203.2104 -9838.4343 -1.5130021
3775000 297.3944 -17020.154 2249.2201 -9895.3151 -2.3417954
3780000 298.29288 -17009.087 2287.276 -9831.4619 2.9434134
3785000 299.53704 -16912.409 2276.7494 -9724.9131 2.8645576
3790000 305.73571 -16924.273 2339.1612 -9572.7417 0.5818147
3795000 295.13713 -16978.198 2267.6751 -9871.9099 2.1816752
3800000 296.31437 -16984.406 2198.7847 -9927.7087 0.001322359
3805000 307.05975 -16980.571 2285.9594 -9660.5347 1.2257843
3810000 304.38847 -16872.924 2221.5584 -9661.0823 3.436661
3815000 297.61651 -16997.955 2220.0132 -9898.6811 0.18869185
3820000 303.66775 -16901.417 2250.4991 -9672.4507 1.2704054
3825000 299.39288 -17078.305 2242.5207 -9927.4013 1.4633941
3830000 295.83161 -17009.112 2239.4002 -9919.7133 0.59689601
3835000 299.32749 -16953.635 2250.6047 -9795.7187 -1.3401365
3840000 300.19408 -17021.307 2215.4793 -9884.309 3.559187
3845000 296.92156 -16927.806 2267.0173 -9792.9214 -3.0370988
3850000 305.67236 -16832.846 2244.3182 -9577.1959 3.5652462
3855000 298.62965 -16909.562 2253.8672 -9759.8241 -1.9874881
3860000 298.34976 -16888.133 2253.4835 -9743.3681 -1.6814228
3865000 301.20832 -16951.007 2280.4581 -9732.4022 0.63556837
3870000 298.90224 -16969.058 2223.533 -9845.186 4.2086776
3875000 305.91493 -16938.741 2246.0514 -9677.3813 -0.68779631
3880000 305.47993 -16952.636 2258.4035 -9686.0551 -0.5152142
3885000 303.40722 -16969.741 2271.5271 -9724.0177 -4.6259202
3890000 299.37869 -16949.241 2330.025 -9711.0653 2.5257279
3895000 295.1371 -16892.604 2190.1796 -9863.812 2.8887827
3900000 299.99893 -16916.425 2347.0 -9651.1061 4.1502573
3905000 297.19271 -16923.792 2252.4089 -9799.0702 0.23038849
3910000 301.55576 -16962.588 2187.6945 -9831.0516 -2.0934256
3915000 300.63802 -17005.464 2238.4107 -9838.2566 1.1512263
3920000 294.80963 -16811.405 2273.4663 -9704.6956 -2.5185266
3925000 298.66123 -16922.566 2282.9742 -9743.2037 -0.51642294
3930000 298.94254 -17027.083 2238.9676 -9887.1156 0.84197707
3935000 295.88356 -16893.956 2223.4729 -9819.6333 2.7385137
3940000 297.65715 -16897.463 2253.7217 -9763.8148 -2.4711759
3945000 299.35524 -17061.562 2270.8463 -9882.9491 -5.5454529
3950000 297.37706 -16987.825 2267.7677 -9844.7227 0.34818901
3955000 300.78563 -16988.812 2239.2589 -9818.337 2.6560321
3960000 299.53784 -16947.186 2224.4042 -9812.0215 -3.6613068
3965000 301.89488 -17017.13 2242.2829 -9825.4448 2.5467645
3970000 296.11401 -17020.338 2239.9539 -9925.7565 0.54038024
3975000 299.51922 -17036.775 2258.782 -9867.539 0.77698016
3980000 303.55721 -16983.225 2235.0875 -9771.4824 3.9781767
3985000 306.32981 -16987.293 2227.5721 -9737.6104 -3.7201006
3990000 298.81992 -16996.392 2301.4653 -9795.9371 0.38108902
3995000 299.74199 -16945.715 2320.5746 -9711.0337 -1.3378376
4000000 303.39725 -16993.412 2242.9526 -9776.4273 1.931734
4005000 295.88995 -17029.777 2287.5904 -9891.2322 -1.0584114
4010000 299.74344 -17012.427 2233.8824 -9864.4144 2.720862
4015000 304.85765 -16911.289 2255.9685 -9657.3457 -1.2801186
4020000 307.4462 -16970.493 2282.1769 -9647.9032 -2.7118763
4025000 299.25722 -16879.469 2219.3374 -9753.9724 0.31013734
4030000 297.15205 -16997.227 2312.8929 -9812.6884 -0.95250956
4035000 301.60298 -16976.916 2232.2914 -9800.0083 -1.1940497
4040000 303.44744 -16956.105 2264.2039 -9717.0455 -5.2734165
4045000 304.27883 -16907.924 2252.2461 -9667.1923 3.0648107
4050000 301.84452 -16996.954 2230.1955 -9818.1814 -1.4737359
4055000 301.10848 -16982.866 2230.351 -9816.0059 3.9259401
4060000 296.49175 -16907.623 2274.5941 -9772.2082 0.52583936
4065000 298.43005 -17044.253 2293.0097 -9858.6455 -2.9978192
4070000 298.33684 -17047.482 2281.0995 -9875.3128 -0.28432772
4075000 303.05654 -17038.358 2266.1059 -9803.8051 2.3113489
4080000 301.6064 -17024.038 2235.4166 -9843.9482 -1.8621783
4085000 301.7102 -16971.244 2224.969 -9799.9004 0.37420468
4090000 295.79409 -16894.208 2375.701 -9669.124 -0.77856789
4095000 304.07367 -16844.165 2307.3044 -9551.7382 0.5867267
4100000 302.20678 -16986.409 2244.1497 -9787.7438 0.14372363
4105000 305.14592 -17028.514 2256.6623 -9769.1502 2.5659958
