timestep Temp E_pair E_mol TotEng
10000 142.6487 -1017.2233 932.40025 1828.6161
15000 298.44745 -1114.6007 2006.6286 4895.2962
20000 307.31758 -1323.2422 1955.5268 4754.5337
25000 296.44977 -1445.9141 1927.386 4457.944
30000 300.51611 -1585.0331 1904.9363 4350.9198
35000 299.0037 -1730.9941 1948.5154 4228.2509
40000 295.98762 -1796.9875 1917.1121 4090.3975
45000 304.28343 -1882.8259 1895.5115 4094.2356
50000 297.36507 -1978.9678 1908.0896 3917.8714
55000 295.12692 -2005.1242 1878.1292 3831.7328
60000 297.45794 -2042.6973 1874.8873 3822.1853
65000 300.62346 -2098.8778 1887.15 3820.7286
70000 299.43668 -2100.4261 1891.7039 3807.8152
75000 304.29893 -2187.663 1907.4581 3801.553
80000 306.60594 -2251.6569 1893.1841 3754.2305
85000 300.83695 -2280.6361 1886.4041 3641.0881
90000 300.86784 -2298.0126 1918.8062 3656.5282
95000 304.27457 -2367.3179 1925.0864 3639.1996
100000 304.3772 -2359.2683 1859.7804 3583.3198
105000 300.11434 -2413.2004 1914.9355 3527.3623
110000 293.44781 -2423.5701 1875.8042 3388.4389
115000 300.81299 -2443.6732 1872.4146 3463.7401
120000 305.84324 -2480.1711 1874.4652 3496.7668
125000 302.1101 -2446.9868 1873.5615 3478.9724
130000 297.77971 -2515.3613 1906.4749 3385.4249
135000 300.97456 -2541.8962 1907.5162 3402.786
140000 300.24393 -2567.169 1951.888 3412.0845
145000 300.54744 -2584.7345 1900.3278 3347.03
150000 295.97795 -2582.4424 1901.792 3289.4928
155000 308.08281 -2652.1805 1965.3187 3445.6516
160000 305.54019 -2656.3859 1913.2618 3355.2836
165000 300.36222 -2659.5238 1874.108 3243.5364
170000 293.23386 -2635.8922 1863.8614 3161.3042
175000 296.90282 -2670.1567 1884.4847 3196.877
180000 307.28064 -2655.6398 1900.8987 3367.0124
185000 294.97087 -2679.9404 1872.3251 3149.0194
190000 296.92219 -2708.4554 1919.0208 3193.3743
195000 296.96935 -2723.4963 1920.4986 3180.4439
200000 296.38828 -2712.2581 1858.0247 3121.414
205000 300.45701 -2771.4944 1883.4751 3142.2044
210000 301.252 -2831.522 1887.9417 3097.3071
215000 299.21266 -2815.7794 1858.7222 3056.4753
220000 302.31132 -2798.8068 1942.393 3198.683
225000 299.11857 -2840.2665 1886.5021 3058.5061
230000 303.7828 -2812.5536 1882.1809 3144.462
235000 309.23461 -2838.4838 1948.6342 3258.1138
240000 302.20019 -2829.3597 1883.2479 3107.4944
245000 297.07995 -2842.0092 1886.8835 3029.7993
250000 302.91913 -2804.761 1860.8164 3119.3052
255000 297.6797 -2824.6296 1879.8382 3048.1785
260000 295.14767 -2808.8931 1925.1696 3075.2826
265000 297.78652 -2818.9373 1857.6487 3033.1142
270000 300.63959 -2825.4024 1918.8309 3126.1012
275000 289.68777 -2876.3827 1852.2673 2861.6536
280000 300.59185 -2829.294 1876.7508 3079.4893
285000 305.30729 -2813.7704 1940.3904 3221.9037
290000 290.71228 -2811.4592 1896.7463 2984.7985
295000 298.54445 -2831.5292 1957.9894 3131.0295
300000 304.35212 -2834.2653 1890.4853 3138.6913
305000 295.66261 -2838.4643 1848.2525 2975.7016
310000 300.67736 -2823.4322 1934.265 3144.0123
315000 302.57898 -2843.9765 1856.6708 3071.3815
320000 296.03781 -2826.855 1961.8391 3105.9303
325000 297.64323 -2865.4517 1887.6077 3014.6367
330000 303.42992 -2830.304 1917.8649 3157.6622
335000 297.49742 -2877.6493 1912.5753 3025.4509
340000 303.51972 -2907.3969 1824.3358 2988.2447
345000 303.98968 -2913.9689 1893.3898 3057.0307
350000 294.44575 -2899.159 1833.4838 2883.9157
355000 301.95279 -2869.0107 1949.7332 3131.0101
360000 301.45538 -2855.9984 1846.9652 3034.5823
365000 307.18132 -2894.3845 1861.9374 3087.9742
370000 299.48051 -2914.7044 1872.8959 2975.3168
375000 299.83354 -2904.2026 1865.9646 2983.6227
380000 301.16961 -2946.437 1862.9309 2956.2763
385000 299.35546 -2879.5372 1873.0858 3008.9966
390000 300.40434 -2924.3825 1911.7247 3016.8595
395000 300.00101 -2897.0426 1891.8525 3018.917
400000 304.89008 -2905.3553 1902.1053 3086.4373
405000 300.89313 -2889.2697 1942.3415 3089.1455
410000 296.0953 -2901.1521 1901.7845 2972.3497
415000 302.86012 -2858.5375 1892.1047 3096.0253
420000 299.27297 -2875.5652 1946.7388 3085.515
425000 295.64524 -2839.2689 1974.3192 3100.7306
430000 296.27337 -2852.8626 1928.0173 3049.2606
435000 305.03687 -2864.9491 1921.3199 3148.0272
440000 297.24988 -2854.234 1884.1285 3017.0989
445000 298.01444 -2867.1705 1916.4499 3046.7394
450000 301.7269 -2834.6716 1861.4413 3074.0273
455000 297.39441 -2827.6903 1907.928 3069.3807
460000 296.85944 -2858.8431 1896.7182 3019.8423
465000 293.37521 -2829.5075 1890.8782 2996.6017
470000 297.50524 -2813.242 1894.9203 3072.308
475000 297.89496 -2825.8302 1907.2974 3077.3245
480000 296.02926 -2857.1662 1900.5479 3014.2132
485000 305.0225 -2875.4052 1849.0078 3065.0662
490000 295.60343 -2872.341 1853.6996 2946.4782
495000 295.12991 -2856.6814 1912.9485 3015.035
500000 300.39705 -2839.081 1928.5416 3118.8801
505000 298.7865 -2859.313 1896.3684 3044.8716
510000 300.34828 -2858.3695 1851.8933 3022.2891
515000 297.56868 -2822.596 1851.31 3020.1947
520000 299.29047 -2841.2623 1889.5279 3062.8418
525000 302.10227 -2858.4729 1897.7829 3091.6027
530000 293.81227 -2847.8221 1895.3642 2988.6356
535000 297.30132 -2882.5443 1917.7302 3023.0804
540000 299.49075 -2920.3496 1932.1784 3029.0914
545000 293.15749 -2870.5947 1888.0631 2949.779
550000 299.88692 -2872.2005 1952.7704 3103.1467
555000 299.899 -2882.2857 1895.8482 3036.3013
560000 298.85736 -2827.9126 1844.1999 3025.054
565000 294.78787 -2833.2021 1930.74 3051.7178
570000 297.12946 -2817.2182 1881.5925 3049.9635
575000 308.09978 -2860.7428 1921.183 3193.1814
580000 298.34994 -2874.066 1952.5351 3080.4294
585000 305.79461 -2891.7351 1888.0597 3098.1449
590000 304.71456 -2857.132 1884.2162 3114.4172
595000 296.63744 -2859.5026 1870.7988 2990.2855
600000 301.32999 -2838.9118 1940.8317 3143.8534
605000 297.12121 -2823.999 1854.4192 3015.8988
610000 301.78173 -2820.6836 1866.8393 3094.1489
615000 301.11219 -2851.4361 1932.2778 3119.8538
620000 295.824 -2855.9597 1862.2695 2974.3879
625000 299.30099 -2824.6625 1902.6717 3092.7265
630000 300.31834 -2823.976 1960.9448 3165.3325
635000 309.57269 -2827.0307 1888.659 3214.1266
640000 298.49766 -2837.6298 1900.0139 3066.3258
645000 292.06766 -2838.0628 1908.0361 2987.6653
650000 293.99809 -2786.3132 1839.7104 2996.9832
655000 303.33681 -2824.7711 1890.1092 3134.1905
660000 305.09037 -2838.0146 1889.3272 3143.6866
665000 295.62987 -2829.6686 1903.0499 3038.8555
670000 300.04757 -2810.5183 1882.7163 3096.9297
675000 301.02721 -2836.765 1884.6925 3085.7998
680000 298.47727 -2858.1009 1888.5627 3034.1299
685000 299.67318 -2806.7362 1829.7132 3042.6868
690000 292.39982 -2846.9679 1900.8015 2975.9811
695000 302.38078 -2836.6072 1846.1507 3065.5719
700000 303.01946 -2847.4421 1872.5593 3089.7127
705000 303.21245 -2839.8944 1920.6339 3147.9238
710000 300.19287 -2841.2618 1848.9401 3034.359
715000 303.57336 -2837.0261 1870.4757 3105.475
720000 306.06754 -2830.0854 1852.037 3127.4329
725000 300.81685 -2856.1715 1857.9517 3036.8306
730000 302.30381 -2840.3522 1918.1698 3132.8136
735000 302.75752 -2834.7495 1912.1498 3138.4821
740000 301.48259 -2879.6447 1845.9262 3010.2619
745000 303.86904 -2817.3942 1922.3931 3180.9905
750000 297.03188 -2856.9129 1910.3173 3037.6847
755000 301.29052 -2852.7864 1917.3457 3105.9634
760000 303.69159 -2824.162 1843.5947 3093.044
765000 302.40019 -2843.9671 1827.4667 3039.7885
770000 297.22183 -2815.35 1915.522 3087.0003
775000 302.62107 -2840.7847 1915.7689 3134.236
780000 305.71184 -2833.5262 1928.7162 3195.9001
785000 300.254 -2841.6047 1899.1061 3085.0021
790000 295.96094 -2847.0519 1872.302 2995.1652
795000 302.19491 -2831.3494 1923.9474 3146.1333
800000 293.6944 -2808.3527 1808.7212 2939.881
805000 306.26666 -2794.3424 1903.9277 3217.7377
810000 298.00918 -2823.0782 1907.3119 3081.6231
815000 296.92773 -2825.9362 1916.4986 3073.4456
820000 305.28861 -2796.7845 1913.8368 3212.0853
825000 302.46251 -2856.354 1881.9101 3082.6809
830000 301.53344 -2836.6069 1888.7207 3096.7764
835000 298.18869 -2840.294 1868.3676 3027.8708
840000 301.23609 -2852.2747 1847.3736 3035.7729
845000 297.65455 -2876.1488 1925.5802 3042.0639
850000 303.42867 -2870.0222 1831.945 3032.0073
855000 301.29044 -2879.2174 1881.9943 3044.18
860000 297.96788 -2880.5174 1905.2622 3021.5803
865000 299.69798 -2847.811 1925.0657 3097.297
870000 301.51886 -2873.8096 1880.8795 3051.5368
875000 300.36034 -2872.499 1965.4972 3121.9254
880000 303.25392 -2889.8064 1912.9414 3090.8755
885000 296.80963 -2858.1024 1866.788 2989.9846
890000 303.55587 -2889.491 1812.9821 2995.2819
895000 297.65388 -2865.8397 1878.8311 3005.6149
900000 299.88751 -2870.392 1936.483 3088.6757
905000 293.58221 -2851.5124 1941.5895 3028.0848
910000 301.22714 -2843.6424 1938.4025 3135.314
915000 301.13465 -2851.3023 1928.9804 3116.9915
920000 297.60531 -2833.899 1983.1107 3141.1837
925000 297.81151 -2809.6708 1882.0281 3067.0952
930000 301.54676 -2789.0551 1902.1888 3157.9749
935000 303.36664 -2777.0459 1939.4478 3231.6543
940000 300.07188 -2784.6216 1902.5717 3143.008
945000 307.42672 -2790.3795 1930.9897 3264.3231
950000 297.2068 -2818.5915 1864.8979 3032.933
955000 295.70678 -2792.8289 1922.1429 3095.8198
960000 298.29678 -2834.8385 1950.5137 3116.9224
965000 300.25547 -2820.134 1855.7169 3063.1032
970000 306.12678 -2882.3147 1943.3908 3167.3521
975000 300.33848 -2862.3346 1928.941 3095.2402
980000 295.77918 -2872.5118 1870.5208 2965.486
985000 300.98256 -2862.3199 1887.1893 3062.1426
990000 298.75921 -2875.1223 1869.8772 3002.205
995000 302.29586 -2883.5551 1866.044 3037.3783
1000000 299.79751 -2832.8017 1856.9777 3045.5535
1005000 301.66388 -2874.7014 1845.2184 3016.9292
1010000 303.23279 -2871.0283 1899.2097 3095.6384
1015000 305.07136 -2887.1595 1843.9731 3048.9326
1020000 303.49968 -2887.6318 1820.6384 3004.0436
1025000 295.8758 -2878.9006 1881.8849 2971.7574
1030000 301.90872 -2903.7861 1832.401 2978.3114
1035000 299.95924 -2918.9503 1890.1636 2994.7602
1040000 294.70601 -2894.1122 1890.7089 2949.6785
1045000 292.92748 -2888.6633 1848.8682 2889.4303
1050000 303.71162 -2903.596 1889.2417 3059.5257
1055000 299.8778 -2916.7541 1868.4669 2974.1673
1060000 300.03931 -2889.6521 1863.7788 2998.7476
1065000 297.7517 -2907.2988 1879.3928 2966.0297
1070000 300.52639 -2904.9815 1876.1382 3002.3111
1075000 296.71694 -2856.2359 1870.4675 2994.2873
1080000 302.75275 -2883.7451 1838.5419 3015.8148
1085000 297.27194 -2886.3288 1892.8062 2993.9778
1090000 302.50149 -2878.4961 1932.1082 3111.2598
1095000 297.29802 -2864.1789 1912.8087 3036.48
1100000 294.28802 -2849.5833 1862.6083 2960.5001
1105000 299.67001 -2862.1851 1920.932 3078.4141
1110000 296.40252 -2890.3519 1859.4183 2944.9046
1115000 293.50249 -2907.3479 1897.6866 2927.2769
