timestep Temp E_pair E_mol TotEng Press
625000 292.31469 -2599.2663 1247.8538 1262.5912 4.6116492
630000 296.07648 -2577.6812 1219.6866 1289.6488 -8.6494135
635000 313.71968 -2598.5052 1269.1251 1476.0363 -5.7967038
640000 305.61044 -2610.1736 1236.4862 1359.2126 10.202175
645000 301.40806 -2605.8245 1238.0721 1327.5681 26.936907
650000 299.61749 -2579.634 1240.6225 1340.297 27.617987
655000 299.31159 -2616.0389 1306.239 1366.7731 4.8833637
660000 299.09018 -2622.9637 1239.7502 1291.3796 1.4856321
665000 297.3368 -2630.6278 1237.4167 1265.7025 0.8015181
670000 297.26111 -2599.3701 1234.2345 1293.1011 12.047956
675000 300.75401 -2611.3506 1190.6882 1268.8092 -3.2100581
680000 306.28771 -2614.4216 1278.0438 1402.5786 -0.057516622
685000 295.36323 -2572.667 1210.2446 1278.8427 25.304115
690000 301.9314 -2602.0197 1272.0651 1370.0459 -18.125142
695000 302.3558 -2598.0382 1207.2823 1313.0397 10.98708
700000 304.15849 -2635.7338 1217.9191 1302.1013 5.018759
705000 300.55136 -2619.6677 1266.7546 1334.7465 19.577475
710000 299.26872 -2643.8401 1234.0198 1266.3693 4.0408075
715000 299.31285 -2672.9269 1288.0253 1291.6827 -1.5302518
720000 300.52887 -2624.5388 1236.4885 1299.4082 -15.135857
725000 307.51344 -2625.6679 1241.0537 1365.3032 8.1707734
730000 300.49121 -2609.0439 1241.6306 1319.7084 -6.7618562
735000 301.9074 -2605.4125 1217.8175 1312.1909 -8.9844561
740000 299.51016 -2620.8783 1278.0551 1335.5255 8.0277481
745000 296.96018 -2592.877 1203.552 1266.2207 6.6936195
750000 298.04636 -2586.9073 1257.0158 1335.3673 31.638004
755000 302.40092 -2615.0351 1245.9958 1335.1598 -6.3455892
760000 304.06293 -2581.7881 1242.4163 1379.6897 19.162088
765000 303.09939 -2600.6703 1239.194 1348.9689 9.5062568
770000 304.64296 -2551.0136 1239.5999 1412.8347 3.8293199
775000 297.18645 -2589.697 1216.9443 1284.8164 2.3255962
780000 296.73588 -2586.9164 1210.4201 1277.0435 29.492558
785000 301.25553 -2584.823 1205.4765 1314.61 1.9411214
790000 294.80152 -2578.2077 1246.1885 1304.2229 -12.383093
795000 306.48829 -2555.7757 1248.501 1433.4754 19.606299
800000 301.61586 -2547.2247 1202.7672 1352.7212 6.7046495
805000 294.17522 -2574.2619 1210.8376 1267.217 -0.83802978
810000 294.35564 -2597.386 1244.659 1279.5277 13.88838
815000 300.40305 -2567.0184 1201.5804 1320.8953 18.82475
820000 301.18626 -2584.6523 1272.1932 1380.878 28.722908
825000 295.28365 -2580.7601 1214.854 1274.6473 28.90116
830000 298.14801 -2593.3737 1234.3344 1307.1285 17.475885
835000 297.52877 -2575.5205 1215.1435 1300.2532 -5.7841282
840000 298.7305 -2583.9571 1219.8015 1307.221 5.2130166
845000 302.33182 -2586.903 1192.4933 1309.1716 14.923271
850000 302.03889 -2626.3732 1248.7583 1323.3468 16.91482
855000 290.45835 -2604.4017 1203.5815 1196.5833 21.60116
860000 303.92888 -2586.7071 1196.1723 1327.328 4.7006091
865000 303.24873 -2591.868 1261.9177 1381.8302 8.0487407
870000 291.31477 -2573.487 1204.152 1235.727 -20.371558
875000 296.90789 -2567.714 1260.7965 1348.1605 -10.417764
880000 294.01172 -2601.5463 1250.405 1278.038 -0.88201152
885000 308.30048 -2596.8056 1218.6927 1378.8426 21.845475
890000 298.80177 -2606.0713 1258.5098 1324.4524 11.953645
895000 299.40063 -2598.3556 1267.3541 1346.3678 22.129555
900000 305.78517 -2612.0642 1262.7159 1385.1142 4.5018745
905000 298.59899 -2613.9359 1209.9137 1266.1784 1.6128643
910000 306.29091 -2635.5076 1253.1282 1356.6057 11.435746
915000 300.65409 -2610.2722 1217.8963 1296.2023 5.3741953
920000 298.55131 -2643.7999 1222.9714 1248.9457 13.948967
925000 303.62396 -2660.6511 1224.4794 1278.9644 3.3931673
930000 299.47469 -2595.342 1255.4066 1338.0961 2.5983176
935000 299.87297 -2621.693 1212.0337 1271.9338 -16.267481
940000 301.92823 -2665.389 1208.1683 1242.7515 11.335371
945000 299.08481 -2604.199 1266.7018 1337.0479 11.859711
950000 299.212 -2612.0322 1206.3195 1269.9698 -9.00305
955000 306.74062 -2611.4434 1293.9943 1425.5575 -9.8978724
960000 301.72214 -2635.8195 1278.6799 1340.9896 5.6233421
965000 298.04585 -2661.244 1262.7148 1266.725 -0.97953471
970000 298.45192 -2621.2422 1270.1691 1317.8124 -0.026743554
975000 291.5006 -2670.3406 1197.8221 1134.2053 4.6180155
980000 308.91838 -2641.0044 1244.9504 1366.4271 5.5209758
985000 296.68233 -2667.9658 1250.5911 1235.6863 -8.2917608
990000 298.23948 -2630.7062 1252.0159 1288.2954 -6.0843936
995000 301.03748 -2660.3448 1196.4135 1228.0753 -16.398488
1000000 302.30887 -2649.738 1243.6983 1297.3363 -17.551662
1005000 303.2428 -2688.8135 1195.426 1218.3401 3.1176872
1010000 299.71071 -2666.0535 1262.6189 1276.7075 -7.8527393
1015000 292.08365 -2651.1544 1178.0492 1138.8325 4.2265661
1020000 298.74497 -2691.4901 1261.9472 1241.9631 14.66524
1025000 296.39721 -2662.7867 1210.516 1198.2407 8.0907377
1030000 296.20625 -2655.4239 1232.7974 1226.1772 -7.7755637
1035000 302.30528 -2664.435 1229.5107 1268.4195 12.149452
1040000 293.35053 -2669.5257 1263.3188 1217.0596 21.670795
1045000 297.33274 -2669.2184 1243.1377 1232.7966 13.248304
1050000 304.43853 -2658.0229 1206.7688 1271.1662 -6.7048631
1055000 305.37492 -2675.6767 1251.2461 1306.3634 -18.175225
1060000 304.72875 -2653.7376 1237.1349 1308.4129 -3.3722159
1065000 301.99087 -2631.4787 1221.9544 1291.008 -6.2862105
1070000 308.02386 -2657.3753 1245.2305 1342.3371 10.65745
1075000 303.13309 -2634.5522 1233.1234 1309.3177 4.373529
1080000 302.09431 -2649.7374 1259.1423 1310.8622 -9.3711378
1085000 304.93682 -2625.015 1269.9963 1371.8574 -5.8903697
1090000 301.76966 -2659.9988 1261.2498 1299.8051 34.716586
1095000 297.20716 -2656.9105 1223.1451 1223.9889 -2.5941899
1100000 301.02648 -2603.9034 1217.6304 1305.6352 -0.29702155
1105000 300.74647 -2614.3249 1234.9617 1310.0411 4.950173
1110000 302.17893 -2606.0526 1236.0827 1332.2441 -6.1211708
1115000 298.13312 -2559.4168 1242.0414 1348.6593 4.2069821
1120000 312.78711 -2578.6623 1245.3333 1463.7479 0.15717323
1125000 304.01273 -2586.595 1253.7308 1385.7483 -19.687815
1130000 301.06304 -2587.2554 1237.4801 1342.4599 11.573119
1135000 300.89958 -2590.1674 1214.7674 1315.3735 9.993381
1140000 292.67382 -2573.9753 1211.2657 1254.5056 2.8333999
1145000 303.49721 -2588.7118 1234.0005 1359.2913 -1.4593259
1150000 302.22613 -2556.6972 1260.1534 1406.0923 -0.86391622
1155000 302.37354 -2556.0979 1228.7189 1376.5753 8.382293
1160000 299.8289 -2556.5798 1191.3159 1315.9351 -5.9586292
1165000 292.37164 -2532.4171 1254.2804 1336.3763 -18.729304
1170000 300.98536 -2527.5857 1260.4095 1424.3643 2.274438
1175000 300.52343 -2578.4693 1278.1742 1387.1146 25.504144
1180000 302.0778 -2533.8768 1219.5806 1387.0134 -10.217783
1185000 294.36565 -2563.7355 1276.7173 1345.326 5.6412196
1190000 294.33932 -2532.6775 1231.7799 1331.2111 5.8751171
1195000 302.14603 -2574.6227 1206.0873 1333.3844 -27.104105
1200000 293.02097 -2595.0564 1232.4743 1257.7374 13.02446
1205000 314.05993 -2591.3506 1287.3976 1504.506 -4.3256412
1210000 302.58103 -2578.1335 1291.218 1418.8942 10.293215
1215000 309.02762 -2604.4882 1218.5395 1377.5092 -6.6417968
1220000 303.47418 -2591.1342 1206.106 1328.7685 -0.35326928
1225000 302.87643 -2577.5097 1232.025 1362.9667 8.1285237
1230000 296.55676 -2578.2488 1246.9876 1320.677 24.963484
1235000 301.29708 -2593.2999 1197.6678 1298.6959 23.471156
1240000 302.75684 -2623.0809 1213.3402 1297.6412 20.743772
1245000 301.81211 -2624.031 1227.065 1301.9677 -15.60721
1250000 299.30724 -2626.1673 1257.6793 1308.0462 -9.5783319
1255000 300.64803 -2633.0199 1255.3698 1310.8739 0.22230059
1260000 297.50227 -2649.4505 1236.8405 1247.7832 -9.2184713
1265000 300.44093 -2663.3553 1232.8074 1256.1242 -7.4852934
1270000 290.93945 -2654.4011 1219.1587 1166.4634 16.046962
1275000 296.50101 -2649.3216 1269.1876 1271.3056 4.9835174
1280000 294.47931 -2604.0717 1264.6102 1293.8991 14.580596
1285000 302.78025 -2626.3417 1216.0715 1297.321 1.2397848
1290000 298.34401 -2648.9615 1185.0307 1203.9898 10.408125
1295000 301.6541 -2674.5085 1205.5833 1228.5956 15.481013
1300000 301.31359 -2638.5043 1199.4853 1255.4568 20.714976
1305000 298.57723 -2666.0349 1229.7932 1233.7643 -1.5490355
1310000 298.29427 -2687.8232 1279.4726 1259.1251 10.756014
1315000 296.60811 -2680.8046 1191.2109 1162.8035 -4.8544472
1320000 300.01477 -2675.0936 1213.574 1221.3416 -2.5928714
1325000 296.14782 -2689.4414 1243.179 1202.0187 4.823235
1330000 299.72548 -2610.0811 1246.0659 1316.2589 34.498446
1335000 303.51414 -2609.8703 1220.8329 1325.1166 22.450368
1340000 302.55917 -2620.6381 1255.808 1340.7842 -6.2434323
1345000 296.32797 -2577.6414 1223.9535 1296.2043 2.8143817
1350000 298.18205 -2610.5013 1227.1422 1283.113 23.364346
1355000 299.73239 -2600.7809 1232.2112 1311.7662 4.9613548
1360000 298.87351 -2581.6153 1254.4678 1345.5079 7.7396469
1365000 294.89266 -2600.8988 1298.3027 1334.461 9.7568909
1370000 298.1181 -2638.6131 1295.8548 1323.142 -17.434268
1375000 305.72114 -2659.0786 1242.6325 1317.4439 4.1924948
1380000 310.53313 -2663.9592 1201.771 1314.7327 -4.7545623
1385000 301.90693 -2673.5998 1226.0295 1252.2113 12.619851
1390000 298.74599 -2652.2985 1250.6708 1269.8875 19.084829
1395000 295.86695 -2656.2512 1241.0978 1230.6161 28.996866
1400000 301.46137 -2621.3807 1221.34 1295.7566 19.384032
1405000 300.46308 -2635.3259 1215.6721 1267.2162 -2.0211022
1410000 295.18533 -2652.0352 1225.2429 1212.8819 -0.9622986
1415000 296.32681 -2643.7172 1198.9388 1205.1034 -9.4143836
1420000 286.59444 -2626.0443 1214.3355 1151.1419 21.757614
1425000 305.96289 -2657.3325 1237.2031 1315.9223 7.9814807
1430000 300.28066 -2645.4848 1199.6816 1239.4355 -0.002692831
1435000 297.91906 -2606.5943 1268.4366 1325.9628 1.2588471
1440000 302.30254 -2606.1425 1229.5353 1326.7121 9.7844761
1445000 300.72729 -2625.1359 1236.5068 1300.6037 20.752937
1450000 298.20793 -2598.3257 1231.6677 1300.0456 -5.925243
1455000 299.97101 -2648.062 1237.0091 1271.4168 18.807883
1460000 295.51582 -2597.8001 1225.1605 1269.99 -16.251381
1465000 296.77752 -2638.1627 1240.4172 1256.1668 -12.944777
1470000 293.33948 -2659.9528 1196.7406 1159.9556 -4.0770253
1475000 301.09797 -2606.0908 1205.6903 1292.147 -1.5825958
1480000 307.36429 -2646.9352 1217.9359 1319.5845 -2.1330936
1485000 294.30373 -2607.8291 1205.6031 1229.5645 8.5330084
1490000 307.59744 -2622.9931 1234.8452 1362.5207 3.4468501
1495000 295.65961 -2612.4773 1267.1511 1298.5892 -19.280503
1500000 300.64034 -2596.7866 1274.5965 1366.2651 3.2632737
1505000 301.78367 -2551.9789 1212.4365 1359.1371 39.753114
1510000 307.39347 -2571.9224 1256.2481 1433.1703 -11.889409
1515000 297.17565 -2601.0364 1254.5555 1310.9917 24.570822
1520000 305.86934 -2586.8702 1219.4054 1367.7504 30.721732
1525000 302.50245 -2603.3258 1266.7872 1368.5684 9.3605574
1530000 304.64127 -2595.582 1258.201 1386.8523 2.4602346
1535000 305.67981 -2606.1939 1264.7479 1392.0744 0.3948098
1540000 301.82806 -2585.5735 1216.3815 1329.8844 5.3406715
1545000 303.70052 -2571.3031 1289.0568 1433.5744 15.191227
1550000 296.45791 -2556.2983 1203.1448 1297.9007 19.88289
1555000 300.35071 -2595.1416 1255.882 1346.6055 9.3958559
1560000 303.4469 -2592.0602 1229.3637 1350.8562 5.0592403
1565000 313.47482 -2586.171 1260.1089 1477.1646 40.51882
1570000 303.73518 -2616.4145 1216.054 1315.7701 29.094118
1575000 301.60714 -2611.3772 1235.0153 1320.739 2.2380444
1580000 298.52503 -2601.2557 1239.8763 1308.1598 -3.5170631
1585000 296.33395 -2610.8243 1214.0963 1253.2177 1.592981
1590000 299.50211 -2619.1331 1205.949 1265.0925 -4.3074707
1595000 296.38244 -2608.1367 1266.4737 1308.7162 -16.767589
1600000 294.8778 -2561.1302 1302.7805 1378.5744 12.764955
1605000 308.62931 -2564.2019 1277.7839 1473.4781 11.042994
1610000 299.994 -2577.488 1274.0042 1379.1916 2.1562403
1615000 296.29491 -2577.3991 1215.3878 1287.5852 -6.8437149
1620000 304.49794 -2583.2291 1246.7249 1386.4473 3.2115717
1625000 306.94243 -2551.6554 1221.3009 1414.4567 32.99564
1630000 295.64232 -2547.8648 1261.4093 1357.3053 3.6074582
1635000 303.74085 -2523.3499 1258.9886 1451.8201 -3.0896347
1640000 300.63565 -2554.7727 1207.8603 1341.501 -1.9972617
1645000 297.32539 -2544.4083 1262.645 1377.0483 2.8944934
1650000 311.66753 -2554.4397 1248.9049 1481.5303 0.19818795
1655000 298.7383 -2541.2699 1216.819 1346.9954 -1.0889235
1660000 301.24133 -2536.3825 1278.6681 1436.1151 2.2524428
1665000 303.40528 -2533.242 1242.572 1422.5106 -3.5964847
1670000 294.08259 -2545.1063 1228.8618 1313.5685 6.1681951
1675000 299.31188 -2549.0207 1224.3954 1351.9503 18.626609
1680000 295.40835 -2575.7566 1301.0542 1366.9661 4.1710672
1685000 300.1598 -2562.3325 1219.0023 1340.8279 -0.77770259
1690000 298.67353 -2558.1668 1237.1715 1349.8718 -4.0969349
1695000 299.92763 -2545.7138 1265.2003 1401.5685 -1.6571099
1700000 293.14334 -2510.6418 1238.0209 1348.7929 -5.0761483
1705000 303.32888 -2525.1491 1280.1265 1467.4748 -1.9174736
1710000 305.02382 -2506.3692 1272.8378 1494.1228 11.954136
1715000 302.57091 -2508.2544 1199.6179 1397.0827 -0.19377051
1720000 296.18187 -2497.4973 1253.6451 1404.7335 -11.050138
1725000 295.95017 -2535.5249 1238.7419 1349.7306 3.4943817
1730000 311.21143 -2505.2982 1193.2409 1470.9292 8.5819184
1735000 298.37185 -2521.0978 1219.8904 1366.9621 -8.6770388
1740000 301.15292 -2563.6249 1251.8661 1381.2801 6.5250275
1745000 294.16353 -2564.0664 1243.7346 1310.2051 13.754384
1750000 301.65801 -2580.5648 1235.6658 1352.6567 -34.003527
1755000 294.35201 -2562.1624 1250.9648 1321.0247 9.3643621
1760000 302.56588 -2567.9954 1280.7629 1418.4417 3.0463836
1765000 297.43473 -2578.2426 1248.2318 1329.7786 9.9374228
1770000 294.50588 -2567.2104 1201.166 1267.5539 16.416087
1775000 301.82733 -2551.2735 1189.8763 1337.6726 10.623418
1780000 297.87227 -2621.9963 1215.8329 1257.5386 13.635173
1785000 301.18814 -2600.5406 1205.4734 1298.2867 8.2150841
1790000 303.48477 -2592.249 1270.8477 1392.4901 19.795809
1795000 305.06285 -2603.7881 1226.9352 1351.1503 0.96728016
1800000 290.62879 -2606.6891 1194.3842 1186.6227 8.3989157
1805000 304.00959 -2614.7166 1253.1955 1357.0635 5.1280992
1810000 300.26768 -2606.1994 1251.8042 1330.7275 -0.24962212
1815000 293.65836 -2596.7861 1277.845 1307.0782 -1.2479655
1820000 295.44968 -2618.0823 1196.8102 1220.766 6.7550414
1825000 306.95357 -2610.4545 1225.6903 1360.1467 3.3715516
1830000 293.33415 -2600.5969 1221.5076 1244.0308 35.228478
1835000 299.6355 -2596.65 1251.2974 1334.1169 29.382449
1840000 303.07814 -2632.8143 1194.4507 1271.8915 17.814781
1845000 297.68756 -2637.9887 1249.6197 1273.6812 1.5361601
1850000 296.63292 -2618.1622 1224.7264 1259.1834 -8.5145593
1855000 298.18326 -2612.2165 1219.8314 1274.098 19.054856
1860000 303.03797 -2638.4114 1224.1288 1295.6132 -0.68104877
1865000 298.51132 -2621.1416 1250.5733 1298.8483 -13.413188
1870000 293.95377 -2589.0877 1197.3831 1236.9564 -32.150806
1875000 298.68107 -2618.3509 1213.3955 1265.9793 -23.363728
1880000 299.47211 -2657.2001 1247.6068 1268.4152 14.109107
1885000 299.24613 -2664.9064 1238.6153 1249.6965 -5.2043984
1890000 299.59651 -2619.7865 1196.1542 1255.4885 5.6991362
1895000 301.98594 -2620.8229 1241.2236 1320.8888 -5.7234062
1900000 296.80954 -2586.2587 1213.0026 1280.9425 -13.521142
1905000 284.50225 -2622.3607 1261.6052 1183.386 4.8328967
1910000 303.04925 -2615.578 1284.5328 1378.9516 23.3518
1915000 292.21279 -2632.1365 1249.2277 1230.1837 2.112422
1920000 298.52536 -2627.64 1215.0327 1256.9349 43.325956
1925000 300.65549 -2626.5389 1222.7743 1284.8262 -5.0478283
1930000 299.20606 -2669.1684 1275.4482 1281.9091 15.649348
1935000 305.94783 -2648.6602 1260.0656 1347.3225 9.2627543
1940000 298.77832 -2623.8054 1225.6401 1273.6389 16.796104
1945000 300.29076 -2642.8128 1268.9397 1311.456 10.043554
1950000 295.94047 -2646.4881 1287.6894 1287.6283 -0.35825602
1955000 301.31063 -2592.089 1254.4437 1356.804 9.1967965
1960000 300.04096 -2625.8505 1265.2655 1322.5103 -5.4972982
1965000 297.4147 -2645.2086 1243.7508 1258.1523 -16.680911
1970000 299.60212 -2607.9881 1231.0438 1302.2267 6.069439
1975000 298.35991 -2628.286 1231.3743 1271.151 14.374003
1980000 295.59803 -2643.0979 1246.7069 1246.9738 2.3188551
1985000 304.82051 -2648.1533 1288.369 1366.0518 29.035789
1990000 299.76026 -2636.0046 1234.8605 1279.4411 -16.923998
1995000 298.31245 -2641.7231 1215.3787 1241.2939 22.599768
2000000 302.87326 -2611.6607 1236.6546 1333.4169 38.287657
2005000 304.06827 -2588.1294 1262.2433 1393.2232 -23.181666
2010000 302.08844 -2650.3696 1273.6314 1324.6666 0.76084299
2015000 292.33311 -2625.4591 1248.8239 1237.5332 -22.05896
2020000 301.99288 -2619.5402 1254.8701 1335.8802 3.7555647
2025000 298.70897 -2642.7571 1220.2373 1248.6643 -1.3057868
2030000 301.48009 -2624.9095 1233.4393 1304.4945 -7.0529961
2035000 295.61322 -2638.0882 1224.0375 1229.4498 -4.767153
2040000 296.07717 -2603.3094 1237.7206 1282.0605 -1.7153864
2045000 300.3405 -2589.4121 1217.6594 1314.0212 13.187639
2050000 291.50285 -2644.0047 1246.5227 1209.2618 8.3796809
2055000 309.26025 -2598.8111 1233.3584 1400.0854 30.890059
2060000 296.65292 -2623.4588 1266.435 1295.7742 31.816057
2065000 302.64721 -2620.9721 1280.8773 1366.3068 11.611321
2070000 297.27969 -2622.7444 1249.4052 1285.0636 8.7202885
2075000 299.45309 -2639.7616 1291.7766 1329.8533 -19.973748
2080000 300.38774 -2605.947 1221.7137 1301.9631 14.591875
2085000 304.11466 -2556.9935 1255.9018 1418.4324 -2.0633785
2090000 299.66622 -2599.2195 1174.2863 1254.8111 -10.257435
2095000 293.83319 -2602.3834 1279.867 1305.0664 7.482752
2100000 287.40508 -2617.9927 1262.8595 1214.9666 2.244352
2105000 303.01566 -2620.5425 1216.0321 1305.186 12.355472
2110000 296.19178 -2629.2402 1211.4435 1230.8775 6.7806494
