timestep Temp E_pair E_mol TotEng
10000 141.59027 -942.49394 849.72551 1595.4463
15000 309.79803 -972.39691 1730.083 4451.4824
20000 299.91847 -1103.0333 1703.2541 4176.2208
25000 298.10685 -1223.946 1711.8926 4042.3462
30000 300.16678 -1356.0417 1658.9338 3881.8527
35000 302.1046 -1485.2743 1748.0737 3864.8651
40000 296.9454 -1605.4621 1733.5206 3668.6099
45000 299.28847 -1708.072 1715.2321 3575.6484
50000 301.94011 -1829.1897 1695.0749 3465.9896
55000 300.75834 -1896.5812 1712.9994 3402.4321
60000 303.02138 -1924.2836 1717.5251 3406.2382
65000 303.67112 -1968.493 1778.9553 3431.2061
70000 301.94467 -2063.0963 1771.1841 3308.2465
75000 303.23892 -2096.3711 1714.2023 3233.4217
80000 291.7623 -2140.1767 1733.637 3072.2124
85000 298.8975 -2166.7111 1781.7492 3178.8647
90000 296.78973 -2175.3645 1694.1872 3057.5179
95000 303.66383 -2237.2015 1691.5577 3075.0129
100000 298.77986 -2273.0936 1662.1679 2951.4983
105000 299.6552 -2329.7023 1709.197 2952.3557
110000 303.82205 -2316.324 1727.7267 3033.946
115000 298.74963 -2360.3705 1698.3768 2900.0699
120000 303.7076 -2327.4866 1721.0842 3014.7763
125000 297.14516 -2338.6832 1682.4703 2886.7202
130000 303.05692 -2357.8733 1722.8698 2978.417
135000 304.87635 -2371.2952 1740.452 3004.2708
140000 302.22762 -2403.1478 1760.5321 2960.9168
145000 295.268 -2382.2072 1672.8731 2811.2172
150000 305.66101 -2435.3335 1733.7817 2942.9179
155000 297.01984 -2441.6985 1640.6371 2740.3775
160000 305.00997 -2492.6667 1681.3938 2825.4343
165000 302.50424 -2489.6829 1739.4475 2856.5954
170000 298.26367 -2507.5423 1692.1358 2740.8629
175000 296.67186 -2526.0838 1737.2096 2748.4157
180000 307.71676 -2538.9281 1681.2987 2811.3515
185000 307.13218 -2565.6655 1690.1991 2786.5444
190000 297.89711 -2580.214 1706.1857 2677.8706
195000 299.99169 -2568.9921 1676.7779 2684.6588
200000 303.46021 -2576.0695 1704.7499 2746.9094
205000 293.32387 -2575.9103 1712.4264 2633.887
210000 293.88168 -2609.3956 1683.1742 2577.8005
215000 298.33332 -2581.9071 1735.1998 2710.3925
220000 293.07546 -2623.7942 1697.1837 2567.7987
225000 305.97984 -2640.7808 1757.7059 2765.1962
230000 303.86935 -2673.1967 1722.2032 2672.1137
235000 301.08463 -2651.3057 1717.284 2655.8827
240000 298.48337 -2644.4992 1712.7629 2627.1526
245000 298.37949 -2628.7523 1754.0098 2682.9078
250000 303.98085 -2634.6422 1715.6953 2705.4898
255000 299.87828 -2643.6521 1746.83 2678.6986
260000 300.01725 -2650.8015 1767.7337 2694.11
265000 304.35139 -2685.5045 1715.3251 2658.6753
270000 296.35441 -2665.2115 1689.4886 2557.7818
275000 302.16587 -2631.6246 1700.4967 2671.6683
280000 299.46125 -2597.1605 1690.4429 2663.8308
285000 299.23401 -2636.322 1721.0708 2652.5877
290000 293.79645 -2655.3271 1693.5053 2541.1839
295000 297.8176 -2663.7735 1719.585 2606.7622
300000 300.23191 -2659.9632 1700.0678 2619.8417
305000 295.8947 -2672.8827 1709.5337 2564.6746
310000 289.2206 -2659.909 1679.1295 2467.6671
315000 297.41733 -2660.1452 1692.851 2578.8841
320000 302.40546 -2706.3697 1666.164 2565.4472
325000 303.78152 -2725.7834 1676.3462 2572.6229
330000 306.01266 -2683.7194 1695.13 2660.073
335000 298.29066 -2670.0162 1658.3234 2544.8984
340000 303.81056 -2687.1405 1687.1119 2622.3776
345000 305.74138 -2712.0555 1693.3748 2626.7472
350000 298.76865 -2719.1 1703.9128 2547.1031
355000 297.39089 -2686.6052 1742.987 2602.2448
360000 297.9005 -2716.2354 1655.8083 2491.5122
365000 297.49334 -2738.9421 1743.7869 2551.9293
370000 298.45318 -2738.9981 1626.3988 2445.9298
375000 303.6115 -2797.5555 1661.378 2483.8553
380000 300.59787 -2832.7418 1637.736 2389.0947
385000 296.88935 -2771.6403 1705.9422 2474.1849
390000 307.56128 -2771.637 1727.0778 2622.5679
395000 301.01185 -2750.8575 1669.3602 2507.5392
400000 297.69711 -2747.0456 1773.7529 2576.2214
405000 302.35066 -2740.4954 1686.5556 2551.0598
410000 302.82089 -2702.1574 1715.9673 2624.4161
415000 297.62811 -2745.7391 1676.5645 2479.5169
420000 299.43163 -2725.7055 1652.6711 2497.1609
425000 296.20224 -2750.0611 1701.0803 2482.7096
430000 299.27522 -2744.4855 1700.617 2524.4618
435000 302.08715 -2749.0938 1691.5913 2544.3552
