timestep Temp E_pair E_mol TotEng
2355000 295.63275 -1523.2066 1266.695 2387.1636
2360000 294.26549 -1496.8941 1256.7664 2391.3209
2365000 300.90209 -1489.374 1323.0623 2524.4842
2370000 302.22579 -1489.8399 1252.353 2465.1461
2375000 307.56887 -1518.9778 1267.7098 2499.1451
2380000 296.58817 -1538.4055 1191.6039 2305.4174
2385000 294.16541 -1543.3178 1234.204 2321.4399
2390000 301.48277 -1539.9349 1291.8767 2447.9304
2395000 302.94025 -1533.7828 1266.8283 2442.0676
2400000 301.2061 -1554.7345 1226.345 2365.1251
2405000 298.0979 -1551.4756 1233.7377 2347.9817
2410000 302.56312 -1532.6627 1211.602 2384.5888
2415000 305.39615 -1497.5208 1279.6394 2513.1023
2420000 298.59118 -1465.6244 1249.0385 2453.5449
2425000 298.51002 -1497.4496 1238.8028 2410.7582
2430000 300.75524 -1484.3339 1209.1448 2414.2937
2435000 294.67186 -1484.2954 1282.8831 2433.6703
2440000 302.38047 -1495.5575 1243.9577 2452.4165
2445000 303.76714 -1470.8854 1302.5762 2548.1072
2450000 298.57821 -1471.109 1299.2619 2498.1677
2455000 310.02764 -1484.7497 1211.0573 2498.7082
2460000 300.95566 -1478.6143 1289.0257 2501.6864
2465000 295.4028 -1453.6251 1276.2671 2464.2609
2470000 307.01841 -1423.1181 1285.6645 2608.0371
2475000 297.24669 -1430.0819 1297.0158 2525.0417
2480000 302.81228 -1442.7281 1277.3057 2542.4554
2485000 292.4682 -1433.7008 1249.4183 2431.094
2490000 298.52962 -1446.9911 1244.7724 2467.3616
2495000 304.81995 -1444.2084 1314.6132 2596.2358
2500000 296.62291 -1447.3007 1309.3506 2514.5796
2505000 296.49562 -1480.6181 1276.6573 2447.4306
2510000 305.57474 -1454.943 1203.3566 2480.9943
2515000 294.63351 -1439.942 1323.3098 2518.1074
2520000 300.09345 -1423.1457 1248.6574 2509.0763
2525000 299.4386 -1420.0919 1271.4713 2529.0881
2530000 305.8507 -1395.734 1247.0921 2586.4066
2535000 296.92662 -1415.7698 1252.2188 2491.6947
2540000 299.53994 -1410.3882 1291.7898 2560.0165
2545000 299.65493 -1381.4832 1293.9559 2592.1161
2550000 302.10857 -1408.5279 1268.6664 2561.7234
2555000 302.97667 -1442.9304 1238.462 2504.8792
2560000 304.52051 -1449.7115 1282.1214 2555.5633
