timestep Temp E_pair E_mol TotEng Press
2080000 297.95351 -11071.917 1233.6965 -7173.7923 22.668123
2085000 294.90772 -11048.673 1226.5009 -7184.9799 2.2002478
2090000 306.03922 -11042.14 1237.4314 -7067.9743 5.2489509
2095000 305.62045 -11052.46 1191.2496 -7128.2209 10.763355
2100000 294.82502 -11079.057 1246.7797 -7195.8248 -23.943658
2105000 303.11555 -11110.699 1190.1816 -7209.9275 -3.9644907
2110000 306.46713 -11080.991 1223.1338 -7117.2962 -2.1229352
2115000 298.1496 -11032.959 1178.5457 -7188.2311 14.802312
2120000 295.35227 -11086.867 1230.7354 -7214.9645 13.295975
2125000 301.91781 -10971.909 1287.3136 -6984.7163 -1.2824566
2130000 286.6652 -11085.941 1234.7654 -7287.6917 6.1674925
2135000 297.75892 -11059.295 1213.7181 -7182.888 7.6238849
2140000 294.63147 -11014.315 1178.828 -7200.7658 4.6928133
2145000 296.68226 -11036.621 1221.1425 -7162.4177 -20.523163
2150000 296.71489 -11072.959 1268.0558 -7151.5508 41.89262
2155000 292.70553 -10976.846 1201.8306 -7157.5169 -43.060556
2160000 304.99389 -10987.105 1210.2342 -7049.4839 16.396197
2165000 299.57302 -11094.198 1244.5363 -7170.7505 -11.658389
2170000 297.04329 -11117.438 1227.2061 -7233.9428 -3.3251942
2175000 301.41948 -11068.21 1260.8068 -7111.9805 1.1998213
2180000 305.57389 -11059.754 1217.0481 -7110.133 0.41874745
2185000 299.28414 -11069.462 1216.0459 -7177.0882 -20.675998
2190000 301.5093 -11051.813 1214.8714 -7140.7155 -4.9452742
2195000 307.73316 -11065.412 1247.7616 -7065.7677 -14.380351
2200000 301.84794 -11048.427 1217.2673 -7131.9055 -6.8553903
2205000 295.15208 -11101.576 1188.2379 -7273.9612 22.192201
2210000 298.15932 -11165.084 1197.8525 -7300.9628 -0.8180659
2215000 303.99776 -11044.462 1225.9476 -7100.0352 9.8936444
2220000 300.46848 -11025.684 1223.1947 -7115.5714 0.31194332
2225000 308.11354 -11129.744 1243.4762 -7130.9845 23.218888
2230000 301.21362 -11146.049 1236.7928 -7215.6747 -8.6310796
2235000 300.56228 -11185.903 1263.3932 -7234.7531 -10.119845
2240000 299.66298 -11138.637 1188.8128 -7270.1086 33.901057
2245000 305.01128 -11107.152 1263.796 -7115.8135 -11.183755
2250000 305.85266 -11058.993 1176.7747 -7147.1517 -19.702416
2255000 305.81632 -11097.117 1205.1522 -7157.2235 -16.772912
2260000 297.29202 -11025.685 1255.8134 -7111.3588 7.8230754
2265000 299.98172 -10986.943 1227.303 -7077.0741 32.093564
2270000 299.75034 -11079.093 1239.9128 -7158.6834 -17.440751
2275000 299.91387 -11066.899 1225.0821 -7159.8578 10.876809
2280000 304.4476 -11069.922 1286.9792 -7060.4416 -8.5205861
2285000 297.56869 -11195.205 1212.8681 -7321.3499 -25.830195
2290000 296.15454 -11021.841 1277.278 -7096.2217 -26.406004
2295000 302.32798 -10991.089 1212.1045 -7075.4377 7.5024315
2300000 305.53507 -11001.98 1232.401 -7037.3535 15.156391
2305000 289.86738 -11148.774 1259.1959 -7297.4598 -8.8799727
2310000 301.60046 -11092.07 1272.6167 -7122.4118 8.3743362
2315000 301.65544 -11120.161 1246.5936 -7176.0347 -23.528691
2320000 301.99053 -11058.82 1294.2973 -7063.993 1.2365054
2325000 302.39282 -11102.33 1170.3316 -7227.8717 2.6743715
2330000 300.75612 -11086.992 1231.8775 -7165.6242 -3.4196911
2335000 301.29827 -11132.143 1256.5979 -7181.2068 14.958104
2340000 299.24969 -11136.158 1294.3019 -7165.8364 29.525696
2345000 298.61151 -11030.473 1224.4683 -7135.6925 23.768206
2350000 304.259 -11055.41 1233.7787 -7100.8168 -5.4136778
2355000 300.84804 -11079.19 1181.1194 -7207.7581 35.064575
2360000 303.65182 -10981.031 1204.4356 -7061.2102 -3.2982054
2365000 301.18996 -11086.075 1257.9331 -7134.7713 -7.2309004
2370000 307.63203 -11133.302 1218.1735 -7164.1503 -21.705954
2375000 299.18677 -11061.073 1212.0629 -7173.5533 16.539109
2380000 303.77396 -11151.28 1236.0404 -7198.7623 21.618853
2385000 300.81115 -11230.25 1271.7479 -7268.5193 25.664525
2390000 297.21403 -11043.118 1169.7256 -7215.5763 -16.812536
2395000 297.32528 -11012.794 1185.7932 -7168.1901 -2.7329272
2400000 298.89182 -11107.171 1247.1126 -7187.239 -12.818104
2405000 299.5658 -11139.198 1217.8435 -7242.5081 12.252417
2410000 305.13251 -11219.008 1249.2072 -7241.1745 -18.089553
2415000 304.40768 -11101.821 1205.2063 -7174.4699 4.6981862
2420000 304.87527 -11143.629 1227.0446 -7190.2584 15.130063
2425000 301.56533 -11099.707 1211.416 -7191.5639 7.1909997
2430000 304.83613 -11170.42 1248.5541 -7195.8902 6.6225201
2435000 297.40842 -11036.252 1224.1944 -7152.5031 12.062526
2440000 299.13652 -11128.553 1203.3128 -7250.2329 -4.0178821
2445000 298.35972 -11075.379 1212.4812 -7194.8369 -11.080684
2450000 303.18807 -11082.395 1248.7154 -7122.4416 -8.9451484
2455000 304.36664 -11060.879 1257.3634 -7081.7386 -0.67958861
2460000 301.54928 -11087.635 1239.7937 -7151.2579 -13.925889
2465000 302.32791 -11125.078 1206.613 -7214.9186 -16.597785
2470000 307.97584 -11012.876 1245.162 -7013.662 9.5693275
2475000 302.75197 -11125.738 1193.9658 -7224.4339 -37.4498
2480000 303.96765 -11099.703 1220.8381 -7160.6553 -10.835585
2485000 298.96585 -11085.17 1282.7663 -7128.9221 -3.0484269
2490000 297.15685 -11135.283 1211.31 -7266.6682 22.463719
2495000 301.23168 -11156.465 1231.3511 -7231.3709 -40.481027
2500000 306.92646 -11083.253 1217.9619 -7120.6224 -2.7662784
2505000 303.50323 -11045.474 1191.6754 -7139.7418 7.8091894
2510000 298.10342 -10949.284 1238.4474 -7045.0673 -16.364857
2515000 297.62871 -11143.348 1236.1853 -7245.6386 -2.6310936
2520000 297.0698 -11050.895 1236.5201 -7157.8489 -18.247016
2525000 295.5877 -11065.392 1267.0314 -7155.0886 25.141697
2530000 295.39999 -11219.322 1259.4625 -7318.2659 -8.649781
2535000 299.11565 -11131.207 1189.8994 -7266.4866 -16.362769
2540000 299.26705 -11132.394 1201.1539 -7255.0657 9.255535
2545000 299.14409 -11014.054 1234.1841 -7104.795 -10.267796
2550000 299.1783 -11105.29 1205.2857 -7224.6232 -18.893227
2555000 306.19407 -11039.804 1199.0544 -7102.6301 10.69945
2560000 288.65372 -11079.166 1246.0438 -7251.8568 11.901912
2565000 303.28614 -11195.139 1233.5692 -7249.4549 6.4458348
2570000 296.5922 -11041.161 1262.1882 -7126.7175 4.5076481
2575000 297.53301 -11107.312 1221.0342 -7225.6096 -7.1037469
2580000 294.87596 -11005.07 1280.6379 -7087.5249 18.987561
2585000 291.65554 -11076.645 1197.1269 -7271.4085 -13.830409
2590000 299.79327 -10999.225 1236.334 -7082.0103 -25.045855
2595000 300.89008 -11142.21 1210.8235 -7240.6983 12.37673
2600000 301.67788 -11033.191 1217.8861 -7117.5719 21.583133
2605000 303.28975 -11126.055 1259.8941 -7154.0134 9.6252309
2610000 297.27973 -11127.644 1261.2365 -7208.004 0.64774425
2615000 298.87284 -11000.056 1179.8304 -7147.5766 -29.503496
2620000 302.39533 -11068.965 1169.6018 -7195.2144 -0.83004231
2625000 299.2327 -11016.956 1228.7181 -7112.3701 -10.125727
2630000 295.63424 -11077.763 1243.5747 -7190.4997 -12.506562
2635000 295.64771 -11136.832 1265.3134 -7227.71 3.5203088
2640000 305.51993 -11099.576 1254.3417 -7113.1435 23.615152
2645000 302.78208 -10975.946 1253.5893 -7014.749 -1.0279754
2650000 301.69964 -11177.23 1192.5188 -7286.7832 -14.191514
2655000 299.29315 -11109.754 1197.5676 -7235.7782 -6.0052737
2660000 304.38094 -11136.888 1258.0781 -7156.9048 -0.96465716
2665000 302.75869 -11011.486 1214.1461 -7089.9417 17.52144
2670000 299.18835 -11062.818 1264.8716 -7122.4751 -40.905975
2675000 293.1291 -11138.415 1259.0289 -7258.0992 14.43353
2680000 304.57406 -11157.556 1206.1547 -7227.769 22.64789
2685000 306.5957 -11106.716 1177.9415 -7187.0635 12.484251
2690000 306.91978 -11123.637 1269.7459 -7109.2821 -8.6583556
2695000 306.27231 -11024.692 1221.1857 -7064.6881 -19.926568
2700000 299.7005 -11095.939 1279.0496 -7136.8382 20.805716
2705000 296.04862 -11115.666 1233.8205 -7234.4516 -11.516582
2710000 304.87808 -11052.227 1190.0612 -7135.8149 -20.461528
2715000 302.57897 -11104.401 1181.9729 -7216.6366 0.84718343
2720000 305.95247 -11101.882 1219.0084 -7146.9152 -17.85454
2725000 298.85896 -10981.895 1183.6274 -7125.7427 -14.787481
2730000 303.00835 -11076.046 1232.4221 -7133.9933 -8.8994645
2735000 310.20539 -11065.286 1237.8346 -7053.4613 18.375089
2740000 302.72229 -11140.396 1262.2106 -7171.1125 -10.247041
2745000 294.53344 -11119.414 1227.3288 -7258.2404 -0.23216568
2750000 302.67739 -11057.951 1233.1001 -7118.1792 -8.6222486
2755000 305.71913 -11091.16 1204.9557 -7152.3322 16.157602
2760000 296.4465 -11062.015 1198.3551 -7212.7076 3.7310197
2765000 304.24794 -11104.241 1266.1038 -7117.421 -21.134748
2770000 300.96723 -11012.767 1205.019 -7116.3698 11.470889
2775000 301.41494 -11091.132 1259.0148 -7136.7355 36.412553
2780000 293.95166 -11039.73 1260.7431 -7150.3443 -24.604641
2785000 297.8666 -10972.225 1201.8064 -7106.767 26.682105
2790000 308.74184 -11095.128 1248.7698 -7085.4561 18.011295
2795000 298.29554 -11111.603 1233.5088 -7210.6075 -17.297705
2800000 295.91017 -11017.44 1219.9364 -7151.3472 -7.9528828
2805000 287.6688 -11052.916 1252.8107 -7227.6471 -17.771784
2810000 302.20309 -11054.529 1233.5168 -7118.5819 -0.75627906
2815000 300.5213 -10986.785 1242.0768 -7057.3171 7.6069066
2820000 298.73676 -11217.351 1272.1459 -7273.7726 -10.546465
2825000 303.64638 -11039.773 1242.9029 -7081.5335 27.731973
2830000 301.12366 -11149.959 1200.8656 -7256.3159 -18.810471
2835000 304.53733 -11177.923 1209.4697 -7245.1493 6.6054724
2840000 295.15023 -11085.154 1221.8611 -7223.9328 1.2172153
2845000 295.64342 -11114.201 1214.6574 -7255.7731 -22.425859
2850000 298.50241 -11132.502 1213.7353 -7249.4293 49.945154
2855000 298.11246 -11115.987 1247.8941 -7202.2425 4.7876492
2860000 296.95439 -11088.19 1221.7011 -7210.9953 1.4515671
2865000 296.61465 -11063.436 1246.4486 -7164.5314 -3.4603178
2870000 297.59055 -11037.626 1221.9239 -7154.5197 -8.1082327
2875000 304.092 -10964.325 1199.5253 -7045.4783 1.8704765
2880000 297.84787 -11060.795 1198.6137 -7198.6977 -1.5854723
2885000 299.52939 -11078.971 1236.5653 -7163.8853 26.70829
2890000 302.48251 -11112.137 1225.3462 -7181.8621 -12.878758
2895000 301.67592 -11096.83 1195.0158 -7204.0981 -22.110718
2900000 314.78763 -11054.357 1259.2433 -6980.1469 -13.814996
2905000 299.3296 -11110.056 1232.2826 -7201.0396 2.2311402
2910000 303.54627 -11168.68 1171.2114 -7283.0277 17.795918
2915000 302.31245 -11092.181 1252.7621 -7136.0106 -17.946698
2920000 293.76215 -11058.911 1254.0081 -7177.9555 -2.7544869
2925000 304.34096 -11093.856 1201.8574 -7170.4511 -8.1471289
2930000 295.57208 -11079.068 1209.806 -7226.1293 12.537156
2935000 295.65389 -11079.002 1222.9151 -7212.2227 -6.5411719
2940000 295.42444 -11152.786 1203.2714 -7307.7023 -5.2036519
2945000 294.1547 -11099.82 1213.0726 -7256.2896 -4.4536275
2950000 290.02984 -11016.533 1246.2639 -7176.6978 -18.040479
2955000 297.77373 -11043.401 1199.0294 -7181.5503 -4.3503808
2960000 296.23733 -11048.002 1212.9297 -7185.9909 6.8543398
2965000 298.67429 -11167.196 1231.2217 -7265.1005 -5.0354543
2970000 303.38188 -11036.694 1226.218 -7097.5043 -32.996877
2975000 304.62584 -11145.366 1187.1063 -7234.1644 4.2471189
2980000 305.85375 -11137.331 1171.9209 -7230.3346 -2.0896376
2985000 298.63475 -11081.386 1254.8942 -7155.9715 14.482795
2990000 301.62696 -11088.771 1214.9824 -7176.5108 -36.410607
2995000 300.6085 -11080.181 1210.7668 -7181.2439 38.981506
3000000 307.28673 -11067.319 1243.8563 -7075.5724 -19.73622
3005000 295.6784 -11138.412 1249.4898 -7244.8383 -17.915148
3010000 297.02509 -11061.485 1202.0815 -7203.2772 11.878724
3015000 300.8535 -11072.479 1285.1938 -7096.9239 -3.1211854
3020000 295.28193 -11099.708 1264.4395 -7194.7309 15.277853
3025000 295.0998 -11107.362 1271.32 -7197.133 -4.9949323
3030000 294.855 -11073.113 1216.8585 -7219.534 -9.8048883
3035000 300.84125 -11081.163 1172.0182 -7218.8926 22.176593
3040000 299.25921 -11051.774 1187.2394 -7188.4299 -4.5063664
3045000 302.87645 -11070.188 1254.0715 -7107.665 -11.196233
3050000 300.44241 -11002.286 1211.0627 -7104.538 23.455662
3055000 303.42403 -11097.814 1207.5137 -7176.9519 -8.2854555
3060000 305.17643 -11090.351 1215.9659 -7145.3664 6.0657876
3065000 298.28663 -11159.459 1198.7617 -7293.2904 -12.068574
3070000 301.02875 -11119.857 1243.9402 -7183.9879 -8.9569984
3075000 302.75088 -11114.138 1249.3646 -7157.4444 -35.737706
3080000 297.55503 -11084.845 1213.2663 -7210.7136 -19.243332
3085000 295.4482 -11104.657 1239.05 -7223.5821 -12.126783
3090000 297.00759 -11014.237 1238.0697 -7120.198 9.7421215
3095000 297.05135 -11035.726 1225.0299 -7154.3348 -26.888793
3100000 300.61709 -11070.873 1153.8994 -7228.7262 -3.9545922
3105000 296.96038 -11066.994 1201.0963 -7210.3498 -19.391099
3110000 304.00774 -11076.234 1221.769 -7135.8974 0.28646763
3115000 296.41451 -11127.027 1183.4074 -7292.9531 12.273477
3120000 296.02043 -11109.114 1206.0395 -7255.9326 20.289988
3125000 304.16378 -11056.558 1237.6964 -7098.898 5.9383339
3130000 302.30724 -11086.597 1244.731 -7138.5049 5.1018071
3135000 298.8955 -11139.099 1260.048 -7206.199 -18.395502
3140000 307.26944 -11048.566 1221.1337 -7079.6963 9.886801
3145000 307.46611 -11115.817 1194.5112 -7171.8118 11.982012
3150000 308.58237 -11123.49 1226.7484 -7137.265 -13.404521
3155000 291.7484 -11096.919 1200.8172 -7287.1625 18.059571
3160000 310.83779 -11007.248 1179.2279 -7048.3752 1.4573446
3165000 305.9113 -11175.408 1238.4225 -7201.3954 7.8256867
3170000 302.5423 -11078.975 1265.3907 -7108.1208 4.8970024
3175000 297.79658 -11140.185 1212.2075 -7264.9524 3.4821079
3180000 300.17706 -11079.783 1224.2964 -7171.1746 5.0798648
3185000 301.41128 -11134.442 1254.3697 -7184.7226 -1.1701852
3190000 301.4858 -11127.835 1203.416 -7228.4028 2.3828429
3195000 290.25292 -11190.748 1223.7828 -7371.3991 -5.2148051
3200000 295.62913 -11190.636 1220.8767 -7326.1169 -2.9067457
3205000 307.51751 -11095.614 1217.0482 -7128.6118 21.789793
3210000 304.99739 -10939.735 1235.6722 -6976.6452 15.789086
3215000 301.51022 -11050.528 1201.1403 -7153.1531 -22.820312
3220000 301.40678 -11092.289 1244.6117 -7152.3684 1.9225073
3225000 296.80774 -11060.058 1228.7627 -7177.1128 17.136696
3230000 312.34051 -11133.518 1204.1888 -7136.2457 5.4022235
3235000 302.18608 -11069.687 1253.7667 -7113.6422 -17.456677
3240000 310.88784 -11097.669 1239.7758 -7077.7999 -45.430754
3245000 304.4673 -11042.937 1214.804 -7105.4555 -41.405365
3250000 298.84576 -11071.601 1274.2127 -7124.9804 -12.603122
3255000 303.9102 -11122.063 1220.5147 -7183.8522 -19.840459
3260000 297.17702 -11034.678 1226.0177 -7151.1757 3.5365197
3265000 308.44044 -11077.495 1249.0502 -7070.2381 -13.236994
3270000 300.72914 -11068.379 1261.3808 -7117.7487 13.021613
3275000 291.43686 -11096.548 1208.8873 -7281.5067 2.5700512
3280000 295.92692 -11070.413 1280.0975 -7144.0092 6.1597731
3285000 302.15935 -11035.087 1275.2286 -7057.8199 -9.1992321
3290000 292.07269 -11132.678 1217.9434 -7302.8952 -1.3542342
3295000 294.61948 -11117.897 1229.5618 -7253.721 -32.431297
3300000 310.90634 -11123.68 1211.9668 -7131.4552 -20.106662
3305000 302.14605 -11094.069 1226.8993 -7165.25 -19.146229
3310000 298.67834 -11067.634 1242.4156 -7154.3085 -3.6673473
3315000 297.24637 -11206.942 1231.5099 -7317.3272 -12.495881
3320000 302.54542 -11112.826 1211.8597 -7195.4746 5.5579614
3325000 296.43972 -11165.235 1178.9547 -7335.3889 10.032631
3330000 302.40016 -11117.742 1228.1153 -7185.4339 -19.833556
3335000 299.75302 -11083.033 1151.7349 -7250.7782 -12.489775
3340000 294.73462 -11071.807 1209.2106 -7226.9523 1.3204609
3345000 298.6701 -11076.745 1206.907 -7199.0015 12.61056
3350000 303.7658 -11171.739 1259.8683 -7195.4661 19.214808
3355000 296.54319 -11018.035 1200.2823 -7165.9354 19.610494
3360000 302.43934 -11176.586 1235.3636 -7236.6801 4.5507755
3365000 304.09146 -11072.734 1231.0297 -7122.3882 -20.611812
3370000 297.08886 -11106.762 1239.1155 -7210.9506 -25.310181
3375000 299.66483 -11038.874 1209.8807 -7149.2611 11.434604
3380000 298.21428 -11145.408 1190.8884 -7287.7595 -0.65589497
3385000 304.90127 -11106.992 1230.1892 -7150.2446 22.375495
3390000 297.28044 -11055.375 1172.26 -7224.7057 -3.762193
3395000 299.84062 -11016.277 1209.9464 -7125.0272 -11.493723
3400000 292.65978 -10991.511 1218.6086 -7155.8122 -19.93419
3405000 298.99606 -10959.396 1201.5994 -7084.0448 27.140796
3410000 297.16245 -11123.452 1255.9801 -7210.1177 -9.5448996
3415000 297.16544 -10986.918 1229.5504 -7099.9864 13.2737
3420000 304.78487 -11104.639 1243.2978 -7135.824 -3.0340614
3425000 293.7515 -11050.851 1212.616 -7211.3831 8.9994715
3430000 301.8573 -11055.858 1196.275 -7160.2452 -28.685525
3435000 299.37613 -11010.576 1283.694 -7049.7321 -2.3625196
3440000 300.38943 -11050.072 1196.3169 -7167.5438 -0.65208978
3445000 291.67837 -11057.626 1206.684 -7242.6288 -24.722826
3450000 295.46426 -11088.759 1209.137 -7237.4536 -22.382091
3455000 299.02423 -11069.751 1202.5663 -7193.1813 -3.6415154
3460000 308.71884 -10981.18 1224.6418 -6995.842 -18.479955
3465000 297.84806 -11043.199 1234.4623 -7145.2517 6.421335
3470000 308.51509 -11045.756 1240.4663 -7046.4154 -8.1775075
3475000 302.89068 -11053.298 1212.2739 -7132.4449 1.9944828
3480000 298.32214 -11076.556 1214.8088 -7194.0219 -10.16202
3485000 297.25112 -11066.644 1200.2837 -7208.2125 18.383029
3490000 294.15871 -11042.06 1242.9496 -7168.6163 -33.614519
3495000 299.49822 -11024.896 1235.1305 -7111.5239 -9.3035499
3500000 303.13319 -11063.378 1226.2116 -7126.4195 2.1551416
3505000 297.71669 -11077.312 1204.1105 -7210.8906 -5.6019128
3510000 300.13821 -11025.976 1198.4398 -7143.5712 28.638469
3515000 299.1962 -11031.122 1252.6725 -7102.9087 -9.747153
3520000 293.24765 -11099.418 1243.0192 -7234.052 7.8996795
3525000 298.97614 -11129.77 1198.4564 -7257.7405 -20.791954
3530000 299.99604 -11063.042 1204.2926 -7176.056 -30.003332
3535000 295.74378 -10986.887 1217.1399 -7125.0786 11.307885
3540000 298.1332 -11109.55 1203.192 -7240.3226 -2.8370325
3545000 296.55174 -11161.955 1188.2785 -7321.7835 -11.088293
3550000 302.62624 -11150.139 1232.1584 -7211.7664 -8.9135555
3555000 304.29092 -11032.26 1224.4297 -7086.7303 5.6158946
3560000 297.54545 -11048.802 1257.5252 -7130.4974 -5.880293
3565000 299.4672 -11050.464 1222.9843 -7149.5151 14.928525
3570000 301.47949 -11116.671 1226.0676 -7194.6439 42.006865
3575000 303.41025 -11138.929 1258.5357 -7167.1684 -4.0306634
3580000 292.86574 -11051.684 1250.0701 -7182.6821 17.812496
3585000 296.49892 -11081.455 1249.7176 -7180.3169 -7.5586494
3590000 300.75559 -11162.814 1253.3106 -7220.0173 17.460635
3595000 306.52744 -11029.474 1284.5419 -7003.8319 37.837286
3600000 302.33026 -11069.021 1183.6525 -7181.8013 -26.557612
3605000 306.29734 -11157.075 1234.7584 -7183.2741 21.487967
3610000 305.63115 -11142.819 1250.8458 -7158.8879 20.003995
3615000 294.33206 -11083.324 1267.4584 -7183.8213 -0.55627896
3620000 302.94667 -11121.096 1191.0995 -7220.9169 -6.3918775
3625000 301.38327 -11064.479 1210.4739 -7158.9065 0.24099449
3630000 300.98606 -11145.083 1207.4324 -7246.1033 -11.725516
3635000 305.85224 -11128.743 1249.0981 -7144.5831 0.51992483
3640000 301.49673 -11016.762 1237.7101 -7082.9384 -3.3637547
3645000 301.82106 -11133.972 1278.5645 -7156.3935 2.2597425
3650000 302.03212 -11111.152 1194.9205 -7215.3309 1.4246521
3655000 298.60759 -11113.981 1205.2069 -7238.4966 19.642324
3660000 303.76236 -11113.045 1240.681 -7155.9905 -7.369715
3665000 299.32711 -11059.524 1259.306 -7123.5064 7.7705764
3670000 301.59141 -11103.688 1241.4682 -7165.2601 -11.733904
3675000 299.04456 -11037.894 1268.6465 -7095.0626 22.597793
3680000 295.68479 -11106.135 1224.7199 -7237.2742 -14.472653
3685000 301.59835 -11066.364 1272.5979 -7096.7441 -3.0217353
3690000 302.60471 -11067.402 1207.4222 -7153.9588 -4.6588584
3695000 300.83963 -11072.081 1216.736 -7165.1075 -16.151763
3700000 298.2849 -11058.451 1268.9378 -7122.1215 -20.163691
3705000 306.32108 -11172.273 1235.9029 -7197.1151 5.9334878
3710000 300.76389 -11180.635 1207.7109 -7283.3639 -6.6984749
3715000 297.95592 -11028.756 1185.5381 -7178.7684 16.748692
3720000 297.55961 -11047.721 1213.5087 -7173.3066 -20.41502
3725000 294.8776 -11087.671 1175.7578 -7274.9907 28.46677
3730000 307.87821 -11094.817 1212.944 -7128.6933 9.3926424
3735000 296.88905 -11141.368 1221.3462 -7265.1122 15.765173
3740000 296.55113 -11134.226 1250.0387 -7232.2995 -16.590616
3745000 303.70894 -11096.452 1262.6138 -7117.942 -4.0530276
3750000 292.09995 -11090.78 1206.0201 -7272.6763 -5.1314216
3755000 308.45895 -11094.3 1209.9359 -7125.9915 -11.386981
3760000 297.41293 -11088.397 1218.4476 -7210.3552 -11.895941
3765000 308.5804 -11064.34 1226.6263 -7078.2549 18.417808
3770000 305.14298 -11070.251 1224.5598 -7116.9716 -11.946473
3775000 294.71825 -11039.933 1202.7025 -7201.733 -3.6582106
3780000 300.53379 -11077.065 1191.4005 -7198.1619 18.072597
3785000 300.40736 -11058.966 1222.361 -7150.2335 -4.4041893
3790000 292.57643 -11048.33 1215.7481 -7216.2375 0.92286325
3795000 297.2337 -11052.848 1212.6922 -7182.1639 14.989982
3800000 305.43488 -11063.476 1286.0318 -7046.1139 9.893348
3805000 304.65353 -11019.367 1224.9193 -7070.1046 -5.6351449
3810000 301.22232 -10998.743 1218.5499 -7086.5334 20.320038
3815000 292.82542 -10998.994 1171.8581 -7208.5646 11.924539
3820000 305.16646 -11119.824 1178.4693 -7212.4252 0.15687002
3825000 291.98289 -11038.424 1286.5845 -7140.8031 0.2022785
3830000 303.48259 -11086.541 1185.7027 -7186.9668 13.928316
3835000 298.26857 -11086.698 1230.7824 -7188.6698 -8.6882863
3840000 296.04287 -11020.943 1232.4193 -7141.1813 -1.2552939
3845000 302.7518 -11135.712 1204.5542 -7223.8214 22.60436
3850000 298.08042 -11063.972 1247.8267 -7150.5814 4.5604797
3855000 305.91296 -11125.528 1235.7792 -7154.1436 6.3173407
3860000 301.83898 -11106.762 1213.2151 -7194.373 -29.638278
3865000 297.46076 -11063.1 1233.2862 -7169.7918 4.564657
3870000 302.88424 -11000.282 1196.8112 -7094.9492 14.198635
3875000 298.67987 -11000.461 1241.7469 -7087.7902 10.412833
3880000 310.33792 -11098.445 1242.3379 -7080.9322 21.853343
3885000 295.04068 -11168.985 1237.5024 -7293.102 4.3382808
3890000 302.45356 -11047.124 1239.0801 -7103.3745 -22.545289
3895000 291.62538 -11109.337 1237.4726 -7264.0248 -24.674574
3900000 298.58531 -11126.827 1198.8789 -7257.8701 9.4116082
3905000 294.18751 -11096.093 1216.7205 -7248.6215 -19.257068
3910000 294.599 -11106.996 1264.3605 -7208.2043 22.094415
3915000 303.63092 -11001.153 1205.1785 -7080.7764 -5.3651691
3920000 303.43602 -11160.423 1241.6844 -7205.2834 -7.1651621
3925000 300.24979 -11133.633 1202.5243 -7246.1462 3.7826214
3930000 302.57505 -11124.145 1221.3836 -7197.0054 -36.757215
3935000 293.4873 -11164.034 1227.3282 -7312.216 0.41905161
3940000 300.03092 -11113.179 1179.9225 -7250.2505 -14.486054
3945000 309.6482 -11112.451 1235.3253 -7108.1187 -16.967007
3950000 303.07566 -11095.527 1215.5729 -7169.721 4.4679135
3955000 299.17783 -11209.64 1212.4923 -7321.7708 0.86214965
3960000 302.40346 -11062.626 1215.8484 -7142.5553 1.6265543
3965000 293.50563 -11061.651 1203.6708 -7233.3261 -20.598771
3970000 300.95641 -11112.143 1222.2684 -7198.5927 -17.420158
3975000 304.2552 -11164.099 1202.0568 -7241.2613 -1.5397139
3980000 303.70497 -11115.201 1232.11 -7167.2309 -4.5957707
3985000 299.53493 -11101.571 1204.3596 -7218.6412 -35.88502
3990000 297.74926 -11113.239 1238.4926 -7212.1449 4.4863601
3995000 308.52136 -11108.351 1247.5821 -7101.8387 -2.8581416
4000000 296.9134 -11165.03 1266.6042 -7243.2988 -3.2926244
4005000 304.12071 -11117.378 1226.7107 -7171.0894 0.50277046
4010000 305.43901 -11140.104 1207.6671 -7201.0696 -9.351623
4015000 308.09884 -11097.513 1218.2576 -7124.1034 -24.989438
4020000 302.04172 -11103.866 1195.3739 -7207.5054 -5.4835215
4025000 304.95899 -11179.705 1217.0899 -7235.5404 -7.0829186
4030000 300.49825 -11075.127 1274.1084 -7113.8343 -7.779859
4035000 303.68963 -11059.444 1188.511 -7155.2102 20.447785
4040000 295.02403 -11074.693 1234.3865 -7202.0751 -18.528074
4045000 303.52992 -11140.182 1228.9455 -7196.9415 -1.3149484
4050000 294.67948 -11128.064 1199.2495 -7293.6634 -3.1366973
4055000 295.25752 -11166.927 1202.4785 -7324.1292 -2.2173373
4060000 301.40971 -11144.232 1149.2716 -7299.6248 -10.255638
4065000 307.93639 -11155.197 1252.5708 -7148.9269 -8.8746788
4070000 296.26804 -11025.933 1196.7888 -7179.7881 5.4801228
4075000 302.96111 -11086.189 1216.8714 -7160.1093 2.6669479
4080000 293.60646 -11068.145 1242.7231 -7199.8663 -27.489177
4085000 297.77042 -11106.083 1256.3166 -7186.9757 4.6512187
4090000 300.5244 -11007.542 1165.8342 -7154.2892 -4.4135383
4095000 303.61207 -11045.344 1210.4034 -7119.911 -3.3031522
4100000 299.36479 -11127.822 1251.6118 -7199.1615 3.0695425
4105000 300.87807 -11088.471 1215.4644 -7182.4252 -38.256119
4110000 299.68871 -10961.27 1175.8682 -7105.4564 -37.857381
4115000 299.65429 -11097.314 1251.1175 -7166.5584 4.2829521
4120000 294.60336 -11077.753 1216.3928 -7226.8904 11.966039
4125000 303.8545 -11160.066 1232.6571 -7210.2117 -32.285954
4130000 301.05668 -11096.497 1257.1113 -7147.2068 -15.936645
4135000 298.6918 -11009.345 1247.1256 -7091.1889 23.499339
4140000 299.79783 -11026.4 1220.2986 -7125.1798 -36.081107
