timestep Temp E_pair E_mol TotEng
645000 298.21837 -2343.9144 817.05212 251.00232
650000 305.67765 -2356.0732 825.3967 291.65753
655000 293.14344 -2337.9082 813.80076 223.50235
660000 302.11545 -2295.3274 786.08911 291.85927
665000 297.03373 -2316.894 796.34261 250.25088
670000 292.21896 -2328.7061 819.66267 233.055
675000 301.42133 -2311.7084 817.45724 302.70835
680000 300.36591 -2317.8543 794.14953 266.96261
685000 303.11206 -2341.7351 794.22057 259.52441
690000 294.15554 -2332.0532 834.54038 256.13073
695000 288.76219 -2293.2646 835.4857 263.71158
700000 294.93261 -2337.2261 808.63263 229.68277
705000 302.13414 -2305.3362 809.17465 305.04739
710000 297.15905 -2337.0027 799.69607 234.2428
715000 301.65718 -2341.382 775.32768 232.31116
720000 290.1611 -2337.8792 832.47183 224.42288
725000 301.16509 -2334.0985 807.58685 268.92022
730000 303.2868 -2344.1784 808.60762 272.50985
735000 310.55973 -2358.1623 823.55543 316.83225
740000 307.35988 -2363.3199 853.88765 322.93055
745000 306.90761 -2338.1811 816.24706 307.73251
750000 300.79771 -2343.802 813.37514 262.81475
755000 305.39327 -2327.5214 834.71581 327.83306
760000 308.39867 -2317.5323 838.10351 359.12688
765000 293.11583 -2309.0215 840.67947 279.10314
770000 291.81538 -2330.8434 823.9177 232.76672
775000 304.91416 -2327.7973 807.35743 297.34255
780000 292.42796 -2327.8956 840.36845 255.81723
785000 297.77814 -2286.0684 795.08762 284.25935
790000 296.35695 -2334.4515 828.21006 260.5261
795000 307.77357 -2343.4985 823.22454 314.55521
800000 295.80529 -2311.3813 788.29585 240.39334
805000 298.1165 -2302.5051 820.57014 295.32231
810000 291.22646 -2335.7047 803.48554 203.96241
815000 297.33425 -2321.2341 803.48316 254.84294
820000 297.25008 -2301.9042 827.47067 297.65848
825000 302.33513 -2308.7416 795.29741 288.96305
830000 292.74501 -2323.9025 803.67341 225.0055
835000 298.64527 -2320.8318 813.97312 273.55097
840000 293.04753 -2296.024 815.43256 266.44661
845000 302.70992 -2292.9295 832.2232 343.93528
850000 293.76783 -2291.9571 804.24935 263.62447
855000 310.62769 -2296.6047 852.44221 407.68184
860000 296.55028 -2293.4561 823.52292 297.98689
865000 312.85325 -2308.8099 812.17954 368.48181
870000 310.52031 -2293.3726 852.79111 410.62269
875000 304.2869 -2294.4365 827.38068 346.9871
880000 292.11094 -2320.2593 834.13276 255.32794
885000 294.23643 -2319.2628 792.5866 227.44965
890000 299.93125 -2298.1364 812.13076 302.07057
895000 300.15101 -2293.4613 835.03923 330.96424
900000 293.72508 -2291.7575 817.87936 277.19916
905000 310.00498 -2328.9779 808.59797 327.75201
910000 298.66933 -2314.1985 800.22876 266.5833
915000 299.01413 -2292.0925 816.01965 306.53584
920000 309.68344 -2294.3176 817.13815 369.03557
925000 304.46069 -2312.7152 840.73328 343.09704
