timestep Temp E_pair E_mol TotEng
1065000 292.04742 -6097.4903 1236.4707 -2249.406
1070000 302.57255 -6143.3123 1172.952 -2264.6264
1075000 296.47808 -6171.3067 1197.3249 -2322.7473
1080000 295.51219 -6122.4005 1213.6637 -2266.1397
1085000 304.24209 -6159.3926 1146.9656 -2291.7634
1090000 301.14735 -6166.9741 1210.7925 -2263.1925
1095000 300.0161 -6138.9957 1229.0309 -2227.0918
1100000 295.51934 -6142.6355 1193.3669 -2306.6076
1105000 299.9048 -6147.9293 1149.3594 -2316.692
1110000 292.44211 -6152.1569 1180.8276 -2356.1862
1115000 299.1336 -6143.6773 1193.01 -2275.6859
1120000 302.04239 -6169.1449 1182.9213 -2285.2305
1125000 297.45127 -6170.5922 1190.7289 -2319.9261
1130000 303.16655 -6135.6699 1208.7772 -2215.8469
1135000 309.44879 -6154.9436 1223.0748 -2164.6446
1140000 301.8722 -6162.561 1181.4613 -2281.6286
1145000 297.79167 -6120.9662 1168.6537 -2289.3313
1150000 293.85831 -6123.8512 1199.7843 -2296.2594
1155000 309.97979 -6170.8189 1239.7616 -2159.0847
1160000 290.71547 -6173.9262 1198.1339 -2376.0896
1165000 293.52524 -6129.2859 1272.4904 -2231.9666
1170000 299.12757 -6170.0507 1200.5058 -2294.6175
1175000 295.38678 -6135.4562 1173.5798 -2320.4008
1180000 297.20751 -6153.651 1200.3842 -2295.5094
1185000 296.4458 -6176.3031 1178.9805 -2346.3767
1190000 295.78112 -6134.6388 1173.3318 -2316.3049
1195000 298.70376 -6123.4088 1253.9833 -2198.288
1200000 302.44494 -6139.3238 1210.3569 -2224.3741
1205000 300.77497 -6130.7169 1226.9553 -2214.1024
1210000 301.22954 -6172.7481 1219.7457 -2259.2783
1215000 292.85509 -6150.4375 1212.3684 -2319.2328
1220000 301.72485 -6137.0832 1188.6248 -2250.305
1225000 294.78276 -6143.0293 1192.0038 -2314.9512
1230000 297.85499 -6159.2148 1185.552 -2310.1154
1235000 300.17114 -6158.8023 1244.0013 -2230.5416
1240000 297.68461 -6190.459 1182.5912 -2345.844
1245000 299.82589 -6153.3691 1135.3672 -2336.8298
1250000 296.22337 -6152.252 1192.5362 -2310.7591
1255000 301.23048 -6153.3377 1191.3333 -2268.2718
1260000 298.86037 -6171.8471 1245.5284 -2253.7807
1265000 291.57607 -6164.7264 1151.0106 -2406.3172
1270000 294.66731 -6197.9034 1176.7686 -2386.0929
1275000 298.07139 -6194.987 1171.0768 -2358.4276
1280000 295.77372 -6176.4063 1168.2654 -2363.205
1285000 299.6797 -6185.1588 1164.6927 -2340.6013
1290000 307.92371 -6186.6785 1171.1858 -2261.9064
1295000 306.33625 -6183.39 1176.0394 -2267.9601
1300000 302.78653 -6194.3666 1225.0272 -2261.6921
1305000 293.78886 -6190.2763 1211.0707 -2352.0194
1310000 296.65502 -6230.128 1175.4932 -2401.818
1315000 297.2035 -6177.3585 1148.0741 -2371.5629
1320000 306.94881 -6173.9525 1223.2359 -2205.8484
1325000 304.14894 -6189.8185 1228.1334 -2241.8544
1330000 310.78432 -6190.9087 1135.0754 -2276.6662
1335000 296.39116 -6164.1631 1166.9278 -2346.7781
1340000 298.8028 -6199.6559 1244.9897 -2282.6431
1345000 299.76116 -6171.7484 1153.7591 -2337.3961
1350000 307.35724 -6190.2667 1194.6664 -2247.0797
1355000 297.44231 -6183.894 1181.1576 -2342.8794
1360000 297.75847 -6205.7404 1169.3693 -2373.6868
1365000 301.93713 -6177.2101 1168.5764 -2308.582
1370000 303.46605 -6184.7068 1169.725 -2301.2579
1375000 300.77176 -6198.8855 1217.6565 -2291.5985
1380000 300.13234 -6194.7464 1210.2083 -2300.6256
1385000 291.26712 -6209.8971 1200.6245 -2404.6368
1390000 289.65203 -6222.7453 1158.2735 -2474.2787
1395000 304.84209 -6211.2139 1211.1282 -2274.0565
1400000 310.74159 -6226.9296 1217.9527 -2230.1919
1405000 299.25413 -6206.7284 1216.6527 -2314.0166
1410000 298.42357 -6204.8183 1198.7495 -2337.4368
1415000 291.86896 -6215.8647 1148.945 -2456.9018
1420000 302.42186 -6226.4207 1178.1256 -2343.9087
1425000 300.3515 -6227.9088 1193.3109 -2348.7256
1430000 298.02108 -6209.5942 1228.4917 -2316.0698
1435000 303.20387 -6227.631 1207.2058 -2309.0458
1440000 304.53888 -6256.1068 1208.7652 -2324.0239
1445000 295.52638 -6239.3836 1237.7808 -2358.8787
1450000 296.11849 -6237.8686 1173.029 -2416.8207
1455000 300.05132 -6226.6241 1199.5844 -2343.8518
1460000 295.02129 -6242.297 1253.799 -2350.2906
1465000 299.37539 -6262.8298 1205.1123 -2380.574
1470000 295.42081 -6223.4987 1224.6332 -2357.0856
1475000 303.91098 -6238.5047 1176.0517 -2344.7503
1480000 295.5741 -6268.2138 1153.6023 -2471.4607
1485000 301.35701 -6273.7126 1147.1624 -2431.6862
1490000 297.99723 -6251.8653 1230.9943 -2356.0516
1495000 301.14256 -6243.4591 1223.2512 -2327.2616
1500000 294.19483 -6273.5891 1212.6908 -2430.0816
1505000 296.03836 -6239.8822 1195.382 -2397.1978
1510000 298.76697 -6262.5088 1182.0443 -2408.7617
1515000 310.6774 -6228.9282 1226.3211 -2224.3962
1520000 302.46901 -6236.5267 1187.3237 -2344.395
1525000 301.67496 -6286.8358 1197.5118 -2391.6168
1530000 302.4646 -6267.9842 1180.711 -2382.5046
1535000 306.04914 -6313.0096 1184.407 -2391.7795
1540000 299.84405 -6283.0991 1188.2281 -2413.5365
1545000 299.50292 -6283.4853 1176.5572 -2428.6442
1550000 297.6179 -6260.134 1187.4622 -2411.2445
1555000 299.84675 -6297.1857 1248.7116 -2367.1155
1560000 298.21297 -6289.9754 1184.6934 -2438.5333
1565000 297.748 -6284.5045 1177.9894 -2443.9245
1570000 292.3252 -6292.8754 1255.5006 -2423.2772
1575000 302.5628 -6297.6397 1175.5865 -2416.4064
1580000 299.57279 -6279.4459 1182.2412 -2418.296
1585000 304.96611 -6266.1271 1184.7999 -2354.189
1590000 299.91791 -6278.0944 1207.8425 -2388.2569
1595000 297.2091 -6313.7064 1194.7362 -2461.1986
1600000 292.16931 -6283.7641 1258.8585 -2412.2019
1605000 300.82127 -6305.1973 1176.7762 -2438.3479
1610000 309.34039 -6257.6187 1199.0414 -2292.3225
1615000 297.65881 -6279.1482 1207.5993 -2409.7558
1620000 305.6908 -6307.0322 1197.3591 -2376.0545
1625000 296.35546 -6302.5778 1171.7892 -2480.6506
1630000 295.54888 -6318.4075 1181.8381 -2493.6441
1635000 303.2923 -6332.4959 1191.823 -2428.5027
1640000 296.29763 -6329.2914 1202.5078 -2477.1628
1645000 303.56977 -6350.8143 1192.203 -2443.9598
1650000 291.55751 -6304.4553 1208.0433 -2489.1794
1655000 296.75095 -6322.275 1195.6178 -2472.9826
1660000 299.80581 -6345.3039 1181.3292 -2482.9821
1665000 296.58622 -6363.8534 1173.6552 -2537.9966
1670000 303.22407 -6333.7333 1183.6482 -2438.5251
1675000 301.55185 -6359.7415 1209.6725 -2453.4626
1680000 304.36395 -6383.1694 1203.0363 -2458.3797
1685000 299.63916 -6348.6242 1171.6712 -2497.4507
1690000 303.02189 -6355.3097 1159.6443 -2485.9132
1695000 301.67513 -6382.3263 1193.0759 -2491.5416
1700000 302.40489 -6354.1196 1226.0348 -2423.8502
1705000 297.6166 -6362.4212 1158.9579 -2542.0477
1710000 299.60283 -6376.7386 1139.0686 -2558.4927
1715000 302.91965 -6359.483 1151.6278 -2499.0174
1720000 299.63263 -6330.9957 1197.2409 -2454.3109
1725000 295.83661 -6377.1707 1183.8212 -2547.8513
1730000 297.04114 -6353.3827 1162.7897 -2534.3234
1735000 301.94146 -6360.8548 1206.6337 -2454.1307
1740000 304.99986 -6375.8995 1173.3539 -2475.1057
1745000 305.04375 -6344.6471 1189.1399 -2427.6748
1750000 303.43254 -6364.5379 1166.1703 -2484.9433
1755000 300.5161 -6349.5339 1208.5435 -2453.6462
1760000 303.96142 -6366.2746 1206.9006 -2441.2203
1765000 296.19204 -6329.6919 1191.0234 -2489.9919
1770000 309.27027 -6353.3701 1219.4686 -2368.2736
1775000 300.60301 -6350.5037 1205.5004 -2456.8819
1780000 306.01544 -6377.4455 1183.6581 -2457.2658
1785000 293.03712 -6340.8795 1171.6383 -2548.7772
1790000 305.82991 -6357.5535 1193.0747 -2429.6162
1795000 302.94837 -6355.9242 1224.2794 -2422.5501
1800000 305.87185 -6338.0239 1197.2494 -2405.5368
1805000 294.65987 -6353.8244 1173.489 -2545.3601
1810000 295.66411 -6357.3453 1166.0266 -2547.3631
1815000 298.22066 -6373.9954 1166.636 -2540.542
1820000 291.61005 -6356.9072 1175.6327 -2573.572
1825000 300.9785 -6354.5283 1254.7609 -2408.2882
1830000 302.53429 -6333.1864 1200.1892 -2427.6055
1835000 295.40429 -6337.7336 1174.2489 -2521.8526
1840000 298.078 -6327.6475 1204.7258 -2457.3799
1845000 304.00242 -6358.4584 1159.6661 -2480.2719
1850000 301.53914 -6349.6211 1215.9358 -2437.1926
1855000 301.35568 -6354.9886 1201.7639 -2458.3727
1860000 302.58738 -6368.3285 1224.9131 -2437.5489
1865000 308.86431 -6383.9457 1157.7811 -2464.1671
1870000 304.21626 -6348.3891 1160.0231 -2467.9334
1875000 307.08171 -6357.6163 1196.2507 -2415.3089
1880000 299.18985 -6365.7004 1233.7418 -2456.4743
1885000 301.08788 -6377.4284 1170.9736 -2513.9975
1890000 301.19274 -6368.128 1226.4337 -2448.2992
1895000 301.29444 -6378.1748 1234.9087 -2448.9615
1900000 296.46312 -6363.8364 1178.3362 -2534.3995
1905000 301.89953 -6380.3028 1147.6044 -2532.983
1910000 300.83269 -6358.7801 1236.1921 -2432.4127
1915000 295.49255 -6396.3411 1207.9464 -2545.9732
1920000 304.61162 -6385.3148 1180.7948 -2480.5519
1925000 297.65678 -6365.1738 1188.2421 -2515.1568
1930000 296.22124 -6357.5603 1137.4393 -2571.1832
1935000 305.19183 -6378.6085 1200.4248 -2449.027
1940000 302.93333 -6369.7056 1177.7201 -2483.0253
1945000 302.7141 -6362.6669 1152.1751 -2503.4921
1950000 294.7911 -6406.687 1232.3281 -2538.21
1955000 298.34318 -6398.7387 1178.6917 -2552.134
1960000 299.28597 -6407.8611 1169.3226 -2562.1946
1965000 301.07599 -6398.3943 1181.0144 -2525.029
1970000 297.56246 -6382.8787 1153.9245 -2568.0227
1975000 301.49427 -6406.7888 1212.7009 -2497.9965
1980000 298.16084 -6416.3355 1160.19 -2589.863
1985000 299.21147 -6399.4715 1163.5875 -2560.2063
1990000 300.58342 -6404.2703 1197.6515 -2518.6726
1995000 301.18835 -6390.6591 1198.7631 -2498.5402
2000000 301.06039 -6391.9055 1129.8622 -2569.8319
2005000 290.23845 -6391.4752 1178.2982 -2617.7398
2010000 292.45998 -6363.1789 1180.9593 -2566.9166
2015000 292.89736 -6383.3372 1172.1597 -2591.9634
2020000 299.45749 -6388.7363 1205.2641 -2505.5945
2025000 304.15774 -6394.9203 1186.8335 -2488.1774
2030000 297.62932 -6411.4748 1200.6558 -2549.2895
2035000 299.6416 -6394.4538 1230.2513 -2484.6784
2040000 298.66467 -6405.2801 1225.8946 -2508.5977
2045000 301.55902 -6351.7901 1200.3636 -2454.7561
2050000 298.57928 -6350.0591 1199.7416 -2480.2932
2055000 304.10157 -6408.4517 1208.7383 -2480.3063
2060000 307.28423 -6387.7855 1210.9803 -2428.9374
2065000 297.83631 -6400.8891 1220.7048 -2516.8039
2070000 294.58155 -6386.5987 1184.8004 -2567.5234
2075000 295.78425 -6377.6512 1172.0973 -2560.524
2080000 300.63684 -6390.094 1152.2462 -2549.4239
2085000 297.07272 -6403.8624 1177.0841 -2570.2263
2090000 301.63608 -6373.1147 1182.0659 -2493.6893
2095000 295.29077 -6388.1269 1171.3664 -2576.1434
2100000 299.68268 -6354.0004 1165.0461 -2509.0629
2105000 301.11503 -6383.82 1219.4217 -2471.6982
2110000 297.14901 -6379.3175 1163.0727 -2559.0105
2115000 295.36168 -6388.5874 1161.423 -2585.9132
2120000 304.9405 -6377.4788 1172.9394 -2477.6303
2125000 303.51774 -6395.3438 1233.4353 -2447.7222
2130000 296.5274 -6380.9177 1190.9052 -2538.3369
2135000 303.28126 -6408.3465 1204.3211 -2491.9539
2140000 295.01996 -6375.2568 1159.483 -2577.5785
2145000 297.55418 -6387.6291 1182.382 -2544.3896
2150000 298.4195 -6374.0934 1199.2091 -2506.2888
2155000 293.20235 -6407.2629 1157.2208 -2628.1005
2160000 297.68696 -6391.7252 1185.0824 -2544.598
2165000 301.51678 -6381.4633 1208.5243 -2476.6462
2170000 298.79331 -6422.4647 1184.4915 -2566.0348
2175000 304.6944 -6375.6285 1202.8971 -2448.0229
2180000 311.63002 -6402.2531 1235.6032 -2379.9202
2185000 292.66486 -6374.4364 1227.6 -2529.7013
2190000 303.31858 -6401.4236 1208.6312 -2480.3872
2195000 294.27133 -6380.3394 1141.9334 -2606.9052
2200000 296.31581 -6382.3132 1159.7092 -2572.8206
2205000 299.96435 -6384.859 1198.025 -2504.4237
2210000 298.20854 -6404.1081 1149.6523 -2587.7468
2215000 301.92952 -6380.2529 1187.9325 -2492.3367
2220000 297.64336 -6408.4563 1213.5773 -2533.2241
2225000 297.69264 -6383.0902 1225.3606 -2495.634
2230000 294.35807 -6389.6046 1198.142 -2559.1862
2235000 299.36168 -6406.3614 1161.7085 -2567.6321
2240000 295.62821 -6401.5979 1191.6795 -2566.2837
2245000 291.37796 -6374.2269 1196.011 -2572.5889
2250000 299.63894 -6394.7688 1147.5744 -2567.6941
2255000 301.72312 -6420.6519 1220.6087 -2501.9054
2260000 297.62796 -6417.1815 1173.9555 -2581.7087
2265000 294.67418 -6398.2012 1234.377 -2528.7209
2270000 296.73746 -6397.5357 1201.3013 -2542.6804
2275000 305.44392 -6400.4803 1199.7693 -2469.3
2280000 299.82595 -6395.9066 1192.1846 -2522.5494
2285000 296.14607 -6392.576 1146.89 -2597.4204
2290000 302.26673 -6421.2153 1156.8055 -2561.4106
2295000 295.44125 -6380.6456 1231.6108 -2507.0721
2300000 296.50061 -6412.7904 1152.4084 -2608.946
2305000 291.68299 -6426.5972 1178.8728 -2639.3696
2310000 291.55227 -6393.8607 1161.4266 -2625.2483
2315000 297.86343 -6416.3596 1187.6172 -2565.1196
2320000 295.96859 -6409.5419 1209.4313 -2553.4322
2325000 300.12534 -6411.159 1193.7007 -2533.6084
2330000 292.9548 -6410.1711 1161.2934 -2629.1499
2335000 292.53729 -6410.9075 1175.525 -2619.3882
2340000 303.49419 -6385.6159 1193.5258 -2478.1145
2345000 305.81854 -6387.3465 1199.4263 -2453.1592
2350000 304.507 -6433.9058 1192.7873 -2518.086
2355000 302.23672 -6463.0103 1195.1404 -2565.1392
2360000 294.98426 -6422.3207 1134.0111 -2650.4335
2365000 297.28201 -6431.0981 1178.7997 -2593.8747
2370000 291.01997 -6429.8376 1183.6047 -2643.8071
2375000 310.04367 -6437.7043 1145.5942 -2519.5663
2380000 295.39029 -6401.0564 1167.158 -2592.3913
2385000 302.62613 -6436.3474 1167.0925 -2563.0418
2390000 300.02926 -6432.0068 1273.3143 -2475.7017
2395000 296.70803 -6425.0299 1179.8793 -2591.8598
2400000 305.74097 -6411.8859 1222.0712 -2455.7474
2405000 301.50238 -6433.8506 1243.9212 -2493.7653
2410000 302.16543 -6440.8234 1180.6918 -2558.0383
2415000 293.42148 -6426.3368 1211.9087 -2590.527
2420000 295.80677 -6391.8931 1176.4278 -2570.234
2425000 304.74365 -6434.6509 1189.4306 -2520.0715
2430000 299.44563 -6401.0652 1210.6584 -2512.6351
2435000 299.97741 -6424.9052 1153.0977 -2589.2806
2440000 305.61844 -6419.5689 1194.8075 -2491.7898
2445000 297.92236 -6442.052 1212.079 -2565.8231
2450000 300.9434 -6470.3194 1158.3828 -2620.7713
2455000 302.44435 -6409.1147 1165.3417 -2539.1855
2460000 290.80503 -6460.7311 1239.3858 -2620.8417
2465000 292.67198 -6433.7846 1188.1908 -2628.395
2470000 299.60896 -6473.6961 1173.3363 -2621.1275
2475000 301.65495 -6426.4783 1189.3824 -2539.5676
2480000 303.45654 -6419.7175 1164.6822 -2541.3963
