timestep Temp E_pair E_mol TotEng
2020000 296.83736 -208.52772 1270.6207 3716.5403
2025000 304.15832 -206.23299 1282.4754 3796.157
2030000 301.26304 -205.81617 1271.179 3759.3866
2035000 299.60566 -210.50471 1311.9485 3780.6465
2040000 301.19272 -212.51315 1255.2738 3736.1555
2045000 305.04365 -196.04234 1246.6183 3778.4075
2050000 296.3807 -193.5219 1297.47 3754.3118
2055000 298.10557 -194.84717 1218.5377 3689.4788
2060000 306.27905 -207.59407 1281.8589 3813.1438
2065000 311.65351 -223.57848 1288.478 3851.8393
2070000 298.86647 -218.71936 1257.5314 3711.4046
2075000 309.74992 -216.36164 1253.1631 3806.7184
2080000 297.60454 -211.80517 1261.0112 3710.5138
2085000 297.54292 -212.27294 1314.1323 3762.6161
2090000 298.57383 -215.32556 1279.7969 3734.447
2095000 295.97897 -208.42049 1271.1001 3709.4509
2100000 300.85878 -211.14266 1257.238 3736.5039
2105000 298.35058 -203.86905 1276.9628 3741.0729
2110000 299.79328 -213.77731 1270.5863 3737.6894
2115000 302.77691 -216.60073 1270.5797 3761.5403
2120000 298.16712 -217.60545 1275.6169 3724.3501
2125000 302.1863 -211.13545 1240.5717 3731.7162
2130000 304.70215 -227.25213 1302.2494 3799.775
2135000 305.18586 -203.92547 1242.5742 3767.752
2140000 294.94752 -214.57821 1341.7864 3764.7558
2145000 300.02548 -208.4562 1267.2186 3741.7193
2150000 298.36828 -230.13905 1256.0363 3694.0348
2155000 299.30109 -231.20497 1259.7626 3705.0367
2160000 299.56832 -206.92525 1326.7878 3798.7313
2165000 298.70469 -222.75394 1289.6485 3738.0404
2170000 298.14801 -197.04921 1279.1664 3748.2849
2175000 300.67333 -196.33719 1270.0463 3762.4594
2180000 306.59663 -221.05786 1282.2585 3802.9196
2185000 302.62872 -201.34032 1273.6111 3778.5069
2190000 292.28408 -204.85913 1312.2805 3721.1513
2195000 301.62091 -215.06801 1286.8686 3769.0245
2200000 308.39379 -214.77756 1280.8071 3823.8194
2205000 304.71539 -210.1198 1274.8 3789.5763
2210000 298.3578 -220.11421 1277.6524 3725.5821
2215000 300.02808 -212.60317 1277.3604 3747.7373
2220000 303.5935 -221.39849 1306.434 3799.8991
2225000 299.18166 -221.62493 1277.817 3731.6032
2230000 300.71326 -215.43749 1312.935 3786.6048
2235000 300.412 -196.84215 1291.3 3780.8712
2240000 296.99495 -226.7755 1244.6833 3673.7645
2245000 308.86771 -220.26228 1300.7026 3842.4682
2250000 295.03107 -206.04303 1258.2233 3690.475
2255000 293.84552 -201.28866 1211.8544 3638.2588
2260000 296.80486 -203.9355 1328.0132 3778.2345
2265000 302.23838 -219.28877 1295.8305 3779.2873
2270000 303.30555 -194.87703 1251.3234 3768.7351
2275000 301.93434 -201.95208 1289.0606 3787.1353
2280000 292.39839 -202.15245 1335.6584 3748.2581
2285000 300.75695 -203.08958 1261.9113 3748.3197
2290000 299.91265 -220.89466 1223.5882 3684.6415
2295000 297.41492 -218.02287 1293.7505 3735.3398
2300000 306.4603 -186.36987 1295.8086 3849.9385
2305000 301.71005 -213.70873 1282.1665 3766.4788
2310000 293.50576 -202.56682 1244.1302 3666.2182
2315000 302.91753 -214.02304 1285.8543 3780.6501
2320000 299.50876 -205.82518 1303.3986 3775.9096
2325000 297.86054 -210.60379 1271.4396 3724.4329
2330000 304.02371 -199.46937 1281.972 3801.2134
2335000 292.99825 -206.62534 1248.4433 3661.9344
2340000 296.84398 -193.29469 1272.256 3733.4678
2345000 302.61844 -203.69758 1312.349 3814.7957
2350000 306.50182 -192.98301 1237.5372 3785.4253
2355000 300.32171 -198.96906 1253.7018 3740.3387
2360000 296.95554 -224.72888 1244.1568 3674.9322
2365000 301.50723 -206.55766 1241.267 3730.9166
2370000 306.44729 -216.10804 1310.3611 3834.6365
2375000 300.30053 -214.35786 1304.7113 3775.7699
2380000 295.10024 -218.08519 1284.0755 3704.9036
2385000 293.08328 -207.75862 1337.3578 3750.476
2390000 300.04415 -206.21264 1292.2707 3769.1819
2395000 302.75112 -209.09738 1266.7311 3764.9645
2400000 297.11292 -222.45929 1315.5185 3749.9707
2405000 308.03177 -182.58504 1256.7677 3828.7352
2410000 289.76214 -217.82564 1282.3294 3655.6814
2415000 300.33129 -193.80425 1253.1804 3745.0678
2420000 300.63112 -215.77099 1304.8054 3777.4072
2425000 298.12211 -195.5277 1296.2487 3766.6572
2430000 306.31845 -209.97573 1303.938 3833.1936
2435000 304.39278 -211.59 1303.3595 3813.7806
2440000 290.91232 -221.77628 1236.663 3616.3498
2445000 293.38072 -203.69225 1301.6822 3721.5266
2450000 301.0367 -219.34118 1278.4288 3751.0874
2455000 290.35497 -198.22509 1278.825 3677.079
2460000 301.20852 -214.3707 1282.3558 3761.5212
2465000 301.93647 -210.78076 1276.773 3766.038
2470000 304.27281 -206.07924 1283.5941 3798.4532
2475000 304.70534 -205.50003 1274.8062 3794.1123
2480000 303.85608 -217.69857 1285.384 3784.8972
2485000 304.78056 -229.29824 1315.8031 3811.9838
2490000 303.01869 -213.27089 1295.6701 3792.1226
2495000 303.67269 -221.35112 1262.8035 3757.0242
2500000 304.73884 -212.73949 1261.5283 3773.8947
2505000 304.65703 -212.0075 1260.1966 3772.5633
2510000 297.14795 -201.54041 1261.0094 3716.6938
2515000 301.09337 -193.46542 1281.7655 3780.8065
2520000 307.11989 -204.41307 1273.9674 3815.9525
2525000 308.50648 -196.15077 1277.022 3839.6689
2530000 301.44576 -212.98948 1254.7617 3737.4299
2535000 295.9118 -198.02585 1293.7119 3741.8566
2540000 302.49148 -214.62783 1279.9073 3770.2884
2545000 304.60271 -200.05897 1300.6058 3824.4353
2550000 299.09652 -201.50046 1268.1118 3741.2611
2555000 302.83365 -210.11383 1237.6807 3735.6356
2560000 305.99423 -200.52149 1271.6758 3807.4863
2565000 298.89389 -214.2787 1294.1476 3752.7067
2570000 292.63446 -202.57762 1310.828 3725.1136
2575000 301.77897 -194.44179 1269.7677 3773.9633
2580000 297.97172 -212.91906 1293.453 3745.1252
2585000 297.06216 -211.58459 1286.0101 3730.8831
2590000 297.17072 -218.45312 1274.7808 3713.756
2595000 305.50255 -200.28049 1293.8783 3825.533
2600000 300.01369 -211.70989 1324.0063 3795.1479
2605000 300.27288 -200.97983 1305.8935 3790.0829
2610000 290.16499 -204.73537 1316.8791 3706.9239
2615000 295.5275 -209.12346 1298.7657 3732.3762
2620000 298.40293 -212.42689 1281.5257 3737.5462
2625000 304.30027 -212.73438 1279.3265 3787.7761
2630000 297.99097 -220.00897 1268.7833 3713.5377
2635000 298.24458 -219.72958 1256.4381 3703.7398
2640000 297.36895 -210.15803 1291.236 3740.279
2645000 296.61897 -213.39401 1303.1497 3742.2501
