210000 15
215000 9
220000 23
225000 18
230000 12
235000 22
240000 17
245000 22
250000 22
255000 24
260000 22
265000 17
270000 19
275000 18
280000 23
285000 14
290000 13
295000 23
300000 13
305000 16
310000 16
315000 21
320000 16
325000 22
330000 21
335000 13
340000 24
345000 20
350000 19
355000 26
360000 20
365000 18
370000 19
375000 27
380000 16
385000 20
390000 18
395000 20
400000 19
405000 15
410000 21
415000 19
420000 11
425000 17
430000 17
435000 18
440000 17
445000 20
450000 16
455000 12
460000 20
465000 16
470000 17
475000 17
480000 14
485000 14
490000 21
495000 19
500000 19
505000 13
510000 22
515000 23
520000 25
525000 20
530000 21
535000 12
540000 16
545000 17
550000 14
555000 22
560000 22
565000 25
570000 17
575000 13
580000 21
585000 17
590000 24
595000 19
600000 28
605000 25
610000 27
615000 24
620000 20
625000 19
630000 11
635000 20
640000 20
645000 14
650000 17
655000 15
660000 23
665000 19
670000 22
675000 21
680000 20
685000 21
690000 17
695000 14
700000 19
705000 20
710000 17
715000 12
720000 22
725000 21
730000 22
735000 28
740000 15
745000 24
750000 19
755000 18
760000 21
765000 17
770000 21
775000 18
780000 21
785000 20
790000 22
795000 15
800000 22
805000 19
810000 19
815000 21
820000 16
825000 15
830000 18
835000 14
840000 24
845000 28
850000 17
855000 19
860000 17
865000 15
870000 21
875000 15
880000 13
885000 19
890000 18
895000 22
900000 15
905000 17
910000 23
915000 22
920000 18
925000 16
930000 24
935000 17
940000 22
945000 16
950000 13
955000 16
960000 22
965000 19
970000 14
975000 22
980000 25
985000 21
990000 21
995000 19
1000000 25
1005000 24
1010000 22
1015000 21
1020000 24
1025000 24
1030000 18
1035000 23
1040000 13
1045000 24
1050000 19
1055000 19
1060000 26
1065000 24
1070000 21
1075000 23
1080000 21
1085000 18
1090000 20
1095000 14
1100000 20
1105000 22
1110000 16
1115000 16
1120000 23
1125000 21
1130000 20
1135000 17
1140000 21
1145000 16
1150000 25
1155000 21
1160000 18
1165000 21
1170000 17
1175000 20
1180000 23
1185000 23
1190000 22
1195000 18
1200000 15
1205000 15
1210000 16
1215000 16
1220000 17
1225000 14
1230000 18
1235000 22
1240000 21
1245000 17
1250000 16
1255000 17
1260000 14
1265000 20
1270000 17
1275000 22
1280000 26
1285000 19
1290000 18
1295000 22
1300000 17
1305000 13
1310000 23
1315000 15
1320000 13
1325000 11
1330000 18
1335000 21
1340000 18
1345000 16
1350000 20
1355000 16
1360000 14
1365000 17
1370000 26
1375000 25
1380000 17
1385000 24
1390000 21
1395000 18
1400000 15
1405000 18
1410000 14
1415000 20
1420000 13
1425000 19
1430000 20
1435000 17
1440000 15
1445000 18
1450000 19
1455000 28
1460000 20
1465000 23
1470000 26
1475000 18
1480000 14
1485000 17
1490000 18
1495000 22
1500000 20
1505000 22
1510000 18
1515000 22
1520000 16
1525000 22
1530000 21
1535000 23
1540000 20
1545000 15
1550000 18
1555000 16
1560000 13
1565000 20
1570000 17
1575000 24
1580000 26
1585000 20
1590000 18
1595000 23
1600000 22
1605000 18
1610000 16
1615000 16
1620000 22
1625000 22
1630000 19
1635000 15
1640000 16
1645000 17
1650000 17
1655000 13
1660000 18
1665000 16
1670000 18
1675000 24
1680000 23
1685000 20
1690000 30
1695000 17
1700000 18
1705000 15
1710000 16
1715000 20
1720000 18
1725000 22
1730000 25
1735000 26
1740000 17
1745000 19
1750000 16
1755000 19
1760000 18
1765000 18
1770000 17
1775000 15
1780000 17
1785000 12
1790000 21
1795000 25
1800000 13
1805000 17
1810000 13
1815000 13
1820000 23
1825000 16
1830000 15
1835000 23
1840000 20
1845000 19
1850000 16
1855000 23
1860000 18
1865000 17
1870000 22
1875000 24
1880000 15
1885000 20
1890000 23
1895000 21
1900000 16
1905000 19
1910000 14
1915000 21
1920000 13
1925000 17
1930000 26
1935000 14
1940000 21
1945000 17
1950000 19
1955000 18
1960000 19
1965000 12
1970000 16
1975000 17
1980000 21
1985000 17
1990000 17
1995000 18
2000000 14
2005000 18
2010000 19
2015000 23
2020000 21
2025000 18
2030000 15
2035000 16
2040000 17
2045000 16
2050000 13
2055000 17
2060000 17
2065000 24
2070000 18
2075000 25
2080000 22
2085000 19
2090000 19
2095000 21
2100000 17
2105000 20
2110000 23
2115000 20
2120000 20
2125000 15
2130000 25
2135000 22
2140000 22
2145000 22
2150000 29
2155000 25
2160000 23
2165000 23
2170000 17
2175000 17
2180000 20
2185000 18
2190000 19
2195000 20
2200000 20
2205000 19
2210000 23
2215000 21
2220000 22
2225000 23
2230000 27
2235000 15
2240000 25
2245000 22
2250000 21
2255000 15
2260000 20
2265000 26
2270000 13
2275000 18
2280000 14
2285000 20
2290000 24
2295000 21
2300000 15
2305000 23
2310000 13
2315000 19
2320000 17
2325000 15
2330000 18
2335000 19
2340000 20
2345000 22
2350000 20
2355000 14
2360000 24
2365000 20
2370000 20
2375000 22
2380000 23
2385000 21
2390000 20
2395000 19
2400000 24
2405000 10
2410000 22
2415000 12
2420000 18
2425000 14
2430000 23
2435000 23
2440000 29
2445000 19
2450000 24
2455000 18
2460000 18
2465000 20
2470000 21
2475000 12
2480000 21
2485000 24
2490000 21
2495000 24
2500000 18
2505000 16
2510000 19
2515000 12
2520000 21
2525000 15
2530000 17
2535000 14
2540000 21
2545000 11
2550000 15
2555000 18
2560000 12
2565000 19
2570000 16
2575000 13
2580000 13
2585000 16
2590000 20
2595000 18
2600000 24
2605000 17
2610000 17
2615000 24
2620000 20
2625000 19
2630000 20
2635000 24
2640000 21
2645000 22
2650000 20
2655000 20
2660000 16
2665000 18
2670000 22
2675000 19
2680000 18
2685000 21
2690000 16
2695000 15
2700000 14
2705000 10
2710000 19
2715000 15
2720000 20
2725000 27
2730000 22
2735000 28
2740000 21
2745000 22
2750000 25
2755000 21
2760000 24
2765000 19
2770000 15
2775000 14
2780000 22
2785000 18
2790000 17
2795000 21
2800000 26
2805000 23
2810000 20
2815000 17
2820000 22
2825000 16
2830000 14
2835000 18
2840000 17
2845000 26
2850000 23
2855000 16
2860000 24
2865000 16
2870000 23
2875000 18
2880000 17
2885000 28
2890000 12
2895000 14
2900000 19
2905000 24
2910000 12
2915000 21
2920000 19
2925000 18
2930000 19
2935000 25
2940000 16
2945000 18
2950000 27
2955000 21
2960000 17
2965000 29
2970000 25
2975000 21
2980000 23
2985000 20
2990000 12
2995000 15
3000000 19
3005000 16
3010000 21
3015000 11
3020000 17
3025000 14
3030000 17
3035000 29
3040000 12
3045000 16
3050000 16
3055000 18
3060000 21
3065000 13
3070000 12
3075000 18
3080000 16
3085000 22
3090000 22
3095000 20
3100000 21
3105000 19
3110000 20
3115000 15
3120000 28
3125000 15
3130000 20
3135000 19
3140000 27
3145000 19
3150000 12
3155000 15
3160000 20
3165000 15
3170000 17
3175000 16
3180000 15
3185000 22
3190000 21
3195000 20
3200000 17
3205000 28
3210000 19
3215000 23
3220000 19
3225000 21
3230000 14
3235000 27
3240000 19
3245000 26
3250000 24
3255000 20
3260000 18
3265000 16
3270000 16
3275000 16
3280000 13
3285000 23
3290000 15
3295000 15
3300000 23
3305000 22
3310000 18
3315000 19
3320000 20
3325000 13
3330000 20
3335000 24
3340000 20
3345000 18
3350000 17
3355000 17
3360000 20
3365000 21
3370000 19
3375000 14
3380000 15
3385000 26
3390000 20
3395000 17
3400000 13
3405000 19
3410000 23
3415000 26
3420000 15
3425000 23
3430000 23
3435000 21
3440000 16
3445000 23
3450000 18
3455000 28
3460000 17
3465000 21
3470000 18
3475000 12
3480000 19
3485000 15
3490000 18
3495000 15
3500000 13
3505000 16
3510000 15
3515000 16
3520000 21
3525000 13
3530000 17
3535000 24
3540000 14
3545000 20
3550000 20
3555000 17
3560000 15
3565000 22
3570000 17
3575000 19
3580000 23
3585000 26
3590000 21
3595000 17
3600000 17
3605000 20
3610000 16
3615000 14
3620000 18
3625000 18
3630000 24
3635000 27
3640000 21
3645000 22
3650000 32
3655000 26
3660000 17
3665000 19
3670000 26
3675000 19
3680000 13
3685000 16
3690000 21
3695000 20
3700000 21
3705000 15
3710000 18
3715000 15
3720000 18
3725000 16
3730000 14
3735000 11
3740000 20
3745000 27
3750000 25
3755000 13
3760000 13
3765000 10
3770000 18
3775000 25
3780000 17
3785000 23
3790000 16
3795000 17
3800000 16
3805000 21
3810000 19
3815000 14
3820000 20
3825000 16
3830000 20
3835000 22
3840000 17
3845000 21
3850000 20
3855000 14
3860000 20
3865000 24
3870000 17
3875000 21
3880000 17
3885000 15
3890000 15
3895000 18
3900000 21
3905000 16
3910000 20
3915000 19
3920000 17
3925000 19
3930000 20
