timestep Temp E_pair E_mol TotEng
10000 141.87909 -447.6175 618.95925 1440.0856
15000 295.20939 -382.12082 1276.9602 3534.7288
20000 299.17902 -401.03568 1218.6967 3493.0485
25000 303.73087 -461.19865 1282.6713 3537.5647
30000 296.51506 -434.50671 1257.2821 3474.3406
35000 298.07207 -488.56924 1289.8172 3466.7366
40000 295.85163 -503.70657 1240.5129 3382.4388
45000 301.20749 -510.25705 1240.6494 3423.9193
50000 293.77869 -522.14334 1329.9409 3434.893
55000 291.45785 -555.37011 1274.9655 3325.9369
60000 299.77548 -576.79022 1241.214 3345.1451
65000 292.62141 -586.64753 1228.4407 3258.5396
70000 298.21321 -593.67723 1240.9023 3313.9759
75000 305.65913 -557.67054 1293.3472 3469.0121
80000 298.19542 -566.73902 1281.9568 3381.8095
85000 302.91689 -560.19401 1256.8437 3405.4628
90000 299.04032 -520.4981 1317.3753 3471.0244
95000 290.53583 -556.5972 1283.8297 3325.3289
100000 298.90982 -611.96523 1314.0079 3375.0229
105000 297.30533 -612.69833 1258.5556 3304.4894
110000 303.09336 -590.50682 1223.5602 3343.4446
115000 300.15192 -584.10765 1251.9513 3351.9312
120000 294.6647 -558.68085 1262.9989 3339.3365
125000 301.74093 -560.42133 1313.5445 3451.4203
130000 293.38008 -586.26812 1260.7312 3297.9939
135000 301.25428 -562.89129 1272.6174 3403.6715
140000 303.41642 -567.33608 1277.0857 3423.0297
145000 299.4227 -538.32194 1228.132 3367.3767
150000 296.15858 -568.33703 1248.4121 3328.4525
155000 298.36812 -580.26493 1282.0693 3369.9405
160000 298.63874 -593.89448 1298.5387 3375.2003
165000 305.63151 -598.60957 1278.3865 3412.8653
170000 292.13303 -604.28384 1277.517 3285.6123
175000 293.9931 -576.64944 1287.0849 3339.4482
180000 297.17626 -565.42852 1297.4462 3389.4957
185000 305.57195 -584.92287 1263.1691 3410.802
190000 302.22351 -563.44953 1272.01 3411.1731
195000 305.92802 -593.30702 1344.8964 3487.3292
200000 294.54735 -620.89914 1255.045 3268.115
205000 302.15851 -615.4126 1310.2952 3396.914
210000 306.15736 -563.97125 1278.299 3452.1185
215000 289.3666 -545.16543 1234.6409 3277.1161
220000 301.42962 -599.19061 1246.6528 3342.9755
225000 293.93254 -579.97024 1239.3879 3287.8889
230000 304.09674 -591.55305 1235.9134 3363.7241
235000 292.21834 -572.58204 1331.0073 3371.5673
240000 301.4093 -549.44935 1278.0491 3423.9314
245000 294.04251 -577.22213 1298.6185 3350.851
250000 301.92027 -546.12423 1233.5559 3387.3326
255000 300.48858 -577.00879 1240.6665 3350.7559
260000 301.22806 -550.10584 1258.3698 3401.9748
265000 301.09232 -573.85436 1322.3839 3441.0265
270000 300.51183 -540.46275 1266.8229 3413.6662
275000 301.44292 -575.70473 1295.6719 3415.5994
280000 295.87036 -560.42746 1303.1582 3388.5309
285000 299.94669 -553.48601 1274.0777 3402.844
290000 291.33372 -572.82902 1269.9638 3302.3662
295000 307.02432 -566.92568 1298.0058 3476.6236
300000 303.93051 -603.4697 1279.4221 3393.8298
305000 305.42252 -552.67165 1224.2149 3402.7628
310000 302.83761 -595.15192 1273.0327 3385.985
315000 305.4906 -572.85812 1220.746 3379.7163
320000 304.3056 -600.08647 1265.7686 3386.9137
325000 297.76506 -545.0993 1288.4985 3406.1424
330000 302.18748 -557.41186 1269.5031 3414.3816
335000 293.35195 -581.03524 1273.1812 3315.4253
340000 295.76905 -598.90633 1263.075 3309.0627
345000 306.09728 -587.9271 1302.7963 3452.1228
350000 303.93872 -572.72146 1253.9543 3399.1837
355000 301.24722 -573.62409 1276.4264 3396.6845
360000 296.30579 -589.56125 1289.2668 3349.3994
365000 298.53595 -561.28474 1277.6385 3385.9907
370000 304.29839 -548.95586 1313.5026 3485.7139
375000 300.7935 -553.41037 1251.5145 3387.929
380000 303.4508 -599.64867 1284.4201 3398.359
385000 298.52812 -570.42817 1267.2553 3366.394
390000 304.03282 -557.83278 1209.9688 3370.9282
395000 304.7637 -585.43691 1293.5603 3433.4515
400000 302.6353 -599.28647 1298.7517 3405.7603
405000 301.07688 -619.79883 1297.6025 3370.1627
410000 301.71451 -579.6422 1312.8099 3431.2286
415000 294.05637 -651.9522 1232.869 3210.4953
420000 301.62404 -629.12548 1273.4806 3341.607
425000 302.93739 -613.4415 1290.3832 3385.9381
430000 303.72701 -627.9741 1262.4567 3350.5402
435000 301.06156 -601.47264 1290.2918 3381.0411
440000 305.15984 -537.17602 1251.9675 3443.662
445000 298.56915 -546.56553 1253.7575 3377.1257
450000 301.65766 -569.37286 1288.9127 3417.0923
455000 306.41355 -593.48453 1274.4612 3421.0584
460000 303.05623 -586.42652 1263.6165 3387.2491
465000 303.65033 -580.33918 1285.1378 3420.1705
470000 299.14503 -600.56593 1239.663 3314.1807
475000 298.76628 -582.51544 1246.7322 3335.9133
480000 303.04508 -578.55563 1317.2407 3448.6446
485000 299.32538 -625.25626 1282.7948 3334.2348
490000 299.5582 -569.2769 1249.4147 3358.9161
495000 301.61304 -545.73116 1304.3302 3455.7526
500000 291.70322 -554.49874 1300.0404 3354.0773
505000 298.80859 -535.77187 1292.3514 3428.6544
510000 298.61266 -539.53478 1236.6371 3367.4251
515000 297.12325 -549.32985 1323.8196 3431.4936
520000 309.92501 -543.31581 1275.3965 3503.5634
525000 309.16051 -563.56894 1283.8461 3484.9235
530000 300.62982 -557.94789 1217.6565 3348.0698
535000 303.66452 -589.07131 1309.2413 3435.6687
540000 299.23077 -587.93978 1293.6074 3381.5179
545000 307.06144 -529.1717 1235.7723 3452.4761
550000 297.7087 -523.21209 1253.1138 3392.141
555000 298.91329 -575.39818 1302.0417 3399.6547
560000 308.73677 -582.17344 1294.2697 3472.9532
565000 300.95282 -590.14355 1236.1615 3337.2675
570000 305.51625 -561.78192 1258.9435 3429.2193
575000 298.89526 -549.8549 1234.2595 3357.2546
580000 294.17018 -527.90907 1230.9009 3333.5882
585000 296.43058 -564.27049 1286.251 3372.7903
590000 293.76246 -549.44952 1330.589 3408.0898
595000 296.49118 -544.92922 1258.4068 3364.8292
600000 302.36411 -564.76394 1275.6142 3414.7202
605000 301.60409 -554.56668 1276.1573 3418.6641
610000 299.88374 -551.50122 1253.0833 3383.2715
615000 300.8808 -561.63956 1253.9917 3382.9577
620000 286.49862 -532.42214 1302.0944 3331.6662
625000 294.31593 -566.18957 1284.5248 3350.2349
630000 297.56054 -574.34393 1310.4417 3397.0122
635000 306.33744 -544.98503 1259.1686 3453.5847
640000 289.07034 -586.28485 1320.049 3318.7554
645000 295.64451 -606.46251 1270.8339 3308.1519
650000 300.37542 -578.44371 1287.4199 3395.0623
655000 296.5717 -546.3003 1239.2923 3345.0638
660000 309.9556 -581.52992 1276.5997 3466.8261
665000 300.4687 -572.48457 1250.7217 3365.1575
670000 300.66999 -601.81422 1266.5193 3353.4255
675000 292.49262 -580.94551 1283.0058 3317.6551
680000 296.8306 -567.5932 1289.1016 3375.8953
685000 288.54938 -571.88922 1259.3185 3267.762
690000 306.77927 -555.00172 1234.3164 3422.6669
695000 300.1925 -604.11521 1252.9919 3333.3271
700000 299.64163 -587.86941 1276.6107 3368.2657
705000 297.463 -581.9021 1254.845 3332.985
710000 299.07026 -573.85164 1284.0744 3384.6377
715000 301.47445 -575.12171 1280.3261 3401.1187
720000 300.38051 -588.63465 1249.4484 3346.9455
725000 297.6869 -604.23699 1249.2696 3307.0769
730000 300.1147 -582.52844 1259.7165 3360.9428
735000 295.47509 -618.52155 1278.7365 3302.4803
740000 303.8114 -586.48223 1274.0297 3404.3597
745000 304.65944 -616.95513 1309.2298 3416.6704
750000 294.32285 -587.29759 1266.2328 3310.8967
755000 307.51066 -597.59986 1318.6149 3470.9077
760000 302.02015 -581.1691 1297.6866 3417.3116
765000 308.20657 -641.02298 1297.1132 3412.2059
770000 296.28472 -636.3154 1208.2713 3221.4613
775000 303.86189 -635.73614 1273.4093 3354.9369
780000 294.89053 -619.09638 1296.1365 3314.0781
785000 296.1622 -632.76625 1235.9613 3251.6048
790000 301.76323 -633.50579 1228.724 3293.7148
795000 296.32725 -642.40402 1290.7125 3298.1943
800000 298.70386 -607.10261 1289.8074 3353.8432
805000 299.41213 -578.52391 1266.8057 3365.7538
810000 305.14963 -571.15333 1318.9051 3476.531
815000 306.35557 -584.08404 1334.5023 3489.9815
820000 301.0964 -561.95495 1264.8733 3395.4518
825000 298.59504 -567.5562 1262.3192 3364.9283
830000 295.3437 -564.19657 1264.9284 3341.8223
835000 311.32406 -543.47776 1313.7871 3554.303
840000 296.85068 -583.49763 1249.2742 3320.3431
845000 299.16554 -616.74 1304.3821 3362.909
850000 301.16598 -605.19349 1274.064 3362.0262
855000 301.27909 -576.29978 1309.0809 3426.9484
860000 298.25718 -578.3555 1262.6179 3351.4064
865000 299.92158 -550.98523 1351.3808 3482.4233
870000 303.17209 -562.26557 1263.4586 3412.2883
875000 300.90735 -567.18871 1294.819 3418.4733
880000 295.48758 -562.43733 1266.4178 3346.3575
885000 295.64325 -554.65948 1275.0445 3364.1542
890000 301.9998 -560.95195 1275.85 3415.5102
895000 303.64916 -550.1096 1241.3834 3406.6351
900000 295.77149 -540.46401 1287.3469 3391.7987
905000 302.94906 -542.92286 1276.6226 3442.8006
910000 300.04993 -526.58547 1268.6099 3425.1999
915000 301.3848 -550.82334 1292.0613 3436.3505
920000 301.25975 -552.14264 1284.9718 3426.8235
925000 295.36664 -561.46965 1220.1065 3299.9324
930000 298.41008 -558.74779 1281.6101 3391.3736
935000 307.94624 -535.29175 1276.4544 3494.9504
940000 298.40962 -559.39626 1273.3837 3382.4947
945000 308.88325 -583.28244 1322.9347 3501.8192
950000 299.92738 -570.66278 1301.1371 3412.554
955000 301.58728 -580.3574 1328.8846 3445.4504
960000 304.02679 -617.78386 1303.0762 3404.0306
