timestep Temp E_pair E_mol TotEng
10000 141.66484 -220.66641 318.27356 731.02113
15000 293.13468 -324.48367 669.29698 1655.4815
20000 301.03093 -414.15665 638.5566 1570.374
25000 303.3348 -491.21006 657.14132 1522.2064
30000 300.33232 -583.25478 641.79344 1401.389
35000 299.85396 -611.99028 626.53001 1355.2513
40000 299.9631 -665.24427 615.78213 1291.7374
45000 306.88163 -733.61513 665.02355 1303.5422
50000 300.64404 -788.81541 648.24378 1203.6725
55000 303.27844 -841.04966 644.65848 1159.632
60000 303.65995 -912.8882 665.6808 1110.5216
65000 303.57224 -990.70732 611.01784 977.64728
70000 314.85868 -1017.3506 613.25687 1003.7071
75000 302.54591 -1038.8298 647.92696 961.84502
80000 310.11754 -1058.0608 650.77382 979.3152
85000 302.10532 -1074.9236 620.94417 896.79843
90000 292.75652 -1110.511 650.98216 849.44857
95000 292.36965 -1116.4254 651.32777 842.14994
100000 299.14277 -1151.1255 602.97428 789.38043
105000 293.52434 -1156.379 628.73306 784.76449
110000 296.28052 -1184.2993 619.84912 760.28374
115000 299.33109 -1226.6452 623.22335 734.95177
120000 302.5142 -1233.9583 604.03158 722.67936
125000 299.80294 -1284.9327 652.69382 708.24458
130000 297.18816 -1303.3992 608.62971 634.02267
135000 306.30045 -1322.6415 647.20724 694.10096
140000 292.2153 -1327.6956 627.17439 606.03621
145000 310.58758 -1369.4469 637.9606 657.21753
150000 299.10757 -1356.1681 648.49441 629.70052
155000 310.43536 -1401.0076 630.83994 617.85556
160000 303.80378 -1419.0593 628.99113 568.30386
165000 294.86198 -1427.8104 650.00513 540.58606
170000 310.39732 -1445.1855 640.6428 583.31043
175000 295.54468 -1458.8522 650.14017 512.73177
180000 303.51366 -1471.3888 618.19365 503.87968
185000 295.56034 -1494.4542 635.21683 462.27647
190000 288.69329 -1505.0965 610.7762 396.48946
195000 297.27619 -1501.7558 639.05537 466.48537
200000 294.62316 -1526.3685 619.55072 410.50576
205000 306.78895 -1551.098 630.62935 451.25069
210000 314.43479 -1557.5618 636.06797 484.41178
215000 300.83912 -1560.7697 610.76382 395.11058
220000 298.22136 -1569.4498 650.17488 414.13692
225000 309.22982 -1594.261 640.49701 428.86906
230000 298.76794 -1603.9741 622.66871 354.55032
235000 293.74002 -1634.6532 643.54 322.26161
240000 306.33184 -1618.6241 621.89388 372.94527
245000 306.02345 -1636.4522 644.28874 376.13313
250000 305.33309 -1637.3326 622.0252 349.90253
255000 303.75639 -1668.4526 660.59541 350.30299
260000 304.24922 -1665.9942 612.2018 306.57124
265000 295.59834 -1694.9171 646.53204 273.29865
270000 300.47359 -1707.5464 604.63818 240.57387
275000 298.87598 -1722.5254 610.18098 223.99434
280000 305.94414 -1712.811 638.65899 293.79009
285000 294.46121 -1729.9465 672.51672 259.16955
290000 297.5819 -1749.1622 631.28584 212.67634
295000 300.96741 -1730.0509 626.08798 241.72706
300000 293.87174 -1749.4214 569.65505 134.19745
305000 305.1949 -1769.8625 637.38685 232.1164
310000 295.70194 -1804.0901 627.59637 145.65324
315000 300.99165 -1778.5012 599.5136 166.81075
320000 295.86752 -1800.987 644.58679 166.48707
325000 293.87027 -1800.139 604.71692 118.53508
330000 294.7347 -1815.2856 623.18485 125.72143
335000 294.11598 -1833.8381 602.23607 83.453719
340000 302.44401 -1837.071 651.58524 166.80647
345000 298.75134 -1814.8594 633.44188 154.36403
350000 301.85517 -1821.907 600.93287 128.68528
355000 298.71695 -1850.9682 592.44065 77.100173
360000 291.60769 -1884.6138 626.19878 45.425701
365000 291.63115 -1873.2875 607.24821 37.906349
370000 313.12643 -1909.97 622.23993 112.32553
375000 291.8913 -1895.4981 620.52878 30.139503
380000 301.40681 -1907.8923 649.05927 88.821631
385000 312.88721 -1922.2202 623.30869 100.07447
390000 297.30351 -1905.3498 639.87263 63.830752
395000 305.28168 -1899.7431 627.66843 92.905404
400000 299.97575 -1909.6552 628.24555 59.846478
405000 301.67767 -1920.7716 642.00528 70.099456
410000 296.90566 -1916.2705 617.52208 28.780617
415000 286.30868 -1910.0613 640.41192 10.498342
420000 306.93751 -1921.4545 606.94434 57.873519
425000 296.32551 -1933.2405 613.25671 4.9513527
430000 309.69034 -1937.5181 603.46778 50.641795
435000 307.18656 -1943.6128 601.65144 31.535826
440000 302.33483 -1939.5843 629.23304 41.452787
445000 298.6519 -1931.9486 607.75501 11.143293
450000 288.40027 -1955.0186 623.42727 -42.091732
455000 300.92303 -1925.2871 610.04634 30.250884
460000 314.5726 -1956.4189 634.98572 85.088589
465000 291.62185 -1940.3934 635.76102 -0.72840085
470000 306.87683 -1958.4655 604.17763 17.824426
475000 303.45124 -1964.9435 613.4736 5.3258584
480000 291.21317 -1971.9813 608.03729 -61.867312
485000 307.32269 -1965.4688 593.21468 1.8517362
490000 292.7076 -1950.2887 580.81023 -60.719872
495000 294.87915 -1979.3663 613.49866 -47.399511
