9035000 253
9060000 250
9085000 248
9110000 249
9135000 249
9160000 246
9185000 246
9210000 241
9235000 241
9260000 239
9285000 237
9310000 238
9335000 240
9360000 242
9385000 241
9410000 241
9435000 242
9460000 240
9485000 242
9510000 240
9535000 241
9560000 237
9585000 239
9610000 240
9635000 239
9660000 242
9685000 242
9710000 243
9735000 245
9760000 244
9785000 242
9810000 243
9835000 239
9860000 241
9885000 240
9910000 243
9935000 240
9960000 246
9985000 246
10010000 247
10035000 245
10060000 243
10085000 241
10110000 241
10135000 240
10160000 241
10185000 241
10210000 240
10235000 241
10260000 241
10285000 240
10310000 242
10335000 242
10360000 242
10385000 242
10410000 243
10435000 241
10460000 241
10485000 241
10510000 240
10535000 239
10560000 243
10585000 238
10610000 236
10635000 236
10660000 238
10685000 239
10710000 239
10735000 238
10760000 238
10785000 239
10810000 238
10835000 239
10860000 240
10885000 242
10910000 242
10935000 242
10960000 242
10985000 246
11010000 244
11035000 245
11060000 247
11085000 249
11110000 247
11135000 248
11160000 247
11185000 246
11210000 244
11235000 240
11260000 238
11285000 238
11310000 237
11335000 237
11360000 238
11385000 239
11410000 237
11435000 240
11460000 241
11485000 240
11510000 240
11535000 239
11560000 238
11585000 239
11610000 235
11635000 235
11660000 235
11685000 237
11710000 237
11735000 238
11760000 238
11785000 238
11810000 240
11835000 239
11860000 241
11885000 242
11910000 241
11935000 241
11960000 239
11985000 239
12010000 238
12035000 236
12060000 234
12085000 234
12110000 233
12135000 236
12160000 234
12185000 232
12210000 235
12235000 234
12260000 236
12285000 239
12310000 234
12335000 233
12360000 235
12385000 233
12410000 234
12435000 233
12460000 234
12485000 234
12510000 233
12535000 232
12560000 232
12585000 233
12610000 233
12635000 232
12660000 234
12685000 234
12710000 230
12735000 231
12760000 230
12785000 230
12810000 231
12835000 235
12860000 237
12885000 236
12910000 236
12935000 233
12960000 234
12985000 234
13010000 236
13035000 239
13060000 242
13085000 241
13110000 241
13135000 240
13160000 242
13185000 241
13210000 240
13235000 238
13260000 238
13285000 239
13310000 237
13335000 238
13360000 236
13385000 235
13410000 236
13435000 238
13460000 237
13485000 238
13510000 245
13535000 243
13560000 243
13585000 242
13610000 243
13635000 244
13660000 244
13685000 244
13710000 242
13735000 239
13760000 242
13785000 241
13810000 240
13835000 238
13860000 239
13885000 238
13910000 240
13935000 242
13960000 242
13985000 244
14010000 246
14035000 248
14060000 244
14085000 246
14110000 247
14135000 246
14160000 243
14185000 245
14210000 243
14235000 243
14260000 241
14285000 244
14310000 246
14335000 247
14360000 248
14385000 250
14410000 248
14435000 247
14460000 247
14485000 250
14510000 248
14535000 249
14560000 248
14585000 248
14610000 250
14635000 249
14660000 249
14685000 249
14710000 250
14735000 249
14760000 249
14785000 250
14810000 250
14835000 251
14860000 249
14885000 248
14910000 246
14935000 246
14960000 246
14985000 243
15010000 244
15035000 246
15060000 243
15085000 244
15110000 242
15135000 244
15160000 241
15185000 241
15210000 244
15235000 245
15260000 243
15285000 245
15310000 244
15335000 243
15360000 242
15385000 242
15410000 244
15435000 243
15460000 243
15485000 242
15510000 244
15535000 246
15560000 246
15585000 242
15610000 248
15635000 250
15660000 250
15685000 250
15710000 250
15735000 249
15760000 249
15785000 249
15810000 248
15835000 248
15860000 249
15885000 251
15910000 249
15935000 249
15960000 247
15985000 248
16010000 245
16035000 243
16060000 246
16085000 247
16110000 248
16135000 247
16160000 244
16185000 245
16210000 244
16235000 243
16260000 240
16285000 241
16310000 241
16335000 241
16360000 243
16385000 244
16410000 246
16435000 247
16460000 247
16485000 247
16510000 246
16535000 245
16560000 244
16585000 244
16610000 239
16635000 237
16660000 238
16685000 240
16710000 241
16735000 242
16760000 241
16785000 240
16810000 241
16835000 243
16860000 244
16885000 241
16910000 240
16935000 241
16960000 239
16985000 240
17010000 239
17035000 235
17060000 237
17085000 239
17110000 239
17135000 240
17160000 241
17185000 242
17210000 240
17235000 241
17260000 242
17285000 242
17310000 242
17335000 243
17360000 242
17385000 243
17410000 241
17435000 241
17460000 243
17485000 244
17510000 244
17535000 245
17560000 241
17585000 241
17610000 246
17635000 246
17660000 245
17685000 243
17710000 242
17735000 239
17760000 236
17785000 237
17810000 236
17835000 233
17860000 235
17885000 235
17910000 239
17935000 241
17960000 240
17985000 238
18010000 240
18035000 237
18060000 239
18085000 244
18110000 244
18135000 244
18160000 246
18185000 247
18210000 245
18235000 248
18260000 248
18285000 247
18310000 247
18335000 248
18360000 248
18385000 245
18410000 244
18435000 241
18460000 239
18485000 239
18510000 242
18535000 245
18560000 244
18585000 246
18610000 246
18635000 245
18660000 246
18685000 246
18710000 247
18735000 245
18760000 241
18785000 242
